time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1
1.528,1.6300399,1.9361727,2.06552902,0.988406881,-9.32827345,0.453982919,-0.988406881,0.472741632,-7.23673521e-05,7.23634808e-05,7.23634808e-05,0.00474591833,0.937714895,-0.976948163,0.000481408734,1,0.0592435717,0.0276654963
1.53,1.63414723,1.93814009,2.04638555,0.980785345,-9.97625188,0.449475947,-0.980785345,0.469763151,-7.2064795e-05,7.2058888e-05,7.2058888e-05,0.00466640484,0.919801082,-0.961939893,0.000615149622,1,0.0633509031,0.029632889
1.532,1.63821466,1.9400914,2.02595072,0.972488419,-10.6180092,0.444629713,-0.972488419,0.466436578,-7.17073567e-05,7.16990297e-05,7.16990297e-05,0.00458143813,0.900797888,-0.945733724,0.000744403266,1,0.0674183315,0.0315841937
1.534,1.64223962,1.94202527,2.00423729,0.963519992,-11.2531396,0.439446192,-0.963519992,0.462762619,-7.12956157e-05,7.12845109e-05,7.12845109e-05,0.00449123293,0.880754446,-0.928370775,0.00086876371,1,0.0714432899,0.0335180646
1.536,1.64621956,1.94394037,1.98125881,0.953884549,-11.8812412,0.433927733,-0.953884549,0.458742355,-7.08302121e-05,7.0816e-05,7.0816e-05,0.00439601893,0.859723142,-0.909895732,0.000987848769,1,0.0754232379,0.0354331642
1.538,1.65015199,1.94583537,1.95702963,0.94358716,-12.5019163,0.428077051,-0.94358716,0.454377244,-7.03118445e-05,7.02942265e-05,7.02942265e-05,0.00429604018,0.83775947,-0.890356728,0.00110130124,1,0.0793556633,0.0373281645
1.54,1.65403441,1.94770895,1.9315649,0.93263348,-13.1147717,0.421897228,-0.93263348,0.44966912,-6.97412677e-05,6.9719977e-05,6.9719977e-05,0.00419155446,0.814921876,-0.869805208,0.00120878996,1,0.0832380835,0.0392017488
1.542,1.65786437,1.94955981,1.90488056,0.921029741,-13.7194187,0.415391707,-0.921029741,0.444620187,-6.91192892e-05,6.90940933e-05,6.90940933e-05,0.00408283256,0.791271587,-0.848295784,0.00131001062,1,0.0870680472,0.0410526122
1.544,1.66163946,1.95138666,1.87699331,0.908782746,-14.3154739,0.408564289,-0.908782746,0.439233019,-6.84467667e-05,6.8417468e-05,6.8417468e-05,0.0039701576,0.766872436,-0.82588608,0.00140468654,1,0.0908431358,0.0428794629
1.546,1.66535729,1.95318823,1.84792061,0.89589986,-14.902559,0.401419123,-0.89589986,0.433510552,-6.77246055e-05,6.76910426e-05,6.76910426e-05,0.0038538242,0.741790673,-0.802636559,0.00149256921,1,0.0945609654,0.0446810235
1.548,1.66901551,1.95496323,1.8176807,0.882389003,-15.4803011,0.393960704,-0.882389003,0.427456086,-6.6953755e-05,6.69158035e-05,6.69158035e-05,0.00373413769,0.716094769,-0.778610352,0.0015734386,1,0.0982191877,0.0464560321
1.55,1.67261182,1.95671045,1.78629253,0.86825864,-16.0483332,0.386193864,-0.86825864,0.421073272,-6.61352067e-05,6.60927792e-05,6.60927792e-05,0.00361141328,0.689855214,-0.753873066,0.00164710349,1,0.101815492,0.0482032433
1.552,1.67614393,1.95842863,1.75377579,0.853517774,-16.6062943,0.378123765,-0.853517774,0.414366112,-6.52699905e-05,6.52230374e-05,6.52230374e-05,0.00348597519,0.663144305,-0.728492591,0.00171340146,1,0.105347606,0.0499214291
1.554,1.67960962,1.96011658,1.72015089,0.838175933,-17.1538294,0.369755891,-0.838175933,0.407338949,-6.43591727e-05,6.43076818e-05,6.43076818e-05,0.00335815571,0.636035928,-0.702538894,0.0017721989,1,0.108813298,0.0516093805
1.556,1.6830067,1.96177311,1.68543895,0.822243158,-17.6905904,0.361096042,-0.822243158,0.399996463,-6.34038529e-05,6.33478489e-05,6.33478489e-05,0.0032282943,0.608605336,-0.67608381,0.00182339075,1,0.112210378,0.0532659079
1.558,1.68633303,1.96339704,1.64966178,0.805729995,-18.2162355,0.352150321,-0.805729995,0.392343659,-6.24051614e-05,6.23447057e-05,6.23447057e-05,0.00309673662,0.580928924,-0.649200825,0.00186690021,1,0.115536699,0.0548898426
1.56,1.68958649,1.96498724,1.61284184,0.788647482,-18.7304301,0.342925128,-0.788647482,0.384385867,-6.13642565e-05,6.12994462e-05,6.12994462e-05,0.00296383358,0.553083996,-0.621964851,0.00190267828,1,0.118790159,0.0564800376
1.562,1.69276503,1.96654257,1.57500231,0.771007136,-19.2328468,0.333427151,-0.771007136,0.376128723,-6.02823226e-05,6.02132894e-05,6.02132894e-05,0.00282994034,0.525148531,-0.594452003,0.00193070319,1,0.1219687,0.0580353683
1.564,1.69586664,1.96806194,1.53616696,0.752820938,-19.7231655,0.323663354,-0.752820938,0.367578172,-5.9160567e-05,5.90874759e-05,5.90874759e-05,0.00269541531,0.497200951,-0.566739365,0.0019509798,1,0.125070314,0.0595547342
1.566,1.69888937,1.96954426,1.49636023,0.734101326,-20.2010737,0.313640972,-0.734101326,0.35874045,-5.80002181e-05,5.79232661e-05,5.79232661e-05,0.00256061913,0.469319878,-0.538904757,0.00196353879,1,0.12809304,0.0610370589
1.568,1.70183129,1.97098849,1.45560718,0.714861174,-20.6662668,0.303367492,-0.714861174,0.34962208,-5.68025231e-05,5.67219372e-05,5.67219372e-05,0.00242591368,0.4415839,-0.511026498,0.00196843589,1,0.131034965,0.0624812917
1.57,1.70469056,1.97239361,1.41393346,0.695113784,-21.1184483,0.292850654,-0.695113784,0.340229858,-5.55687458e-05,5.54847814e-05,5.54847814e-05,0.00229166103,0.414071337,-0.483183173,0.00196575097,1,0.133894229,0.063886408
1.572,1.70746535,1.97375861,1.3713653,0.674872869,-21.5573299,0.28209843,-0.674872869,0.330570851,-5.4300165e-05,5.42131036e-05,5.42131036e-05,0.00215822245,0.386859998,-0.455453389,0.00195558713,1,0.136669023,0.0652514104
1.574,1.71015392,1.97508253,1.32792952,0.654152539,-21.9826317,0.271119024,-0.654152539,0.320652378,-5.29980719e-05,5.29082192e-05,5.29082192e-05,0.00202595735,0.360026954,-0.427915544,0.00193806966,1,0.139357593,0.0665753295
1.576,1.71275456,1.97636443,1.28365348,0.632967287,-22.3940825,0.25992085,-0.632967287,0.310482006,-5.16637692e-05,5.15714526e-05,5.15714526e-05,0.00189522234,0.333648304,-0.400647586,0.00191334506,1,0.141958236,0.0678572245
1.578,1.71526563,1.97760339,1.23856509,0.611331974,-22.7914198,0.248512533,-0.611331974,0.30006754,-5.0298569e-05,5.02041351e-05,5.02041351e-05,0.00176637016,0.307798947,-0.373726782,0.00188157999,1,0.144469307,0.0690961841
1.58,1.71768554,1.97879853,1.19269276,0.589261816,-23.1743903,0.236902889,-0.589261816,0.289417009,-4.89037916e-05,4.88076037e-05,4.88076037e-05,0.00163974872,0.282552359,-0.347229488,0.00184296016,1,0.146889217,0.0702913271
1.582,1.72001276,1.97994901,1.14606541,0.566772365,-23.5427495,0.22510092,-0.566772365,0.27853866,-4.74807637e-05,4.73831994e-05,4.73831994e-05,0.00151570012,0.257980377,-0.321230914,0.00179768931,1,0.149216434,0.0714418032
1.584,1.72224581,1.981054,1.09871243,0.543879499,-23.8962627,0.213115804,-0.543879499,0.267440945,-4.60308177e-05,4.59322658e-05,4.59322658e-05,0.00139455973,0.234152983,-0.29580491,0.00174598811,1,0.151449485,0.0725467936
1.586,1.72438328,1.98211271,1.05066371,0.520599404,-24.2347042,0.200956879,-0.520599404,0.256132514,-4.45552902e-05,4.44561486e-05,4.44561486e-05,0.00127665518,0.211138099,-0.27102374,0.00168809307,1,0.153586955,0.0736055117
1.588,1.72642382,1.98312441,1.00194953,0.496948559,-24.5578583,0.188633639,-0.496948559,0.244622199,-4.30555214e-05,4.29561936e-05,4.29561936e-05,0.00116230554,0.189001385,-0.24695787,0.00162425553,1,0.155627491,0.0746172036
1.59,1.72836613,1.98408835,0.952600628,0.472943722,-24.8655189,0.17615572,-0.472943722,0.232919012,-4.15328539e-05,4.14337467e-05,4.14337467e-05,0.00105182035,0.167806049,-0.223675764,0.00155474059,1,0.157569801,0.0755811487
1.592,1.73020898,1.98500386,0.902648145,0.448601915,-25.1574896,0.163532891,-0.448601915,0.221032129,-3.99886319e-05,3.98901527e-05,3.98901527e-05,0.000945498829,0.147612661,-0.201243678,0.00147982611,1,0.159412653,0.0764966602
1.594,1.73195121,1.98587029,0.8521236,0.423940411,-25.4335845,0.150775046,-0.423940411,0.208970883,-3.8424201e-05,3.83267548e-05,3.83267548e-05,0.000843629,0.128478975,-0.179725472,0.00139980172,1,0.161154881,0.0773630857
1.596,1.73359171,1.98668701,0.801058878,0.398976714,-25.6936274,0.137892191,-0.398976714,0.196744751,-3.68409071e-05,3.67448941e-05,3.67448941e-05,0.000746486928,0.110459764,-0.159182418,0.00131496788,1,0.162795379,0.0781798078
1.598,1.73512943,1.98745345,0.749486208,0.37372855,-25.9374525,0.124894435,-0.37372855,0.184363349,-3.52400964e-05,3.51459094e-05,3.51459094e-05,0.000654335945,0.0936066567,-0.139673029,0.00122563492,1,0.164333108,0.078946244
1.6,1.73656342,1.98816905,0.697438144,0.34821385,-26.1649045,0.111791984,-0.34821385,0.171836421,-3.36231149e-05,3.35311364e-05,3.35311364e-05,0.000567425932,0.0779679937,-0.121252885,0.00113212219,1,0.165767092,0.079661848
1.602,1.73789275,1.98883331,0.644947542,0.322450735,-26.3758384,0.098595126,-0.322450735,0.159173827,-3.19913081e-05,3.19019082e-05,3.19019082e-05,0.000485992633,0.0635886842,-0.103974476,0.00103475717,1,0.167096421,0.0803261092
1.604,1.73911658,1.98944576,0.592047543,0.296457502,-26.5701196,0.0853142275,-0.296457502,0.146385536,-3.03460206e-05,3.02595546e-05,3.02595546e-05,0.000410257014,0.0505100788,-0.0878870506,0.000933874656,1,0.168320253,0.0809385536
1.606,1.74023414,1.99000595,0.538771545,0.270252611,-26.7476245,0.0719597209,-0.270252611,0.133481617,-2.86885964e-05,2.86054026e-05,2.86054026e-05,0.000340424655,0.03876985,-0.0730364738,0.00082981598,1,0.169437809,0.0814987441
1.608,1.74124471,1.99051348,0.485153187,0.24385467,-26.9082398,0.0585420968,-0.24385467,0.120472231,-2.70203786e-05,2.6940776e-05,2.6940776e-05,0.000276685199,0.0284018848,-0.0594650999,0.000722928207,1,0.17044838,0.0820062806
1.61,1.74214765,1.990968,0.431226327,0.217282419,-27.0518632,0.0450718957,-0.217282419,0.107367619,-2.53427092e-05,2.52669959e-05,2.52669959e-05,0.000219211827,0.0194361881,-0.0472116497,0.000613563414,1,0.171351323,0.0824608004
1.612,1.74294239,1.99136918,0.37702502,0.190554722,-27.1784031,0.031559699,-0.190554722,0.0941780955,-2.36569293e-05,2.35853805e-05,2.35853805e-05,0.000168160798,0.0118987962,-0.036311102,0.000502077964,1,0.172146065,0.0828619785
1.614,1.74362842,1.99171673,0.322583494,0.163690546,-27.2877789,0.0180161207,-0.163690546,0.0809140419,-2.19643792e-05,2.18972456e-05,2.18972456e-05,0.00012367102,0.00581170318,-0.0267945948,0.000388831799,1,0.172832098,0.0832095275
1.616,1.74420531,1.9920104,0.267936132,0.136708952,-27.3799207,0.00445179929,-0.136708952,0.067585894,-2.02663981e-05,2.02039045e-05,2.02039045e-05,8.58636761e-05,0.00119279789,-0.0186893376,0.000274187745,1,0.173408985,0.0835031985
1.618,1.74467268,1.99224998,0.213117448,0.109629082,-27.4547696,-0.00912261054,-0.109629082,0.0542041366,-1.85643244e-05,1.85066684e-05,1.85066684e-05,5.48419006e-05,-0.00194418748,-0.0120185355,0.000158510835,1,0.173876358,0.0837427804
1.62,1.74503024,1.9924353,0.158162065,0.0824701408,-27.5122779,-0.0226964458,-0.0824701408,0.0407792944,-1.68594959e-05,1.68068469e-05,1.68068469e-05,3.06904967e-05,-0.00358971674,-0.00680132413,4.21676195e-05,1,0.174233917,0.0839281007
1.622,1.74527776,1.99256623,0.103104694,0.055251389,-27.5524085,-0.0362590434,-0.055251389,0.0273219241,-1.51532493e-05,1.51057473e-05,1.51057473e-05,1.34757111e-05,-0.00373847757,-0.00305271599,-7.44745147e-05,1,0.174481433,0.0840590254
1.624,1.74541507,1.99264266,0.0479801107,0.0279921251,-27.5751356,-0.0497997478,-0.0279921251,0.0138426063,-1.34469204e-05,1.3404676e-05,1.3404676e-05,3.24505458e-06,-0.00238939741,-0.000783559065,-0.000191048035,1,0.174618744,0.0841354589
1.626,1.74544209,1.99266455,-0.00717686421,0.000711674108,-27.5804442,-0.0633079189,-0.000711674108,0.000351937789,-1.17418444e-05,1.17049375e-05,1.17049375e-05,2.717475e-08,0.000454352337,-5.06480036e-07,-0.000307185968,1,0.174645761,0.0841573444
1.628,1.74535879,1.99263187,-0.0623313893,-0.0265706254,-27.5683305,-0.0767729402,0.0265706254,-0.0131394767,-1.00393554e-05,1.00078354e-05,1.00078354e-05,3.83177856e-06,0.00478536402,-0.000705998133,-0.000422522622,1,0.174562461,0.0841246637
1.63,1.74516522,1.99254464,-0.117448624,-0.0538354347,-27.5388015,-0.0901842261,0.0538354347,-0.0266210322,-8.34078605e-06,8.31467168e-06,8.31467168e-06,1.4649606e-05,0.0105920132,-0.00289825403,-0.000536694327,1,0.174368893,0.0840374372
1.632,1.7448615,1.99240293,-0.172493748,-0.0810634281,-27.4918753,-0.10353123,0.0810634281,-0.0400821311,-6.64746793e-06,6.62674737e-06,6.62674737e-06,3.24524546e-05,0.0178584899,-0.00657127938,-0.000649340205,1,0.174065175,0.083895724
1.634,1.74444782,1.99220682,-0.227431989,-0.108235305,-27.427581,-0.116803452,0.108235305,-0.0535121915,-4.96073073e-06,4.94536191e-06,4.94536191e-06,5.71932544e-05,0.0265648415,-0.0117148813,-0.000760102968,1,0.173651495,0.0836996221
1.636,1.74392444,1.99195647,-0.282228638,-0.135331805,-27.3459585,-0.129990448,0.135331805,-0.0669006546,-3.28190203e-06,3.27181317e-06,3.27181317e-06,8.88061935e-05,0.0366870271,-0.0183146975,-0.000868629746,1,0.173128111,0.0834492676
1.638,1.74329167,1.99165204,-0.336849075,-0.162333718,-27.2470585,-0.143081834,0.162333718,-0.0802369929,-1.61230683e-06,1.60739717e-06,1.60739717e-06,0.000127206894,0.0481969836,-0.026352236,-0.000974572953,1,0.172495348,0.0831448353
1.64,1.74254993,1.99129374,-0.39125879,-0.189221899,-27.1309429,-0.156067299,0.189221899,-0.0935107182,4.67330882e-08,-4.65923631e-08,4.65923631e-08,0.000172292638,0.0610627028,-0.0358049271,-0.00107759118,1,0.171753602,0.0827865384
1.642,1.74169966,1.99088183,-0.445423405,-0.215977282,-26.9976842,-0.16893661,0.215977282,-0.106711389,1.69389981e-06,-1.68886449e-06,1.68886449e-06,0.00022394264,0.07524832,-0.0466461862,-0.00117735015,1,0.170903338,0.0823746281
1.644,1.74074141,1.9904166,-0.499308692,-0.24258089,-26.8473655,-0.18167962,0.24258089,-0.119828621,3.32788011e-06,-3.31813166e-06,3.31813166e-06,0.000282018376,0.0907142133,-0.0588454881,-0.00127352364,1,0.169945088,0.0819093938
1.646,1.73967578,1.98989836,-0.552880603,-0.269013852,-26.6800808,-0.194286276,0.269013852,-0.13285209,4.94736634e-06,-4.93311047e-06,4.93311047e-06,0.000346363948,0.107417114,-0.0723684524,-0.00136579457,1,0.168879454,0.0813911627
1.648,1.73850343,1.9893275,-0.606105281,-0.295257413,-26.4959346,-0.206746632,0.295257413,-0.145771547,6.55105748e-06,-6.53252251e-06,6.53252251e-06,0.000416806505,0.125310226,-0.0871769402,-0.00145385595,1,0.167707105,0.0808202995
1.65,1.7372251,1.98870441,-0.658949088,-0.321292951,-26.2950421,-0.219050851,0.321292951,-0.158576821,8.13766024e-06,-8.11509536e-06,8.11509536e-06,0.000493156713,0.144343359,-0.10322916,-0.00153741201,1,0.166428778,0.0801972063
1.652,1.7358416,1.98802952,-0.711378624,-0.347101986,-26.0775289,-0.231189217,0.347101986,-0.171257832,9.70589037e-06,-9.67956372e-06,9.67956372e-06,0.000575209254,0.164463067,-0.120479789,-0.00161617928,1,0.165045275,0.0795223223
1.654,1.73435379,1.98730333,-0.763360748,-0.372666196,-25.843531,-0.243152144,0.372666196,-0.183804594,1.1254474e-05,-1.12246706e-05,1.12246706e-05,0.000662743388,0.185612802,-0.138880094,-0.00168988767,1,0.163557468,0.0787961234
1.656,1.73276262,1.98652632,-0.814862598,-0.397967431,-25.5931945,-0.254930182,0.397967431,-0.196207232,1.2782149e-05,-1.27491689e-05,1.27491689e-05,0.000755523546,0.207733071,-0.158378077,-0.00175828165,1,0.161966291,0.0780191219
1.658,1.73106907,1.98569907,-0.865851614,-0.422987727,-25.326676,-0.266514031,0.422987727,-0.208455982,1.42876671e-05,-1.42518226e-05,1.42518226e-05,0.000853299969,0.230761604,-0.178918617,-0.00182112134,1,0.160272747,0.0771918664
1.66,1.72927423,1.98482214,-0.916295555,-0.447709317,-25.0441422,-0.277894546,0.447709317,-0.220541208,1.57697947e-05,-1.57314086e-05,1.57314086e-05,0.00095580938,0.254633537,-0.200443632,-0.00187818367,1,0.158477901,0.0763149409
1.662,1.72737921,1.98389617,-0.96616252,-0.472114647,-24.7457695,-0.289062747,0.472114647,-0.232453403,1.72273157e-05,-1.71867186e-05,1.71867186e-05,0.00106277571,0.279281592,-0.22289224,-0.00192926352,1,0.156582884,0.0753889648
1.664,1.72538522,1.98292179,-1.01542097,-0.496186393,-24.4317445,-0.300009829,0.496186393,-0.244183208,1.86590327e-05,-1.86165606e-05,1.86165606e-05,0.00117391082,0.304636272,-0.246200936,-0.00197417478,1,0.154588888,0.0744145924
1.666,1.7232935,1.98189971,-1.06403975,-0.519907467,-24.1022635,-0.310727172,0.519907467,-0.255721413,2.00637693e-05,-2.00197612e-05,2.00197612e-05,0.00128891535,0.330626062,-0.270303775,-0.00201275147,1,0.152497171,0.0733925122
1.668,1.72110538,1.98083065,-1.11198809,-0.543261041,-23.7575325,-0.32120635,0.543261041,-0.267058971,2.14403723e-05,-2.13951676e-05,2.13951676e-05,0.00140747945,0.357177637,-0.295132559,-0.0020448488,1,0.150309048,0.0723234465
1.67,1.71882223,1.97971535,-1.15923567,-0.566230554,-23.3977668,-0.33143914,0.566230554,-0.278187008,2.27877136e-05,-2.27416499e-05,2.27416499e-05,0.00152928372,0.384216072,-0.320617041,-0.00207034412,1,0.148025901,0.0712081513
1.672,1.71644549,1.97855462,-1.20575256,-0.58879973,-23.0231914,-0.341417532,0.58879973,-0.28909683,2.41046929e-05,-2.40581032e-05,2.40581032e-05,0.001654,0.411665065,-0.346685122,-0.00208913789,1,0.145649167,0.0700474149
1.674,1.71397667,1.97734926,-1.25150934,-0.610952591,-22.6340405,-0.35113374,0.610952591,-0.299779935,2.53902396e-05,-2.53434501e-05,2.53434501e-05,0.00178129235,0.439447156,-0.373263069,-0.00210115454,1,0.143180345,0.0688420581
1.676,1.71141732,1.97610014,-1.29647703,-0.632673472,-22.2305574,-0.36058021,0.632673472,-0.310228022,2.66433153e-05,-2.65966429e-05,2.65966429e-05,0.00191081792,0.46748396,-0.400275722,-0.00210634328,1,0.140620991,0.0675929331
1.678,1.70876905,1.97480813,-1.34062715,-0.653947035,-21.8129943,-0.369749631,0.653947035,-0.320433003,2.78629165e-05,-2.78166665e-05,2.78166665e-05,0.00204222794,0.495696395,-0.427646724,-0.00210467876,1,0.137972719,0.0663009231
1.68,1.70603353,1.97347414,-1.38393174,-0.674758283,-21.3816125,-0.378634944,0.674758283,-0.33038701,2.90480765e-05,-2.90025406e-05,2.90025406e-05,0.00217516866,0.524004918,-0.455298741,-0.00209616169,1,0.1352372,0.0649669416
1.682,1.70321249,1.97209913,-1.42636337,-0.695092579,-20.9366817,-0.387229352,0.695092579,-0.340082407,3.01978684e-05,-3.01533224e-05,3.01533224e-05,0.00230928234,0.552329763,-0.483153693,-0.00208081932,1,0.132416159,0.0635919315
1.684,1.7003077,1.97068407,-1.46789513,-0.714935652,-20.4784803,-0.395526331,0.714935652,-0.3495118,3.13114074e-05,-3.12681092e-05,3.12681092e-05,0.00244420826,0.580591175,-0.511132986,-0.00205870582,1,0.129511374,0.0621768646
1.686,1.69732101,1.96922994,-1.50850071,-0.734273618,-20.007295,-0.403519634,0.734273618,-0.358668044,3.23878529e-05,-3.23460408e-05,3.23460408e-05,0.00257958369,0.608709654,-0.539157746,-0.00202990246,1,0.12652468,0.0607227409
1.688,1.69425429,1.96773779,-1.54815435,-0.753092993,-19.5234209,-0.411203309,0.753092993,-0.367544259,3.34264115e-05,-3.33863024e-05,3.33863024e-05,0.00271504495,0.636606192,-0.567149056,-0.00199451776,1,0.123457961,0.0592305874
1.69,1.69110948,1.96620866,-1.58683091,-0.771380704,-19.0271608,-0.4185717,0.771380704,-0.376133833,3.44263389e-05,-3.43881268e-05,3.43881268e-05,0.0028502284,0.664202511,-0.59502819,-0.00195268742,1,0.120313152,0.0577014577
1.692,1.68788857,1.96464363,-1.62450584,-0.789124106,-18.5188258,-0.425619459,0.789124106,-0.384430435,3.53869426e-05,-3.53507973e-05,3.53507973e-05,0.00298477146,0.691421298,-0.622716854,-0.00190457409,1,0.117092238,0.056136431
1.694,1.68459358,1.96304381,-1.66115524,-0.806310995,-17.9987342,-0.432341558,0.806310995,-0.392428023,3.6307584e-05,-3.62736497e-05,3.62736497e-05,0.00311831363,0.718186443,-0.650137421,-0.00185036702,1,0.113797253,0.0545366113
1.696,1.6812266,1.96141033,-1.69675582,-0.82292962,-17.4672122,-0.43873329,0.82292962,-0.400120856,3.71876804e-05,-3.71560751e-05,3.71560751e-05,0.00325049753,0.744423264,-0.67721316,-0.00179028155,1,0.110430276,0.0529031263
1.698,1.67778976,1.95974433,-1.73128499,-0.838968699,-16.9245931,-0.444790283,0.838968699,-0.407503498,3.80267075e-05,-3.79975218e-05,3.79975218e-05,0.00338096985,0.77005874,-0.703868478,-0.0017245584,1,0.106993434,0.0512371268
1.7,1.67428522,1.95804699,-1.7647208,-0.854417426,-16.3712173,-0.450508504,0.854417426,-0.414570831,3.88242009e-05,-3.87974979e-05,3.87974979e-05,0.00350938239,0.795021727,-0.730029138,-0.00165346283,1,0.103488896,0.0495397855
1.702,1.6707152,1.9563195,-1.79704199,-0.869265491,-15.8074323,-0.455884269,0.869265491,-0.421318059,3.95797583e-05,-3.95555729e-05,3.95555729e-05,0.00363539304,0.819243175,-0.755622494,-0.00157728359,1,0.0999188776,0.0478122959
1.704,1.66708196,1.95456307,-1.82822802,-0.883503086,-15.2335922,-0.460914246,0.883503086,-0.427740719,4.02930411e-05,-4.027138e-05,4.027138e-05,0.0037586667,0.84265634,-0.780577703,-0.00149633178,1,0.0962856321,0.0460558718
1.706,1.66338778,1.95277895,-1.85825904,-0.897120919,-14.6500576,-0.465595465,0.897120919,-0.433834688,4.09637758e-05,-4.09446174e-05,4.09446174e-05,0.00387887626,0.865196982,-0.804825943,-0.00141093948,1,0.0925914553,0.0442717458
1.708,1.65963501,1.95096837,-1.88711594,-0.910110224,-14.0571954,-0.46992532,0.910110224,-0.439596187,4.15917557e-05,-4.15750506e-05,4.15750506e-05,0.00399570351,0.886803561,-0.82830062,-0.00132145823,1,0.0888386812,0.0424611685
1.71,1.65582601,1.94913261,-1.91478034,-0.922462773,-13.4553786,-0.473901576,0.922462773,-0.44502179,4.21768415e-05,-4.2162513e-05,4.2162513e-05,0.00410884002,0.907417419,-0.850937567,-0.00122825743,1,0.0850296811,0.0406254072
1.712,1.65196319,1.94727295,-1.94123461,-0.934170884,-12.8449861,-0.477522373,0.934170884,-0.45010843,4.27189631e-05,-4.27069077e-05,4.27069077e-05,0.00421798802,0.926982958,-0.87267524,-0.00113172251,1,0.0811668622,0.0387657453
1.714,1.64804899,1.94539068,-1.96646189,-0.945227431,-12.2264025,-0.480786229,0.945227431,-0.454853402,4.32181197e-05,-4.32082081e-05,4.32082081e-05,0.00432286121,0.945447799,-0.893454896,-0.00103225303,1,0.0772526659,0.0368834805
1.716,1.64408589,1.94348713,-1.9904461,-0.955625853,-11.6000177,-0.483692045,0.955625853,-0.459254368,4.36743806e-05,-4.3666459e-05,4.3666459e-05,0.00442318555,0.962762943,-0.913220771,-0.000930260636,1,0.0732895664,0.0349799243
1.718,1.6400764,1.9415636,-2.01317192,-0.965360162,-10.9662268,-0.486239102,0.965360162,-0.463309363,4.40878858e-05,-4.40817768e-05,4.40817768e-05,0.00451870005,0.978882904,-0.931920243,-0.000826166909,1,0.0692800691,0.0330564005
1.72,1.63602304,1.93962145,-2.03462484,-0.974424949,-10.3254299,-0.488427069,0.974424949,-0.467016795,4.44588456e-05,-4.44543499e-05,4.44543499e-05,0.00460915743,0.993765845,-0.949503981,-0.00072040112,1,0.0652267092,0.0311142442
1.722,1.63192838,1.937662,-2.05479115,-0.98281539,-9.67803184,-0.490256001,0.98281539,-0.470375451,4.47875411e-05,-4.4784439e-05,4.4784439e-05,0.00469432483,1.00737369,-0.96592609,-0.000613397915,1,0.0611320495,0.0291548005
1.724,1.62779501,1.93568663,-2.07365795,-0.990527253,-9.02444178,-0.491726336,0.990527253,-0.473384495,4.50743232e-05,-4.50723763e-05,4.50723763e-05,0.00477398443,1.01967223,-0.981144239,-0.000505594926,1,0.0569986797,0.0271794236
1.726,1.62362554,1.93369668,-2.09121318,-0.997556903,-8.3650732,-0.492838901,0.997556903,-0.476043472,4.53196123e-05,-4.53185654e-05,4.53185654e-05,0.00484793401,1.0306312,-0.995119774,-0.000397430341,1,0.0528292139,0.0251894751
1.728,1.61942262,1.93169353,-2.10744558,-1.0039013,-7.70034354,-0.4935949,1.0039013,-0.478352305,4.55238973e-05,-4.55234805e-05,4.55234805e-05,0.00491598751,1.04022439,-1.00781783,-0.000289340443,1,0.0486262895,0.0231863236
1.73,1.61518889,1.92967854,-2.12234476,-1.00955802,-7.03067391,-0.493995923,1.00955802,-0.480311297,4.56877344e-05,-4.5687665e-05,4.5687665e-05,0.00497797546,1.04842966,-1.01920739,-0.000181757143,1,0.0443925653,0.0211713424
1.732,1.61092705,1.92765311,-2.13590114,-1.01452522,-6.35648888,-0.494043933,1.01452522,-0.481921129,4.58117458e-05,-4.58117306e-05,4.58117306e-05,0.00503374544,1.055229,-1.02926143,-7.51055196e-05,1,0.0401307198,0.0191459096
1.734,1.60663978,1.92561861,-2.14810602,-1.01880169,-5.67821617,-0.493741267,1.01880169,-0.483182855,4.58966179e-05,-4.5896355e-05,4.5896355e-05,0.00508316245,1.06060859,-1.03795688,3.0198613e-05,1,0.0358434496,0.0171114055
1.736,1.60232979,1.92357641,-2.15895154,-1.0223868,-4.99628644,-0.493090627,1.0223868,-0.484097904,4.59430992e-05,-4.59422807e-05,4.59422807e-05,0.00512610918,1.06455877,-1.04527476,0.000133751089,1,0.0315334677,0.0150692127
1.738,1.59799983,1.92152792,-2.16843072,-1.02528053,-4.31113297,-0.492095079,1.02528053,-0.48466807,4.59519983e-05,-4.59503123e-05,4.59503123e-05,0.00516248633,1.06707409,-1.05120017,0.000235161709,1,0.0272035017,0.013020714
1.74,1.59365262,1.91947449,-2.17653743,-1.02748348,-3.62319139,-0.49075804,1.02748348,-0.484895508,4.5924181e-05,-4.5921314e-05,4.5921314e-05,0.00519221275,1.06815324,-1.05572231,0.000334056463,1,0.022856292,0.0109672914
1.742,1.58929092,1.91741753,-2.18326643,-1.02899683,-2.93289943,-0.489083275,1.02899683,-0.484782734,4.58605681e-05,-4.5856207e-05,4.5856207e-05,0.00521522564,1.06779909,-1.05883448,0.000430079665,1,0.0184945902,0.00891032508
1.744,1.58491748,1.91535839,-2.18861334,-1.02982236,-2.24069659,-0.487074883,1.02982236,-0.484332609,4.57621319e-05,-4.57559662e-05,4.57559662e-05,0.00523148057,1.06601858,-1.06053409,0.000522895944,1,0.0141211575,0.00685119221
