time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2,q3
1.72,1.63605893,1.9396773,-2.03592278,-0.974156693,-10.3292821,-0.506374653,0.974156693,-0.466893952,5.21893818e-05,-5.21840739e-05,5.27475123e-05,0.00851916083,1.03093969,-0.948981263,-0.00164022337,3,0.0652626043,-0.0734585155,0.0311701006,-0.0393711266
1.722,1.63196167,1.93771841,-2.05609638,-0.982533137,-9.68131967,-0.506900997,0.982533137,-0.470245781,5.28831318e-05,-5.28794437e-05,5.34518697e-05,0.00867624864,1.0422373,-0.965371365,-0.00155112332,3,0.0611653395,-0.0688690274,0.0292112111,-0.036920092
1.724,1.62782568,1.93574362,-2.07496933,-0.990232405,-9.02716455,-0.507062169,0.990232405,-0.473248671,5.35408607e-05,-5.35385282e-05,5.41194776e-05,0.00882315831,1.05213845,-0.980560217,-0.00145897848,3,0.0570293514,-0.0642328035,0.0272364147,-0.034445131
1.726,1.62365358,1.93375427,-2.09252958,-0.997250968,-8.36723112,-0.506860125,0.997250968,-0.475902214,5.41621572e-05,-5.41608916e-05,5.47498855e-05,0.00895951828,1.06061981,-0.994509494,-0.00136406709,3,0.0528572564,-0.059552681,0.02524707,-0.0319478224
1.728,1.61944802,1.93175174,-2.10876588,-1.00358589,-7.70193775,-0.5062972,1.00358589,-0.478206381,5.47466384e-05,-5.47461281e-05,5.53426739e-05,0.00908498677,1.06766226,-1.00718464,-0.00126667532,3,0.0486516941,-0.0548315303,0.0232445424,-0.0294297619
1.73,1.61521165,1.9297374,-2.12366782,-1.00923484,-7.03170652,-0.505376109,1.00923484,-0.48016152,5.52939508e-05,-5.52938631e-05,5.58974548e-05,0.00919925271,1.07325098,-1.01855496,-0.00116709629,3,0.0444153257,-0.0500722539,0.0212302021,-0.0268925608
1.732,1.61094716,1.92771263,-2.13722585,-1.01419608,-6.35696296,-0.504099939,1.01419608,-0.481768353,5.58037701e-05,-5.58037531e-05,5.64138725e-05,0.0093020365,1.07737542,-1.02859369,-0.00106562892,3,0.0401508318,-0.0452777843,0.0192054233,-0.0243378445
1.734,1.60665724,1.92567879,-2.14943126,-1.01846848,-5.67813575,-0.502472145,1.01846848,-0.483027977,5.62758022e-05,-5.62754867e-05,5.6891604e-05,0.00939309064,1.08002933,-1.03727804,-0.000962576945,3,0.0358609114,-0.0404510828,0.017171583,-0.0217672522
1.736,1.60234461,1.92363726,-2.16027621,-1.0220515,-4.99565652,-0.500496537,1.0220515,-0.483941857,5.67097829e-05,-5.67087846e-05,5.73303594e-05,0.00947220031,1.08121076,-1.04458927,-0.000858247721,3,0.0315482795,-0.0355951375,0.0151300595,-0.0191824347
1.738,1.59801199,1.92158943,-2.16975372,-1.02494522,-4.3099595,-0.49817728,1.02494522,-0.484511821,5.71054786e-05,-5.71034004e-05,5.77298824e-05,0.00953918384,1.080922,-1.0505127,-0.000752951145,3,0.0272156661,-0.0307129619,0.0130822317,-0.0165850541
1.74,1.59366214,1.91953668,-2.17785768,-1.02715029,-3.62148126,-0.495518878,1.02715029,-0.484740059,5.74626862e-05,-5.74591208e-05,5.80899509e-05,0.00959389305,1.07916959,-1.05503772,-0.000646998497,3,0.0228658136,-0.0258075926,0.0110294774,-0.0139767822
1.742,1.5892978,1.91748037,-2.18458286,-1.02866797,-2.93066046,-0.492526168,1.02866797,-0.484629112,5.77812339e-05,-5.77757658e-05,5.84103767e-05,0.0096362135,1.07596422,-1.05815779,-0.000540701304,3,0.018501476,-0.0208820882,0.00897317246,-0.0113592989
1.744,1.58492174,1.91542189,-2.1899249,-1.02950009,-2.23793752,-0.489204309,1.02950009,-0.484181867,5.80609808e-05,-5.80531893e-05,5.86910068e-05,0.00966606464,1.0713207,-1.05987044,-0.000434370189,3,0.0141254163,-0.015939527,0.00691468942,-0.00873429196
1.746,1.58053673,1.9133626,-2.19388033,-1.02964908,-1.54375438,-0.485558768,1.02964908,-0.483401552,5.83018172e-05,-5.82912789e-05,5.89317225e-05,0.00968339984,1.06525783,-1.06017724,-0.000328313735,3,0.00974040536,-0.0109830053,0.00485539647,-0.00610345468
1.748,1.57614555,1.91130386,-2.19644656,-1.02911794,-0.848554135,-0.481595313,1.02911794,-0.482291721,5.85036652e-05,-5.84899565e-05,5.91324406e-05,0.0096882063,1.05779837,-1.05908373,-0.000222837357,3,0.00534921969,-0.00601563554,0.00279665623,-0.00346848534
1.75,1.57175097,1.90924703,-2.19762189,-1.02791022,-0.152780825,-0.477319994,1.02791022,-0.480856249,5.86664781e-05,-5.8649178e-05,5.92931127e-05,0.00968050491,1.04896887,-1.05659942,-0.000118242192,3,0.000954639989,-0.00104054439,0.000739824589,-0.000831085676
1.752,1.56735578,1.90719345,-2.19740551,-1.02603004,0.543120917,-0.472739134,1.02603004,-0.479099322,5.87902408e-05,-5.87689336e-05,5.94137258e-05,0.00966034996,1.03879958,-1.05273764,-1.48240152e-05,3,-0.0034405508,0.00393912916,-0.00131375035,0.00180704036
1.754,1.56296276,1.90514447,-2.1957975,-1.02348206,1.23870614,-0.467859311,1.02348206,-0.477025422,5.88749699e-05,-5.88492479e-05,5.94943021e-05,0.00962782876,1.02732431,-1.04751553,8.71278206e-05,3,-0.0078335692,0.00892023575,-0.0033627294,0.00444418788
1.756,1.55857469,1.90310142,-2.19279882,-1.02027149,1.9335299,-0.462687346,1.02027149,-0.474639318,5.89207133e-05,-5.88901797e-05,5.95348991e-05,0.00958306116,1.01458027,-1.04095391,0.000187331405,3,-0.012221633,0.0138996177,-0.00540578341,0.00707865228
1.758,1.55419436,1.90106561,-2.18841132,-1.01640404,2.62714752,-0.457230287,1.01640404,-0.471946056,5.89275506e-05,-5.88918217e-05,5.95356093e-05,0.00952619898,1.00060794,-1.03307718,0.000285513253,3,-0.0166019631,0.0188741108,-0.00744159425,0.00970873061
1.76,1.54982454,1.89903835,-2.18263776,-1.01188596,3.31911492,-0.451495391,1.01188596,-0.46895094,5.88955926e-05,-5.88543006e-05,5.94965599e-05,0.00945742535,0.985450887,-1.02391319,0.00038140924,3,-0.0209717851,0.0238405468,-0.00946885588,0.0123327228
1.762,1.545468,1.89702093,-2.17548176,-1.00672396,4.00898893,-0.445490108,1.00672396,-0.465659521,5.88249812e-05,-5.87777769e-05,5.9417913e-05,0.00937695397,0.969155605,-1.01349313,0.000474765489,3,-0.0253283313,0.0287957548,-0.0114862754,0.0149489328
1.764,1.54112748,1.89501463,-2.16694785,-1.00092526,4.69632758,-0.439222068,1.00092526,-0.462077585,5.87158893e-05,-5.86624444e-05,5.92998649e-05,0.00928502824,0.951771315,-1.00185138,0.000565339203,3,-0.0296688423,0.0337365639,-0.0134925738,0.0175556702
1.766,1.53680576,1.89302071,-2.15704142,-0.994497538,5.38069037,-0.432699058,0.994497538,-0.458211133,5.85685205e-05,-5.85085297e-05,5.9142646e-05,0.00918192037,0.93334979,-0.989025354,0.00065289943,3,-0.033990569,0.0386598049,-0.0154864873,0.0201512512
1.768,1.53250555,1.89104043,-2.14576876,-0.987448914,6.06163867,-0.425929006,0.987448914,-0.45406637,5.83831088e-05,-5.83162923e-05,5.894652e-05,0.00906793035,0.913945156,-0.975055358,0.000737227781,3,-0.0382907739,0.0435623128,-0.017466768,0.0227339998
1.77,1.52822959,1.88907502,-2.13313703,-0.979787946,6.7387359,-0.418919968,0.979787946,-0.449649688,5.8159918e-05,-5.80860237e-05,5.87117839e-05,0.00894338492,0.893613694,-0.959984418,0.000818119059,3,-0.0425667335,0.0484409283,-0.0194321846,0.0253022494
1.772,1.52398059,1.88712568,-2.11915424,-0.971523603,7.41154794,-0.411680102,0.971523603,-0.444967648,5.78992418e-05,-5.78180469e-05,5.84387671e-05,0.0088086364,0.872413635,-0.943858112,0.000895381839,3,-0.0468157395,0.0532925006,-0.0213815236,0.0278543436
1.774,1.51976123,1.88519361,-2.1038293,-0.962665251,8.07964337,-0.404217658,0.962665251,-0.440026965,5.76014029e-05,-5.75127157e-05,5.81278306e-05,0.00866406153,0.850404953,-0.926724386,0.000968838961,3,-0.0510351008,0.0581138892,-0.02331359,0.0303886378
1.776,1.51557418,1.88327999,-2.08717197,-0.953222631,8.74259378,-0.396540951,0.953222631,-0.434834493,5.72667526e-05,-5.71704146e-05,5.7779367e-05,0.00851006018,0.827649157,-0.908633384,0.00103832796,3,-0.0552221451,0.0629019661,-0.0252272077,0.0329035
1.778,1.51142211,1.88138598,-2.06919284,-0.943205837,9.3999741,-0.388658353,0.943205837,-0.429397205,5.68956704e-05,-5.67915572e-05,5.7393799e-05,0.00834705403,0.804209081,-0.88963725,0.00110370139,3,-0.0593742208,0.0676536179,-0.0271212209,0.0353973124
1.78,1.50730763,1.87951271,-2.04990338,-0.932625301,10.0513629,-0.380578267,0.932625301,-0.423722177,5.64885634e-05,-5.63765861e-05,5.6971579e-05,0.0081754853,0.780148676,-0.869789951,0.00116482714,3,-0.0634886985,0.0723657482,-0.0289944941,0.0378684724
1.782,1.50323335,1.87766129,-2.02931589,-0.921491768,10.6963425,-0.372309112,0.921491768,-0.417816571,5.60458652e-05,-5.59259719e-05,5.65131884e-05,0.00799581526,0.755532796,-0.849147079,0.00122158857,3,-0.0675629727,0.0770352795,-0.0308459134,0.0403153935
1.784,1.49920186,1.87583282,-2.00744349,-0.909816278,11.3344996,-0.363859307,0.909816278,-0.411687619,5.55680361e-05,-5.5440212e-05,5.60191361e-05,0.00780852286,0.730426995,-0.82776566,0.00127388467,3,-0.0715944637,0.0816591556,-0.0326743863,0.0427365067
1.786,1.49521571,1.87402836,-1.98430013,-0.897610141,11.9654254,-0.355237251,0.897610141,-0.405342604,5.50555615e-05,-5.49198302e-05,5.54899582e-05,0.00761410329,0.704897323,-0.805703966,0.00132163005,3,-0.0755806189,0.0862343439,-0.0344788432,0.0451302617
1.788,1.49127741,1.87224896,-1.95990059,-0.88488492,12.5887157,-0.346451307,0.88488492,-0.398788845,5.45089514e-05,-5.43653752e-05,5.49262165e-05,0.00741306645,0.679010121,-0.783021321,0.00136475494,3,-0.0795189148,0.090757837,-0.0362582372,0.0474951276
1.79,1.48738947,1.87049566,-1.93426043,-0.871652403,13.2039715,-0.337509789,0.871652403,-0.39203368,5.392874e-05,-5.37774198e-05,5.43284977e-05,0.0072059355,0.652831828,-0.759777911,0.00140320507,3,-0.0834068584,0.0952266558,-0.0380115447,0.0498295943
1.792,1.48355434,1.86876944,-1.90739602,-0.857924588,13.8107991,-0.328420938,0.857924588,-0.385084447,5.33154843e-05,-5.31565601e-05,5.36974123e-05,0.00699324535,0.626428789,-0.736034599,0.00143694145,3,-0.0872419887,0.0996378507,-0.0397377662,0.0521321731
1.794,1.47977445,1.86707128,-1.8793245,-0.843713657,14.4088103,-0.319192915,0.843713657,-0.377948471,5.26697633e-05,-5.25034139e-05,5.30335935e-05,0.0067755411,0.599867067,-0.711852735,0.00146594013,3,-0.0910218786,0.103988505,-0.0414359262,0.0544013983
1.796,1.47605219,1.86540213,-1.85006381,-0.829031957,14.9976229,-0.309833782,0.829031957,-0.37063305,5.19921774e-05,-5.18186196e-05,5.23376956e-05,0.00655337663,0.573212265,-0.687293985,0.00149019189,3,-0.0947441361,0.108275735,-0.043105074,0.0566358276
1.798,1.47238992,1.86376292,-1.81963261,-0.813891974,15.5768607,-0.300351487,0.813891974,-0.363145432,5.1283347e-05,-5.11028357e-05,5.16103935e-05,0.00632731297,0.546529359,-0.662420145,0.00150970183,3,-0.0984064061,0.112496695,-0.0447442836,0.0588340434
1.8,1.46878996,1.86215455,-1.78805033,-0.798306319,16.1461541,-0.290753853,0.798306319,-0.355492809,5.0543912e-05,-5.03567386e-05,5.08523809e-05,0.0060979169,0.519882524,-0.637292978,0.00152448891,3,-0.102006372,0.116648577,-0.0463526541,0.0609946535
1.802,1.46525457,1.86057789,-1.75533715,-0.7822877,16.70514,-0.281048566,0.7822877,-0.347682298,4.97745302e-05,-4.95810223e-05,5.00643694e-05,0.00586575942,0.493334988,-0.611974045,0.00153458547,3,-0.105541756,0.120728614,-0.0479293101,0.0631162921
1.804,1.461786,1.8590338,-1.72151393,-0.765848907,17.2534621,-0.271243158,0.765848907,-0.339720929,4.89758767e-05,-4.87763963e-05,4.9247087e-05,0.00563141426,0.466948876,-0.586524549,0.00154003667,3,-0.109010323,0.124734082,-0.0494734017,0.0651976205
1.806,1.45838645,1.8575231,-1.68660228,-0.749002789,17.7907714,-0.261345003,0.749002789,-0.331615632,4.81486426e-05,-4.79435852e-05,4.8401277e-05,0.00539545652,0.440785077,-0.561005179,0.00154089988,3,-0.11240988,0.128662303,-0.0509841045,0.067237328
1.808,1.45505805,1.85604658,-1.65062447,-0.731762237,18.3167261,-0.2513613,0.731762237,-0.323373222,4.72935342e-05,-4.70833267e-05,4.75276966e-05,0.00515846114,0.414903112,-0.535475971,0.00153724402,3,-0.115738277,0.132510644,-0.05246062,0.0692341328
1.81,1.45180292,1.85460503,-1.61360346,-0.714140161,18.8309921,-0.24129907,0.714140161,-0.315000394,4.64112713e-05,-4.61963708e-05,4.66271155e-05,0.00492100161,0.389361015,-0.509996169,0.00152914892,3,-0.118993411,0.136276523,-0.0539021755,0.0711867825
1.812,1.4486231,1.85319918,-1.57556289,-0.696149478,19.333243,-0.231165142,0.696149478,-0.306503706,4.55025869e-05,-4.52834783e-05,4.57003148e-05,0.00468364856,0.364215219,-0.484624095,0.00151670459,3,-0.122173224,0.139957408,-0.055308024,0.0730940552
1.814,1.44552062,1.85182976,-1.53652701,-0.67780309,19.8231607,-0.220966151,0.67780309,-0.297889571,4.45682253e-05,-4.43454197e-05,4.47480858e-05,0.00444696846,0.33952046,-0.459417028,0.00150001049,3,-0.125275709,0.143550821,-0.0566774446,0.0749547595
1.816,1.44249742,1.85049746,-1.49652074,-0.65911387,20.3004349,-0.210708527,0.65911387,-0.28916425,4.36089416e-05,-4.33829737e-05,4.37712283e-05,0.00421152234,0.31532968,-0.434431094,0.00147917476,3,-0.128298905,0.147054338,-0.0580097418,0.0767677361
1.818,1.43955542,1.84920296,-1.45556958,-0.640094648,20.7647641,-0.200398493,0.640094648,-0.280333843,4.26255001e-05,-4.2396926e-05,4.27705497e-05,0.00397786455,0.29169395,-0.409721158,0.00145431351,3,-0.131240903,0.150465594,-0.0593042461,0.0785318575
1.82,1.43669648,1.84794689,-1.41369964,-0.620758191,21.2158551,-0.19004206,0.620758191,-0.271404281,4.16186733e-05,-4.13880683e-05,4.17468638e-05,0.00374654156,0.268662391,-0.385340732,0.00142554997,3,-0.134099846,0.153782281,-0.0605603134,0.0802460292
1.822,1.4339224,1.84672988,-1.37093762,-0.601117196,21.6534237,-0.17964502,0.601117196,-0.262381319,4.05892411e-05,-4.03571969e-05,4.07009891e-05,0.00351809082,0.246282116,-0.361341883,0.00139301379,3,-0.13687393,0.157002153,-0.0617773251,0.08190919
1.824,1.43123492,1.84555251,-1.32731076,-0.581184272,22.0771947,-0.169212951,0.581184272,-0.253270533,3.95379892e-05,-3.93051114e-05,3.96337481e-05,0.00329303966,0.224598171,-0.337775159,0.00135684024,3,-0.139561405,0.160123027,-0.062954688,0.0835203127
1.826,1.42863575,1.84441537,-1.28284688,-0.560971935,22.486902,-0.158751207,0.560971935,-0.244077315,3.84657084e-05,-3.82326138e-05,3.85459661e-05,0.00307190421,0.20365349,-0.314689511,0.00131716944,3,-0.142160575,0.163142784,-0.0640918338,0.0850784045
1.828,1.42612652,1.84331898,-1.23757427,-0.540492589,22.8822887,-0.148264926,0.540492589,-0.234806869,3.73731932e-05,-3.71405071e-05,3.74384699e-05,0.00285518842,0.183488859,-0.292132239,0.00127414562,3,-0.144669802,0.166059371,-0.0651882192,0.0865825072
1.83,1.42370882,1.84226388,-1.19152179,-0.519758526,23.2631075,-0.137759025,0.519758526,-0.225464209,3.62612411e-05,-3.60295945e-05,3.63120866e-05,0.0026433831,0.16414288,-0.270148926,0.00122791641,3,-0.147087505,0.168870803,-0.0662433257,0.0880316981
1.832,1.42138417,1.84125054,-1.14471873,-0.498781913,23.6291207,-0.127238204,0.498781913,-0.216054156,3.51306512e-05,-3.49006779e-05,3.51676433e-05,0.002436965,0.145651956,-0.248783397,0.00117863213,3,-0.149412159,0.171575164,-0.0672566589,0.0894250904
1.834,1.41915402,1.84027945,-1.09719489,-0.477574786,23.9801003,-0.116706948,0.477574786,-0.206581342,3.39822234e-05,-3.37545576e-05,3.40059652e-05,0.00223639594,0.128050267,-0.228077676,0.0011264451,3,-0.151642302,0.17417061,-0.0682277489,0.090761833
1.836,1.4170198,1.83935105,-1.04898049,-0.456149045,24.3158282,-0.10616953,0.456149045,-0.197050205,3.28167576e-05,-3.25920305e-05,3.28278755e-05,0.00204212203,0.111369766,-0.208071951,0.001071509,3,-0.15377653,0.176655371,-0.0691561495,0.0920411117
1.838,1.41498283,1.83846576,-1.0001062,-0.434516448,24.6360963,-0.0956300185,0.434516448,-0.187464994,3.16350524e-05,-3.14138898e-05,3.16341944e-05,0.0018545729,0.0956401748,-0.188804544,0.00101397829,3,-0.155813498,0.179027748,-0.0700414383,0.0932621486
1.84,1.4130444,1.83762399,-0.950603093,-0.412688613,24.9407066,-0.085092278,0.412688613,-0.177829771,3.04379045e-05,-3.02209241e-05,3.04257381e-05,0.00167416094,0.0808889826,-0.170311891,0.000954007608,3,-0.157751928,0.18128612,-0.070883216,0.0944242034
1.842,1.41120573,1.8368261,-0.900502616,-0.390677009,25.2294715,-0.0745599793,0.390677009,-0.168148412,2.92261076e-05,-2.90139161e-05,2.92033189e-05,0.00150128072,0.0671414564,-0.152628525,0.00089175126,3,-0.159590599,0.183428942,-0.0716811065,0.095526573
1.844,1.40946797,1.83607245,-0.849836599,-0.368492961,25.5022135,-0.0640366048,0.368492961,-0.158424615,2.8000452e-05,-2.77936426e-05,2.79677441e-05,0.00133630829,0.0544206505,-0.135787063,0.000827362733,3,-0.161328358,0.185454747,-0.0724347566,0.0965685917
1.846,1.40783221,1.83536337,-0.798637216,-0.346147648,25.7587656,-0.0535254564,0.346147648,-0.1486619,2.67617235e-05,-2.6560873e-05,2.67198161e-05,0.00117960066,0.0427474215,-0.119818194,0.000760994257,3,-0.162964113,0.187362149,-0.0731438352,0.0975496321
1.848,1.40629949,1.83469917,-0.746936965,-0.323652105,25.9989714,-0.0430296639,0.323652105,-0.138863621,2.55107027e-05,-2.53163696e-05,2.54603323e-05,0.00103149522,0.0321404465,-0.104750685,0.000692796418,3,-0.164496837,0.189149841,-0.0738080337,0.0984691047
1.85,1.40487076,1.83408014,-0.694768649,-0.301017225,26.222685,-0.0325521945,0.301017225,-0.129032967,2.42481644e-05,-2.40608861e-05,2.41900852e-05,0.000892309299,0.0226162442,-0.0906113699,0.000622917814,3,-0.165925571,0.190816598,-0.0744270652,0.0993264582
1.852,1.40354691,1.83350654,-0.642165356,-0.278253765,26.4297711,-0.0220958627,0.278253765,-0.119172971,2.29748774e-05,-2.27951678e-05,2.29098632e-05,0.000762339702,0.0141891976,-0.0774251578,0.000551504762,3,-0.16724942,0.19236128,-0.0750006646,0.10012118
1.854,1.40232877,1.83297861,-0.589160437,-0.255372349,26.6201054,-0.0116633401,0.255372349,-0.109286521,2.16916032e-05,-2.1519951e-05,2.1620451e-05,0.000641862292,0.00687157856,-0.0652150365,0.000478701059,3,-0.168467555,0.193782827,-0.075528588,0.100852796
1.856,1.40121711,1.83249659,-0.535787481,-0.232383473,26.793574,-0.00125716693,0.232383473,-0.0993763642,2.03990962e-05,-2.02359626e-05,2.0322632e-05,0.000531131633,0.000673574304,-0.0540020784,0.000404647786,3,-0.169579214,0.195080267,-0.0760106125,0.101520872
1.858,1.40021262,1.83206067,-0.482080299,-0.209297515,26.9500741,0.00912023693,0.209297515,-0.0894451201,1.90981029e-05,-1.89439195e-05,1.90171902e-05,0.000430380664,-0.00439668655,-0.0438054496,0.000329483165,3,-0.170583705,0.196252712,-0.0764465364,0.10212501
1.86,1.39931593,1.83167102,-0.428072899,-0.186124739,27.0895137,0.0194665599,0.186124739,-0.0794952882,1.77893616e-05,-1.7644529e-05,1.77049146e-05,0.000339820399,-0.00833310672,-0.0346424185,0.000253342458,3,-0.1714804,0.19729936,-0.0768361782,0.102664854
1.862,1.39852758,1.83132782,-0.373799464,-0.162875307,27.2118117,0.0297795865,0.162875307,-0.069529259,1.64736023e-05,-1.63384882e-05,1.63866048e-05,0.000259639673,-0.0111315935,-0.0265283657,0.000176357919,3,-0.172268743,0.198219497,-0.0771793771,0.103140085
1.864,1.39784808,1.83103121,-0.319294332,-0.139559285,27.3168978,0.0400571851,0.139559285,-0.0595493254,1.51515461e-05,-1.5026484e-05,1.50630804e-05,0.000190004912,-0.0127900322,-0.0194767942,9.86587878e-05,3,-0.172948244,0.199012496,-0.0774759923,0.103550424
1.866,1.39727784,1.8307813,-0.264591972,-0.116186655,27.4047129,0.0502972948,0.116186655,-0.0495576935,1.38239054e-05,-1.37091933e-05,1.37351964e-05,0.000131059946,-0.0133082604,-0.0134993388,2.03713229e-05,3,-0.173518483,0.199677818,-0.0777259032,0.103895632
1.868,1.39681722,1.83057819,-0.209726965,-0.0927673236,27.4752086,0.0604979127,0.0927673236,-0.0395564948,1.24913833e-05,-1.23872825e-05,1.24038673e-05,8.2925845e-05,-0.0126880436,-0.00860577633,-5.83811221e-05,3,-0.173979109,0.200215012,-0.0779290088,0.104175508
1.87,1.39646649,1.83042197,-0.154733979,-0.0693111345,27.5283477,0.0706570806,0.0693111345,-0.0295477979,1.11546741e-05,-1.10614082e-05,1.10701103e-05,4.57007874e-05,-0.0109330512,-0.00480403336,-0.000137477987,3,-0.174329839,0.200623717,-0.0780852282,0.104389892
1.872,1.39622587,1.8303127,-0.099647749,-0.0458278793,27.5641038,0.080772872,0.0458278793,-0.0195336212,9.81446271e-06,-9.73221706e-06,9.73512262e-06,1.94599601e-05,-0.00804883487,-0.00210019452,-0.000216801357,3,-0.174570461,0.200903661,-0.0781944999,0.104538661
1.874,1.3960955,1.83025042,-0.0445030538,-0.0223273095,27.5824616,0.0908433786,0.0223273095,-0.00951594515,8.47142523e-06,-8.40034595e-06,8.40043328e-06,4.2554856e-06,-0.00404280777,-0.000498508749,-0.000296235791,3,-0.174700832,0.20105466,-0.0782567819,0.104621733
1.876,1.39607545,1.83023515,0.0106653046,0.00118085211,27.5834166,0.100866698,-0.00118085211,0.000503274918,7.12622862e-06,-7.06642239e-06,7.06822414e-06,1.16377203e-07,0.00107577405,-1.39441171e-06,-0.000375668114,3,-0.174720878,0.201076622,-0.0782720517,0.104639065
1.878,1.39616573,1.8302669,0.0658225239,0.0246868988,27.5669752,0.110840918,-0.0246868988,0.010522096,5.77953105e-06,-5.7310648e-06,5.74209214e-06,7.04852261e-06,0.00729582895,-0.000609442973,-0.000454987192,3,-0.174630597,0.200969541,-0.0782403064,0.104590655
1.88,1.39636627,1.83034564,0.120933823,0.0481811279,27.5331549,0.120764107,-0.0481811279,0.0205385744,4.43198206e-06,-4.39488283e-06,4.42915056e-06,2.50346944e-05,0.0146044651,-0.00232142108,-0.000534083688,3,-0.174430053,0.200733503,-0.0781615622,0.104476537
1.882,1.39667695,1.83047135,0.175964463,0.0716538284,27.4819839,0.130634301,-0.0716538284,0.0305507534,3.0842228e-06,-3.05847786e-06,3.14720668e-06,5.40345881e-05,0.0229869946,-0.00513427112,-0.000612849799,3,-0.174119381,0.200368684,-0.0780358549,0.104296788
1.884,1.39709754,1.83064396,0.23087977,0.095095269,27.4135013,0.140449487,-0.095095269,0.0405566497,1.73688629e-06,-1.72244337e-06,1.95843354e-06,9.39848868e-05,0.0324269453,-0.00904311018,-0.000691178987,3,-0.173698788,0.199875348,-0.0778632398,0.104051521
1.886,1.39762778,1.83086341,0.285645157,0.118495686,27.3277568,0.150207596,-0.118495686,0.0505542415,3.90597773e-07,-3.87365508e-07,1.18480304e-06,0.000144799354,0.0429060722,-0.0140412276,-0.000768965701,3,-0.173168545,0.199253847,-0.0776437916,0.10374089
1.888,1.39826733,1.8311296,0.340226143,0.141845271,27.2248109,0.159906486,-0.141845271,0.0605414557,-9.54024912e-07,9.46176435e-07,1.61187443e-06,0.000206368953,0.0544043671,-0.020120081,-0.000846105094,3,-0.172528997,0.198504623,-0.0773776045,0.103365088
1.89,1.39901577,1.83144241,0.394588379,0.165134162,27.104735,0.169543938,-0.165134162,0.0705161554,-2.29637097e-06,2.27760943e-06,2.72041811e-06,0.000278561996,0.0669000675,-0.0272692916,-0.000922492749,3,-0.171780555,0.197628207,-0.0770647926,0.102924348
1.892,1.39987263,1.83180171,0.448697662,0.188352429,26.9676108,0.179117635,-0.188352429,0.0804761287,-3.63583618e-06,3.60636612e-06,3.9733209e-06,0.000361224318,0.0803696643,-0.0354766375,-0.000998024406,3,-0.1709237,0.196625215,-0.0767054897,0.102418939
1.894,1.40083735,1.83220735,0.502519965,0.211490065,26.8135304,0.188625163,-0.211490065,0.0904190764,-4.97182247e-06,4.93188426e-06,5.26572133e-06,0.000454179485,0.0947879103,-0.0447280476,-0.0010725957,3,-0.169958979,0.195496353,-0.0762998494,0.101849173
1.896,1.40190932,1.83265916,0.556021451,0.234536978,26.6425968,0.19806399,-0.234536978,0.100342601,-6.30373744e-06,6.25360602e-06,6.57162327e-06,0.000557229029,0.110127827,-0.055007594,-0.00114610193,3,-0.168887009,0.194242411,-0.0758480456,0.101215397
1.898,1.40308785,1.83315693,0.609168495,0.257482978,26.454923,0.207431465,-0.257482978,0.110244196,-7.63099385e-06,7.5709774e-06,7.88166282e-06,0.000670152713,0.126360714,-0.0662974842,-0.00121843779,3,-0.167708475,0.192864266,-0.0753502726,0.100517999
1.9,1.4043722,1.83370046,0.66192771,0.280317774,26.2506323,0.216724806,-0.280317774,0.120121236,-8.95300909e-06,8.88344756e-06,9.19148021e-06,0.000792708831,0.143456155,-0.0785780544,-0.00128949724,3,-0.166424125,0.191362881,-0.074806745,0.0997574055
1.902,1.40576155,1.8342895,0.714265958,0.30303096,26.0298583,0.225941093,-0.30303096,0.129970967,-1.02692047e-05,1.01904682e-05,1.04986211e-05,0.00092463454,0.161382031,-0.0918277626,-0.00135917325,3,-0.165034779,0.1897393,-0.0742176981,0.0989340794
1.904,1.40725501,1.83492381,0.766150381,0.325612013,25.7927445,0.235077258,-0.325612013,0.139790494,-1.15790058e-05,1.14914927e-05,1.1801482e-05,0.00106564622,0.180104531,-0.106023183,-0.0014273577,3,-0.163541318,0.187994653,-0.0735833884,0.0980485236
1.906,1.40885164,1.83560311,0.817548411,0.348050284,25.5394446,0.244130085,-0.348050284,0.14957678,-1.28818406e-05,1.2785976e-05,1.30988851e-05,0.00121543988,0.199588163,-0.121139,-0.00149394127,3,-0.161944691,0.186130152,-0.0729040934,0.0971012783
1.908,1.41055042,1.83632709,0.868427799,0.370334998,25.2701219,0.253096198,-0.370334998,0.15932663,-1.41771399e-05,1.40733733e-05,1.43898845e-05,0.0013736916,0.219795774,-0.137148011,-0.00155881334,3,-0.160245912,0.184147087,-0.0721801121,0.0960929217
1.91,1.41235027,1.83709544,0.918756626,0.392455243,24.9849496,0.261972058,-0.392455243,0.169036688,-1.54643363e-05,1.53531399e-05,1.56736693e-05,0.00154005799,0.240688564,-0.154021117,-0.00162186197,3,-0.158446056,0.182046831,-0.0714117652,0.0950240695
1.912,1.41425006,1.83790781,0.968503329,0.414399972,24.6841106,0.270753963,-0.414399972,0.178703432,-1.67428641e-05,1.66247304e-05,1.69495109e-05,0.00171417671,0.262226114,-0.171727337,-0.00168297391,3,-0.156546266,0.179830835,-0.0705993955,0.0938953746
