time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
0.92,1.57060929,1.90836276,-7.90006608e-16,5.0353944e-16,-3.7793567e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.55465084e-33,-7.38783102e-17,-1.00707888e-16,1.74586198e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.922,1.57060929,1.90836276,1.58525513e-16,1.55147243e-15,9.565223e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.47846418e-33,1.48246824e-17,-3.10294485e-16,2.95469803e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.924,1.57060929,1.90836276,6.16719455e-16,-8.09627206e-16,-1.03803311e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.59351677e-33,5.76731774e-17,1.61925441e-16,-2.19598619e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.926,1.57060929,1.90836276,9.99700501e-17,-2.14879715e-15,-2.78873377e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.23813902e-32,9.34880583e-18,4.2975943e-16,-4.39108236e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.928,1.57060929,1.90836276,-1.01212223e-15,2.42258297e-15,2.66107329e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.94457105e-32,-9.46496895e-17,-4.84516595e-16,5.79166284e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.93,1.57060929,1.90836276,5.62288088e-16,4.7493581e-16,2.54949602e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.60629358e-33,5.25829701e-17,-9.4987162e-17,4.24041919e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.932,1.57060929,1.90836276,5.71681265e-16,-1.80555359e-15,-2.14403709e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.08569119e-32,5.3461383e-17,3.61110718e-16,-4.14572101e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.934,1.57060929,1.90836276,-6.40237766e-16,-9.39643705e-16,-8.56070102e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.04202102e-33,-5.98725173e-17,1.87928741e-16,-1.28056224e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.936,1.57060929,1.90836276,-9.36895269e-16,2.96605194e-15,2.61387702e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.5312683e-32,-8.761476e-17,-5.93210388e-16,6.80825148e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.938,1.57060929,1.90836276,6.03888991e-16,8.20779699e-16,2.32476759e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.41060946e-33,5.64733229e-17,-1.6415594e-16,1.07682617e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.94,1.57060929,1.90836276,5.98908108e-16,-1.58712587e-15,-1.01736815e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.34340986e-32,5.60075302e-17,3.17425175e-16,-3.73432705e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.942,1.57060929,1.90836276,-6.78067881e-16,-7.60220936e-16,-7.22467942e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.2974568e-33,-6.34102409e-17,1.52044187e-16,-8.86339463e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.944,1.57060929,1.90836276,7.10151364e-17,5.8154934e-16,9.14995624e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.01166917e-33,6.64105619e-18,-1.16309868e-16,1.09668812e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.946,1.57060929,1.90836276,5.23511687e-16,-1.45450904e-15,-2.40784768e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.62732913e-33,4.89567536e-17,2.90901809e-16,-3.39858562e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.948,1.57060929,1.90836276,-8.13221752e-16,1.99612885e-15,2.26682421e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.21907876e-32,-7.60492992e-17,-3.99225771e-16,4.7527507e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.95,1.57060929,1.90836276,5.21441102e-16,3.02793815e-17,1.96378422e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.51775082e-33,4.87631206e-17,-6.05587629e-18,-4.27072443e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.952,1.57060929,1.90836276,5.05651546e-16,-2.12019352e-15,-3.33080978e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.86477931e-32,4.72865435e-17,4.24038704e-16,-4.71325248e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.954,1.57060929,1.90836276,-3.53987823e-16,9.71598838e-16,1.51569289e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.95394526e-33,-3.31035487e-17,-1.94319768e-16,2.27423316e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.956,1.57060929,1.90836276,5.00352186e-16,-9.63046675e-16,5.55658826e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.7279066e-33,4.67909681e-17,1.92609335e-16,-2.39400303e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.958,1.57060929,1.90836276,-7.26286326e-16,1.07301171e-15,-3.58030651e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.81469355e-33,-6.79194402e-17,-2.14602342e-16,2.82521782e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.96,1.57060929,1.90836276,3.91930584e-16,5.9455099e-16,4.66109679e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.01918801e-33,3.66518065e-17,-1.18910198e-16,8.22583914e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.962,1.57060929,1.90836276,2.18047026e-16,-9.86449645e-16,-3.81837146e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.83038426e-33,2.03909001e-17,1.97289929e-16,-2.17680829e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.964,1.57060929,1.90836276,-3.2040618e-16,-7.52419946e-16,-1.18577631e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.34332854e-33,-2.99631255e-17,1.50483989e-16,-1.20520864e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.966,1.57060929,1.90836276,-2.30452151e-16,1.71269289e-15,1.50371213e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.06564728e-32,-2.15509786e-17,-3.42538577e-16,3.64089556e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.968,1.57060929,1.90836276,5.88862066e-16,-4.63783317e-16,2.63157732e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.38024092e-33,5.50680639e-17,9.27566634e-17,-1.47824727e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.97,1.57060929,1.90836276,-1.51763151e-16,-1.28028693e-15,-1.54929381e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.22503287e-33,-1.41922928e-17,2.56057387e-16,-2.41865094e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.972,1.57060929,1.90836276,-2.92676253e-16,1.22643118e-15,1.46024565e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.24600395e-33,-2.73699319e-17,-2.45286235e-16,2.72656167e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.974,1.57060929,1.90836276,5.1219509e-16,-8.14827866e-16,4.03776474e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.71432213e-33,4.789847e-17,1.62965573e-16,-2.10864043e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.976,1.57060929,1.90836276,-9.36300978e-16,8.36381679e-16,-9.83242222e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.91068228e-33,-8.75591843e-17,-1.67276336e-16,2.5483552e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.978,1.57060929,1.90836276,3.56175163e-16,5.6854769e-16,5.41871538e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.75476236e-33,3.33081001e-17,-1.13709538e-16,8.04014378e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.98,1.57060929,1.90836276,5.54008386e-16,-1.62353049e-15,-1.51838473e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.97020267e-33,5.18086849e-17,3.24706099e-16,-3.76514784e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.982,1.57060929,1.90836276,-7.8739594e-16,5.3214307e-16,-3.83721189e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.68244258e-33,-7.36341708e-17,-1.06428614e-16,1.80062785e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.984,1.57060929,1.90836276,1.66959068e-16,1.56187375e-15,9.47935307e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.64277319e-33,1.56133552e-17,-3.12374749e-16,2.96761394e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.986,1.57060929,1.90836276,6.20088573e-16,-8.12227536e-16,-8.85912248e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.00814213e-33,5.7988244e-17,1.62445507e-16,-2.20433751e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.988,1.57060929,1.90836276,2.85709244e-17,-1.42850574e-15,-1.84417539e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.48497479e-33,2.67184046e-18,2.85701149e-16,-2.88372989e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.99,1.57060929,1.90836276,-8.32081878e-16,1.34604636e-15,-1.20391338e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.52323804e-32,-7.7813024e-17,-2.69209271e-16,3.47022295e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.992,1.57060929,1.90836276,4.31028857e-16,8.77986959e-16,5.02842678e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.59862003e-33,4.03081231e-17,-1.75597392e-16,1.35289269e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.994,1.57060929,1.90836276,5.98323764e-16,-1.43890706e-15,-1.8636531e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.11080217e-33,5.59528847e-17,2.87781413e-16,-3.43734297e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.996,1.57060929,1.90836276,-6.0464003e-16,-6.79610706e-16,-8.62660005e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.50970814e-33,-5.65435571e-17,1.35922141e-16,-7.93785842e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.998,1.57060929,1.90836276,-2.93913715e-16,1.90251698e-15,1.58877012e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.78217494e-33,-2.74856544e-17,-3.80503395e-16,4.07989049e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1,1.57060929,1.90836276,5.82190973e-16,-2.97362197e-16,4.71019289e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.3504777e-33,5.44442096e-17,5.94724395e-17,-1.13916649e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.002,1.57060929,1.90836276,4.75946727e-16,-2.40622982e-15,-3.35473494e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.41293262e-32,4.45086656e-17,4.81245964e-16,-5.2575463e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.004,1.57060929,1.90836276,-1.12690774e-15,2.34457307e-15,2.76000669e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.56703484e-32,-1.05383979e-16,-4.68914615e-16,5.74298593e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.006,1.57060929,1.90836276,5.29143127e-16,4.9053779e-16,2.94131449e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.25639004e-33,4.94833837e-17,-9.8107558e-17,4.86241743e-17,2,-0.000187032132,0.000205497032,-0.000144446548
1.008,1.57060929,1.90836276,5.68697966e-16,-1.78215062e-15,-2.10257605e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.1181981e-32,5.31823966e-17,3.56430124e-16,-4.09612521e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.01,1.57060929,1.90836276,-8.52020967e-16,-6.12002126e-16,-5.12167759e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.10746858e-33,-7.96776492e-17,1.22400425e-16,-4.27227761e-17,2,-0.000187032132,0.000205497032,-0.000144446548
1.012,1.57060929,1.90836276,-9.27591564e-16,3.33009814e-15,2.68450474e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.36421508e-32,-8.67447141e-17,-6.66019628e-16,7.52764342e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.014,1.57060929,1.90836276,6.46844879e-16,1.08861369e-15,2.3565675e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.94308311e-33,6.04903885e-17,-2.17722738e-16,1.57232349e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.016,1.57060929,1.90836276,6.30442025e-16,-1.39990211e-15,-2.41493676e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.01550829e-32,5.89564581e-17,2.79980423e-16,-3.38936881e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.018,1.57060929,1.90836276,-2.55415805e-17,-2.23720837e-15,-3.03969686e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.39840387e-32,-2.38854813e-18,4.47441674e-16,-4.45053126e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.02,1.57060929,1.90836276,-9.93382963e-16,1.12501831e-15,4.95128858e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.68964542e-32,-9.28972669e-17,-2.25003662e-16,3.17900928e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.022,1.57060929,1.90836276,3.9079233e-16,8.07778049e-16,5.57397243e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.95105812e-33,3.65453615e-17,-1.6155561e-16,1.25010248e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.024,1.57060929,1.90836276,5.976532e-16,-1.46491036e-15,-1.70147746e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.9431572e-33,5.58901762e-17,2.92982073e-16,-3.48872249e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.026,1.57060929,1.90836276,-7.60843935e-16,6.20554289e-16,-4.04716291e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.84218805e-33,-7.11511318e-17,-1.24110858e-16,1.9526199e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.028,1.57060929,1.90836276,3.39626865e-16,2.95513041e-16,4.88357136e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.20068606e-33,3.17605684e-17,-5.91026081e-17,2.73420397e-17,2,-0.000187032132,0.000205497032,-0.000144446548
1.03,1.57060929,1.90836276,5.10678731e-16,-1.83935788e-15,-2.48441435e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.50096819e-32,4.7756666e-17,3.67871576e-16,-4.15628242e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.032,1.57060929,1.90836276,-8.69599419e-16,1.69969124e-15,-7.02711617e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.84127215e-33,-8.13215168e-17,-3.39938247e-16,4.21259764e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.034,1.57060929,1.90836276,4.32097299e-16,1.13801996e-15,5.06914051e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.82444295e-33,4.04080396e-17,-2.27603992e-16,1.87195952e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.036,1.57060929,1.90836276,3.933243e-16,-9.50045025e-16,-6.19026579e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.61176374e-33,3.67821412e-17,1.90009005e-16,-2.26791146e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.038,1.57060929,1.90836276,1.90409639e-16,-1.7197427e-15,3.2118405e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.34372981e-33,1.78063604e-17,3.43948541e-16,-3.61754901e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.04,1.57060929,1.90836276,-8.3516514e-16,6.75161219e-16,-2.69916037e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.16941739e-33,-7.81013585e-17,-1.35032244e-16,2.13133602e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.042,1.57060929,1.90836276,1.86647938e-16,1.71269289e-15,9.63626834e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.49273208e-33,1.74545809e-17,-3.42538577e-16,3.25083996e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.044,1.57060929,1.90836276,6.47169085e-16,-6.92612356e-16,-1.08310448e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.32268544e-33,6.0520707e-17,1.38522471e-16,-1.99043178e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.046,1.57060929,1.90836276,4.45299072e-16,-2.72867074e-15,-3.36951381e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.70797205e-32,4.16426175e-17,5.45734148e-16,-5.87376765e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.048,1.57060929,1.90836276,-1.04591749e-15,1.79850378e-15,2.06450021e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.3699252e-32,-9.78100897e-17,-3.59700755e-16,4.57510845e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.05,1.57060929,1.90836276,4.34109233e-16,1.32264339e-15,5.64444789e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.077576e-33,4.05961878e-17,-2.64528677e-16,2.2393249e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.052,1.57060929,1.90836276,6.3373988e-16,-1.10606482e-15,-1.77323681e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.11601696e-33,5.92648606e-17,2.21212965e-16,-2.80477826e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.054,1.57060929,1.90836276,1.85874046e-16,-2.72867074e-15,-3.02888887e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.17817412e-32,1.73822096e-17,5.45734148e-16,-5.63116357e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.056,1.57060929,1.90836276,-1.07468816e-15,1.94152193e-15,2.84625604e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.91937008e-32,-1.00500609e-16,-3.88304385e-16,4.88804994e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.058,1.57060929,1.90836276,4.52351102e-16,1.45526022e-15,5.82819808e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.87681032e-33,4.23020956e-17,-2.91052043e-16,2.48749948e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.06,1.57060929,1.90836276,6.58247531e-16,-1.02285426e-15,-1.87904357e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.67212149e-33,6.15567197e-17,2.04570853e-16,-2.66127573e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.062,1.57060929,1.90836276,4.16655074e-16,-2.98090275e-15,-2.59129413e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.06404651e-32,3.89639434e-17,5.9618055e-16,-6.35144493e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.064,1.57060929,1.90836276,-1.06114752e-15,1.26023547e-15,1.16833011e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.45272143e-33,-9.92343413e-17,-2.52047093e-16,3.51281435e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.066,1.57060929,1.90836276,2.14446882e-16,2.25616185e-15,1.02966277e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.38275526e-32,2.00542288e-17,-4.51232371e-16,4.31178142e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.068,1.57060929,1.90836276,7.05668548e-16,-3.18164837e-16,-1.19605179e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.05269763e-33,6.59913466e-17,6.36329675e-17,-1.29624314e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.07,1.57060929,1.90836276,2.79123641e-16,-2.17220012e-15,-7.08185349e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.44398604e-32,2.61025449e-17,4.34440024e-16,-4.60542569e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.072,1.57060929,1.90836276,-1.12022257e-15,3.08514691e-16,6.69871471e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.87756969e-32,-1.04758808e-16,-6.17029381e-17,1.66461747e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.074,1.57060929,1.90836276,1.25970994e-16,1.61648068e-15,1.0633336e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.37801071e-32,1.17803118e-17,-3.23296135e-16,3.11515823e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.076,1.57060929,1.90836276,6.49426792e-16,-7.31617306e-16,-9.5183833e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.02201936e-33,6.07318389e-17,1.46323461e-16,-2.070553e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.078,1.57060929,1.90836276,4.52826909e-16,-2.74947338e-15,-2.58376276e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.38902441e-32,4.23465912e-17,5.49894676e-16,-5.92241267e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.08,1.57060929,1.90836276,-9.71082672e-16,1.06781105e-15,-4.34219976e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.37280388e-33,-9.08118314e-17,-2.1356221e-16,3.04374041e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.082,1.57060929,1.90836276,1.94975495e-16,2.0611371e-15,1.00351864e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.13956118e-32,1.82333413e-17,-4.12227421e-16,3.9399408e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.084,1.57060929,1.90836276,6.72224183e-16,-4.32579357e-16,-9.61448715e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.22815765e-33,6.28637612e-17,8.65158714e-17,-1.49379633e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.086,1.57060929,1.90836276,4.70125484e-16,-2.54924797e-15,-1.03926733e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.66019122e-32,4.39642859e-17,5.09849594e-16,-5.5381388e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.088,1.57060929,1.90836276,-1.10141066e-15,9.45595538e-16,1.27860416e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.181932e-33,-1.02999592e-16,-1.89119108e-16,2.921187e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.09,1.57060929,1.90836276,1.73258278e-16,2.07413875e-15,1.05654835e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.34980619e-32,1.62024326e-17,-4.14827751e-16,3.98625318e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.092,1.57060929,1.90836276,6.8489397e-16,-4.09176387e-16,-1.01077031e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.72962088e-33,6.40485898e-17,8.18352774e-17,-1.45883867e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.094,1.57060929,1.90836276,4.82710545e-16,-2.53624632e-15,-2.53434558e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.30474718e-32,4.51411913e-17,5.07249264e-16,-5.52390455e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.096,1.57060929,1.90836276,-1.08191984e-15,5.9975165e-16,3.21712139e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.08571911e-33,-1.01176887e-16,-1.1995033e-16,2.21127217e-16,2,-0.000187032132,0.000205497032,-0.000144446548
1.098,1.57060929,1.90836276,1.45633575e-16,1.79330312e-15,1.04207393e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.45889399e-33,1.36190791e-17,-3.58660623e-16,3.45041544e-16,2,-0.000187032132,0.000205497032,-0.000144446548
