group,precision,model,exact,axis,peak,control,dt,integrator,contacts,failed,trace,step_us,closure_max_mm,closure_rms_mm,settled_closure_mm,aperture_peak_mm,aperture_pp_mm,aperture_recovery_mm,pad_peak_mm,weld_angle_max_deg,equality_work_J,equality_abs_work_J,iterations_mean,contact_count_max
stiff,double,shadow,1,2,50,128,0.0005,implicitfast,0,False,double_shadow_e1_a2_p50_c128_h0.0005_implicitfast_contact0.csv,3.5338301666666667,0.009318383462120002,0.007998269141823985,0.00793826408022225,0.03322203463625856,0.06642160449999573,-3.386198543786634e-07,0.017410494169435842,0.010554137815115154,-1.380839244850077e-05,0.00038511201555000254,1.0,0
convergence,double,connect,0,0,0,0,0.002,implicitfast,0,False,double_connect_e0_a0_p0_c0_h0.002_implicitfast_contact0.csv,2.2866686666666665,0.00498285776741,0.0049828577670818245,0.0049828577646616,1.54497248328056e-09,0.0,-1.54497248328056e-09,1.348870394170133e-09,0.0,-2.0833887605596847e-17,2.4754703518820926e-13,0.8150924537731135,0
convergence,double,connect,0,0,0,0,0.001,implicitfast,0,False,double_connect_e0_a0_p0_c0_h0.001_implicitfast_contact0.csv,2.246613111111111,0.00498285776731,0.0049828577671003306,0.00498285776602785,1.5409895581797173e-09,0.0,-1.541017313755333e-09,1.3483130978087316e-09,0.0,-2.6921455963710876e-16,1.6553772213125173e-13,0.8607848037990502,0
convergence,double,connect,0,0,0,0,0.0005,implicitfast,0,False,double_connect_e0_a0_p0_c0_h0.0005_implicitfast_contact0.csv,2.2919342222222223,0.004982857767300001,0.00498285776716848,0.00498285776671425,1.5415030363286064e-09,0.0,-1.5415169141164142e-09,1.346068152224794e-09,0.0,4.0469449452999303e-16,1.0125521878483889e-13,0.8737657792775902,0
convergence,double,connect,0,0,0,128,0.002,implicitfast,0,False,double_connect_e0_a0_p0_c128_h0.002_implicitfast_contact0.csv,2.2429884444444443,0.004096245110159999,0.004096245109834178,0.004096244623274999,3.4625199235582826e-07,0.0,-3.4625197847804046e-07,1.8069879936981176e-07,0.0,-9.006385743010371e-16,1.7191119740602287e-13,0.8130934532733634,0
convergence,double,connect,0,0,0,128,0.001,implicitfast,0,False,double_connect_e0_a0_p0_c128_h0.001_implicitfast_contact0.csv,2.2331924444444446,0.00409624511008,0.004096245109862942,0.0040962448805297,3.466514922334518e-07,0.0,-3.466514852945579e-07,1.809056912811671e-07,0.0,-4.759760935857359e-16,1.2244199408676674e-13,0.8587853036740815,0
convergence,double,connect,0,0,0,128,0.0005,implicitfast,0,False,double_connect_e0_a0_p0_c128_h0.0005_implicitfast_contact0.csv,2.344032,0.00409624511007,0.004096245109818772,0.004096245009596825,3.46591255695472e-07,0.0,-3.465912487565781e-07,1.808769490054273e-07,0.0,5.83373561417783e-16,7.904435344533299e-14,0.8692663417072866,0
convergence,double,connect,0,0,0,255,0.002,implicitfast,0,False,double_connect_e0_a0_p0_c255_h0.002_implicitfast_contact0.csv,2.498623333333333,0.00320938194914,0.0032093819487771015,0.0032093819487423996,1.734723475976807e-15,0.0,-8.673617379884035e-16,2.868556243156616e-14,0.0,-2.675024752301011e-16,9.77015047071122e-14,0.8440779610194903,0
convergence,double,connect,0,0,0,255,0.001,implicitfast,0,False,double_connect_e0_a0_p0_c255_h0.001_implicitfast_contact0.csv,2.669534,0.00320938194899,0.0032093819488038166,0.00320938194880545,0.0,0.0,0.0,2.874353884368887e-14,0.0,1.4633952540830318e-15,7.020858448003465e-14,0.8630342414396401,0
convergence,double,connect,0,0,0,255,0.0005,implicitfast,0,False,double_connect_e0_a0_p0_c255_h0.0005_implicitfast_contact0.csv,2.4835641666666666,0.00320938194896,0.003209381948862115,0.003209381948894375,0.0,0.0,0.0,2.861307927261142e-14,0.0,-9.629463580164103e-15,3.635875281812455e-14,0.8686414198225222,0
convergence,double,connect,0,0,50,0,0.002,implicitfast,0,False,double_connect_e0_a0_p50_c0_h0.002_implicitfast_contact0.csv,2.41122,0.00708814759478,0.006346966566852706,0.0049828577646616,3.844544974040964e-06,5.9774999949802066e-06,-1.54497248328056e-09,0.0055599343830499215,0.0,-0.00017619347380732155,0.000343846342537878,1.0,0
convergence,double,connect,0,0,50,0,0.001,implicitfast,0,False,double_connect_e0_a0_p50_c0_h0.001_implicitfast_contact0.csv,2.2775226666666666,0.0071119181078,0.006362985400080635,0.00498285776602785,3.927440997419929e-06,6.1600999995414796e-06,-1.541017313755333e-09,0.005584865916063292,0.0,-0.00016990329443379625,0.0003436440272956906,1.0,0
convergence,double,connect,0,0,50,0,0.0005,implicitfast,0,False,double_connect_e0_a0_p50_c0_h0.0005_implicitfast_contact0.csv,2.317064111111111,0.00712389787956,0.006370909294606851,0.00498285776671425,3.975541507106328e-06,6.264799998212389e-06,-1.5415169141164142e-09,0.005597630350751743,0.0,-0.00016671393562460633,0.0003435538681688169,1.0,0
convergence,double,connect,0,0,50,128,0.002,implicitfast,0,False,double_connect_e0_a0_p50_c128_h0.002_implicitfast_contact0.csv,2.354544444444444,0.0070506740204,0.006036647531941314,0.004096244623274999,9.876248006912558e-06,1.1976799996205045e-05,-3.4625197847804046e-07,0.006495988905584311,0.0,-0.0003187071842248416,0.0006221849574359863,1.0,0
convergence,double,connect,0,0,50,128,0.001,implicitfast,0,False,double_connect_e0_a0_p50_c128_h0.001_implicitfast_contact0.csv,2.2745991111111112,0.00708337370856,0.006059258123643957,0.0040962448805297,9.975548512231036e-06,1.2106100004405373e-05,-3.466514852945579e-07,0.0065250106372584885,0.0,-0.00030715938301113734,0.0006215085372755355,1.0,0
convergence,double,connect,0,0,50,128,0.0005,implicitfast,0,False,double_connect_e0_a0_p50_c128_h0.0005_implicitfast_contact0.csv,2.279315888888889,0.00709980815923,0.006070462054436044,0.004096245009596825,1.0029108744868953e-05,1.2178199997048278e-05,-3.465912487565781e-07,0.006539823865519437,0.0,-0.00030130876208295005,0.0006211900717362712,1.0,0
convergence,double,connect,0,0,50,255,0.002,implicitfast,0,False,double_connect_e0_a0_p50_c255_h0.002_implicitfast_contact0.csv,2.582877333333333,0.00676622689969,0.005578667998879504,0.0032093819487423996,0.00010755044000179681,0.0001123708199997353,-8.673617379884035e-16,0.007898111985627492,0.0,-0.000309710146780661,0.0005998817663066376,1.0,0
convergence,double,connect,0,0,50,255,0.001,implicitfast,0,False,double_connect_e0_a0_p50_c255_h0.001_implicitfast_contact0.csv,2.6325776666666667,0.00679372883149,0.005597072122018396,0.00320938194880545,0.00010824048000002834,0.00011416377999982213,0.0,0.00794077896775093,0.0,-0.00029976399996304204,0.000600778237728946,1.0,0
convergence,double,connect,0,0,50,255,0.0005,implicitfast,0,False,double_connect_e0_a0_p50_c255_h0.0005_implicitfast_contact0.csv,2.5867940000000003,0.00680695564357,0.005606436478085589,0.003209381948894375,0.00010862963000044662,0.00011511851000060858,0.0,0.007960428671272607,0.0,-0.00029469000723354174,0.000601140323061489,1.0,0
convergence,double,connect,0,2,50,0,0.002,implicitfast,0,False,double_connect_e0_a2_p50_c0_h0.002_implicitfast_contact0.csv,2.3576006666666665,0.0068620532866599995,0.0051638915564938956,0.0049828577646616,0.04596878045502739,0.09192245540000366,9.634237851940952e-09,0.03062471224919327,0.0,3.904737302622084e-06,0.0006719474255757285,1.0,0
convergence,double,connect,0,2,50,0,0.001,implicitfast,0,False,double_connect_e0_a2_p50_c0_h0.001_implicitfast_contact0.csv,2.6002602222222224,0.00687837389791,0.005165249246486902,0.00498285776602785,0.046489111059005994,0.09296289660000456,9.610243156821241e-09,0.030971310598819694,0.0,-3.5057576285398674e-05,0.0006784300207451515,1.0,0
convergence,double,connect,0,2,50,0,0.0005,implicitfast,0,False,double_connect_e0_a2_p50_c0_h0.0005_implicitfast_contact0.csv,2.4467011111111114,0.0069107573456700004,0.005170843196942707,0.00498285776671425,0.04675600825848614,0.09349657570000003,9.596892724950123e-09,0.031145235395909913,0.0,-5.468477617986171e-05,0.0006900822573452345,1.0,0
convergence,double,connect,0,2,50,128,0.002,implicitfast,0,False,double_connect_e0_a2_p50_c128_h0.002_implicitfast_contact0.csv,2.3607464444444446,0.00498548791068,0.004150660746114448,0.004096244623274999,0.033390207448011355,0.06675950030000238,-3.3833814222505865e-07,0.017414508253873532,0.0,3.112713245702837e-06,0.0002594866750215293,1.0,0
convergence,double,connect,0,2,50,128,0.001,implicitfast,0,False,double_connect_e0_a2_p50_c128_h0.001_implicitfast_contact0.csv,2.3840997777777777,0.0049759124571299995,0.004149666771405535,0.0040962448805297,0.03377178544850673,0.06752253279999898,-3.387569669222046e-07,0.01761301105345911,0.0,-7.247942502875246e-06,0.0002562110459920652,1.0,0
convergence,double,connect,0,2,50,128,0.0005,implicitfast,0,False,double_connect_e0_a2_p50_c128_h0.0005_implicitfast_contact0.csv,2.391633555555556,0.0049897938191199994,0.004151144539919902,0.004096245009596825,0.03396411140874772,0.0679069203999988,-3.387049668512887e-07,0.017713680108510686,0.0,-1.2466854405322165e-05,0.00026024558434901025,1.0,0
convergence,double,connect,0,2,50,255,0.002,implicitfast,0,False,double_connect_e0_a2_p50_c255_h0.002_implicitfast_contact0.csv,2.665204,0.00337986768267,0.003219952373336444,0.0032093819487423996,0.001001505319998125,0.0020010797800000535,-8.673617379884035e-16,0.0005179021761785504,0.0,-2.8108322062183765e-06,3.5648437404172176e-05,1.0,0
convergence,double,connect,0,2,50,255,0.001,implicitfast,0,False,double_connect_e0_a2_p50_c255_h0.001_implicitfast_contact0.csv,2.6391771111111106,0.0033799699733600003,0.0032200356380668485,0.00320938194880545,0.0010061868600001397,0.0020103526899998073,0.0,0.0005203601670781434,0.0,-2.7091521931601993e-06,3.564056634466774e-05,1.0,0
convergence,double,connect,0,2,50,255,0.0005,implicitfast,0,False,double_connect_e0_a2_p50_c255_h0.0005_implicitfast_contact0.csv,2.4951593333333335,0.0033800175845,0.003220078094803283,0.003209381948894375,0.0010083565199995453,0.002014670159999378,0.0,0.0005214861609257872,0.0,-2.6576355438718223e-06,3.5636440008536824e-05,1.0,0
convergence,double,connect,1,0,0,0,0.002,implicitfast,0,False,double_connect_e1_a0_p0_c0_h0.002_implicitfast_contact0.csv,2.537566,0.0118050141337,0.011805014133400949,0.011805014131311997,1.5149964616156808e-09,0.0,-1.5149548282522574e-09,9.183840724248105e-10,0.0,4.1178704237281065e-16,1.409664846808376e-13,0.8070964517741129,0
convergence,double,connect,1,0,0,0,0.001,implicitfast,0,False,double_connect_e1_a0_p0_c0_h0.001_implicitfast_contact0.csv,2.3816881111111114,0.0118050141337,0.011805014133409073,0.011805014132588,1.5105139361537567e-09,0.0,-1.510500058365949e-09,9.179665870765116e-10,0.0,-3.29094009007133e-16,1.4718197563827154e-13,0.8407898025493626,0
convergence,double,connect,1,0,0,0,0.0005,implicitfast,0,False,double_connect_e1_a0_p0_c0_h0.0005_implicitfast_contact0.csv,2.3573035,0.0118050141337,0.011805014133583865,0.01180501413314675,1.5117490592686522e-09,0.0,-1.5117351814808444e-09,9.177764625820564e-10,0.0,4.0182660035269624e-16,4.318427072267164e-14,0.8303962004749407,0
convergence,double,connect,1,0,0,128,0.002,implicitfast,0,False,double_connect_e1_a0_p0_c128_h0.002_implicitfast_contact0.csv,2.370461333333333,0.011706647728499999,0.011706647728268967,0.011706647330962,3.4629300121880036e-07,0.0,-3.4629302203548207e-07,1.804677188547761e-07,0.0,3.6090332090252344e-16,1.0989397849883182e-13,0.8070964517741129,0
convergence,double,connect,1,0,0,128,0.001,implicitfast,0,False,double_connect_e1_a0_p0_c128_h0.001_implicitfast_contact0.csv,2.3310357777777777,0.0117066477286,0.011706647728385878,0.0117066475826925,3.466850070910077e-07,0.0,-3.466850070910077e-07,1.8067614071761955e-07,0.0,1.3936349108258822e-15,1.0031545733409588e-13,0.8315421144713822,0
convergence,double,connect,1,0,0,128,0.0005,implicitfast,0,False,double_connect_e1_a0_p0_c128_h0.0005_implicitfast_contact0.csv,2.3384252777777776,0.0117066477286,0.011706647728363766,0.0117066477089265,3.4662474279745226e-07,0.0,-3.4662474279745226e-07,1.8064760231235378e-07,0.0,8.362353780786033e-15,4.918732153121203e-14,0.8078990126234221,0
convergence,double,connect,1,0,0,255,0.002,implicitfast,0,False,double_connect_e1_a0_p0_c255_h0.002_implicitfast_contact0.csv,2.9102788888888886,0.007840522088060001,0.007840522087633419,0.0078405220876178,8.673617379884035e-16,0.0,0.0,9.43659631170434e-15,0.0,2.777574261875944e-17,4.9963485341951436e-14,0.8510744627686156,0
convergence,double,connect,1,0,0,255,0.001,implicitfast,0,False,double_connect_e1_a0_p0_c255_h0.001_implicitfast_contact0.csv,2.7572676666666665,0.00784052208793,0.007840522087654069,0.007840522087599599,1.734723475976807e-15,0.0,0.0,1.043678404675388e-14,0.0,-2.249654493677407e-16,4.160408785406705e-14,0.8480379905023744,0
convergence,double,connect,1,0,0,255,0.0005,implicitfast,0,False,double_connect_e1_a0_p0_c255_h0.0005_implicitfast_contact0.csv,2.7283319444444443,0.007840522087780001,0.007840522087780001,0.00784052208778,1.734723475976807e-15,0.0,0.0,4.3368086899420177e-16,0.0,9.95378844997005e-15,9.95378844997005e-15,0.8332708411448569,0
convergence,double,connect,1,0,50,0,0.002,implicitfast,0,False,double_connect_e1_a0_p50_c0_h0.002_implicitfast_contact0.csv,2.3952573333333333,0.0165521621743,0.014882397776054513,0.011805014131311997,2.745014993088546e-06,1.7017000031316343e-06,-1.5149548282522574e-09,0.00829956229863331,0.0,-0.0003090477754699084,0.000603437375087134,1.0,0
convergence,double,connect,1,0,50,0,0.001,implicitfast,0,False,double_connect_e1_a0_p50_c0_h0.001_implicitfast_contact0.csv,2.4075066666666665,0.016588347888100003,0.01490688108304491,0.011805014132588,2.9012105079440076e-06,2.008699998001795e-06,-1.510500058365949e-09,0.00833718293218067,0.0,-0.0002982950394211591,0.0006034226094229595,1.0,0
convergence,double,connect,1,0,50,0,0.0005,implicitfast,0,False,double_connect_e1_a0_p50_c0_h0.0005_implicitfast_contact0.csv,2.408593,0.016606808988,0.014918975784324863,0.01180501413314675,2.988011740812091e-06,2.1839999947426136e-06,-1.5117351814808444e-09,0.008356503377224697,0.0,-0.0002928345190117205,0.0006034251535854108,1.0,0
convergence,double,connect,1,0,50,128,0.002,implicitfast,0,False,double_connect_e1_a0_p50_c128_h0.002_implicitfast_contact0.csv,2.440970222222222,0.0190904720681,0.016560173553107696,0.011706647330962,1.0146606999050789e-05,1.7364000001740543e-05,-3.4629302203548207e-07,0.00938870681948535,0.0,-0.0005545327007852824,0.0010831914301686913,1.0,0
convergence,double,connect,1,0,50,128,0.001,implicitfast,0,False,double_connect_e1_a0_p50_c128_h0.001_implicitfast_contact0.csv,2.428165111111111,0.0191438915661,0.01659716267255925,0.0117066475826925,1.0324914992421164e-05,1.7635200001697715e-05,-3.466850070910077e-07,0.009431173741470183,0.0,-0.0005350676330614679,0.0010828036350063294,1.0,0
convergence,double,connect,1,0,50,128,0.0005,implicitfast,0,False,double_connect_e1_a0_p50_c128_h0.0005_implicitfast_contact0.csv,2.4368452222222223,0.0191711554125,0.01661546153830783,0.0117066477089265,1.0413275255971577e-05,1.7767299999305042e-05,-3.4662474279745226e-07,0.009453017209909542,0.0,-0.0005251873393491518,0.0010826678179903628,1.0,0
convergence,double,connect,1,0,50,255,0.002,implicitfast,0,False,double_connect_e1_a0_p50_c255_h0.002_implicitfast_contact0.csv,2.824628222222222,0.015349371706700001,0.012859324504070761,0.0078405220876178,0.0005150195600007318,0.0006150284499999853,0.0,0.012686342709231196,0.0,-0.0005248725816122928,0.0009852186970764737,1.0,0
convergence,double,connect,1,0,50,255,0.001,implicitfast,0,False,double_connect_e1_a0_p50_c255_h0.001_implicitfast_contact0.csv,2.741430222222222,0.015398023348299998,0.01289538211747837,0.007840522087599599,0.0005186290999983564,0.0006263414300006903,0.0,0.01275356585806881,0.0,-0.0005081546284904112,0.0009857243605610718,1.0,0
convergence,double,connect,1,0,50,255,0.0005,implicitfast,0,False,double_connect_e1_a0_p50_c255_h0.0005_implicitfast_contact0.csv,2.887166166666667,0.0154234734586,0.012913304861707072,0.00784052208778,0.0005205118699981581,0.0006321555900004952,0.0,0.012787614286404568,0.0,-0.0004996220607099582,0.0009861884119127795,1.0,0
convergence,double,connect,1,2,50,0,0.002,implicitfast,0,False,double_connect_e1_a2_p50_c0_h0.002_implicitfast_contact0.csv,2.5567915555555554,0.016224246158800002,0.012221012158133968,0.011805014131311997,0.04714010538500735,0.09426243559999825,9.637471376500173e-09,0.032004319844600844,0.0,-0.0001023214032777913,0.0015946225687232581,1.0,0
convergence,double,connect,1,2,50,0,0.001,implicitfast,0,False,double_connect_e1_a2_p50_c0_h0.001_implicitfast_contact0.csv,2.411381,0.016309169582899997,0.01223538262721525,0.011805014132588,0.047679176789494626,0.09534001930000535,9.621831109640766e-09,0.03235546218291665,0.0,-0.00013786124440935915,0.0016252511255264673,1.0,0
convergence,double,connect,1,2,50,0,0.0005,implicitfast,0,False,double_connect_e1_a2_p50_c0_h0.0005_implicitfast_contact0.csv,2.6032124999999997,0.016360843164,0.012244706340495463,0.01180501413314675,0.047946436288248684,0.09587446999999305,9.602971196009946e-09,0.03253115762488264,0.0,-0.00015574615858329267,0.0016439241962644912,1.0,0
convergence,double,connect,1,2,50,128,0.002,implicitfast,0,False,double_connect_e1_a2_p50_c128_h0.002_implicitfast_contact0.csv,2.631568666666667,0.0139088392114,0.011811806634476969,0.011706647330962,0.03444350560699583,0.06886099189999662,-3.3833657403503636e-07,0.01801559390464241,0.0,-1.9290306410642823e-05,0.0006577735639308054,1.0,0
convergence,double,connect,1,2,50,128,0.001,implicitfast,0,False,double_connect_e1_a2_p50_c128_h0.001_implicitfast_contact0.csv,2.460841888888889,0.013953082378799999,0.011815977736418392,0.0117066475826925,0.034816939314993856,0.06960746290000236,-3.387516794850498e-07,0.018210836748602008,0.0,-2.8930760142617663e-05,0.000670798927064535,1.0,0
convergence,double,connect,1,2,50,128,0.0005,implicitfast,0,False,double_connect_e1_a2_p50_c128_h0.0005_implicitfast_contact0.csv,2.4355562777777777,0.0139825283966,0.011818766824649114,0.0117066477089265,0.0350098378752578,0.06999294829999891,-3.3870329457785786e-07,0.01831105882487788,0.0,-3.37830992224453e-05,0.0006795212617335995,1.0,0
convergence,double,connect,1,2,50,255,0.002,implicitfast,0,False,double_connect_e1_a2_p50_c255_h0.002_implicitfast_contact0.csv,2.7090371111111113,0.008421375885869999,0.007853231556172641,0.0078405220876178,0.00014189390999935075,0.00028167675000020237,0.0,8.203094828705572e-05,0.0,-4.079731626398154e-06,0.00010972388452936136,1.0,0
convergence,double,connect,1,2,50,255,0.001,implicitfast,0,False,double_connect_e1_a2_p50_c255_h0.001_implicitfast_contact0.csv,2.747511,0.00842381078625,0.007853405961230974,0.007840522087599599,0.00014405072000164831,0.00028575430999992074,0.0,8.235801751296786e-05,0.0,-3.939397881413805e-06,0.00011014824024104937,1.0,0
convergence,double,connect,1,2,50,255,0.0005,implicitfast,0,False,double_connect_e1_a2_p50_c255_h0.0005_implicitfast_contact0.csv,2.7165780555555554,0.00842494254137,0.007853494831390256,0.00784052208778,0.0001451111500024027,0.00028777786000022676,0.0,8.252325304209484e-05,0.0,-3.868120871850366e-06,0.00011036474658456251,1.0,0
convergence,double,shadow,0,0,0,0,0.002,implicitfast,0,False,double_shadow_e0_a0_p0_c0_h0.002_implicitfast_contact0.csv,3.0924220000000004,0.0934411386994,0.09344113869923269,0.093441138703161,1.5090151350705128e-09,0.0,-1.5090428906461284e-09,8.419955395899868e-10,0.17364850477964983,-3.8541896334321347e-16,7.210694748656134e-14,0.8295852073963018,0
convergence,double,shadow,0,0,0,0,0.001,implicitfast,0,False,double_shadow_e0_a0_p0_c0_h0.001_implicitfast_contact0.csv,3.0675904444444444,0.0934411386993,0.09344113869920752,0.09344113870431099,1.5070028558383797e-09,0.0,-1.5070028558383797e-09,8.405413368758103e-10,0.17364850476074223,6.382481859680964e-18,2.609020025433969e-14,0.9015246188452887,0
convergence,double,shadow,0,0,0,0,0.0005,implicitfast,0,False,double_shadow_e0_a0_p0_c0_h0.0005_implicitfast_contact0.csv,3.026808388888889,0.0934411386992,0.09344113869919855,0.093441138704895,1.5072526560189203e-09,0.0,-1.5072526560189203e-09,8.414953727410235e-10,0.1736485047515749,5.985346539667246e-17,2.6773141305850573e-14,0.9363829521309837,0
convergence,double,shadow,0,0,0,128,0.002,implicitfast,0,False,double_shadow_e0_a0_p0_c128_h0.002_implicitfast_contact0.csv,3.4428893333333335,0.0659435960392,0.0659435960389909,0.06594359655824102,3.464269912600848e-07,0.0,-3.464269912600848e-07,1.8040922051775785e-07,0.12123345902970487,6.261790198863653e-16,1.5177345282344104e-13,0.8290854572713643,0
convergence,double,shadow,0,0,0,128,0.001,implicitfast,0,False,double_shadow_e0_a0_p0_c128_h0.001_implicitfast_contact0.csv,3.340261,0.065943596039,0.0659435960389685,0.06594359678002851,3.468529977124213e-07,0.0,-3.468530115902091e-07,1.806267461457509e-07,0.12123345901194318,-5.171289173457997e-15,7.841384724577095e-14,0.9015246188452887,0
convergence,double,shadow,0,0,0,128,0.0005,implicitfast,0,False,double_shadow_e0_a0_p0_c128_h0.0005_implicitfast_contact0.csv,3.1437875555555554,0.065943596039,0.06594359603891849,0.065943596890586,3.468069928458384e-07,0.0,-3.468070136625201e-07,1.8061262418813832e-07,0.12123345900334881,8.295076270994745e-15,7.168862794982993e-14,0.9363829521309837,0
convergence,double,shadow,0,0,0,255,0.002,implicitfast,0,False,double_shadow_e0_a0_p0_c255_h0.002_implicitfast_contact0.csv,3.4615413333333334,0.0407665067094,0.040766506707350575,0.040766506707372994,2.6020852139652106e-15,0.0,0.0,9.999968193347418e-12,0.07196839623725512,1.608881835980086e-16,6.42902100338626e-14,0.8500749625187406,0
convergence,double,shadow,0,0,0,255,0.001,implicitfast,0,False,double_shadow_e0_a0_p0_c255_h0.001_implicitfast_contact0.csv,3.2118338888888887,0.0407665067111,0.04076650670931667,0.0407665067061495,0.0,0.0,0.0,2.9556789426215735e-14,0.07196839622808779,-6.000863834501882e-15,7.817680866015042e-14,0.8890277430642339,0
convergence,double,shadow,0,0,0,255,0.0005,implicitfast,0,False,double_shadow_e0_a0_p0_c255_h0.0005_implicitfast_contact0.csv,3.2388897222222224,0.040766506707,0.040766506705942104,0.04076650670455225,0.0,0.0,-8.673617379884035e-16,2.9578733192495856e-14,0.07196839622579597,-9.80970497847438e-15,8.060738366188278e-14,0.9182602174728159,0
convergence,double,shadow,0,0,50,0,0.002,implicitfast,0,False,double_shadow_e0_a0_p50_c0_h0.002_implicitfast_contact0.csv,3.096853555555555,0.134359290993,0.12003347666438628,0.093441138703161,0.0001225614909838857,0.00021281810000384205,-1.5288464938478796e-09,0.03542841455743959,0.24385571628887293,-0.0018798960280596412,0.004009738752522912,1.0,0
convergence,double,shadow,0,0,50,0,0.001,implicitfast,0,False,double_shadow_e0_a0_p50_c0_h0.001_implicitfast_contact0.csv,3.0967486666666666,0.134603890319,0.12016823916289895,0.09344113870431099,0.00013165879299281702,0.00022831859999850046,-1.526417880981512e-09,0.03561523605063827,0.2442792541939159,-0.0018109633831124804,0.004023478562735407,1.0,0
convergence,double,shadow,0,0,50,0,0.0005,implicitfast,0,False,double_shadow_e0_a0_p50_c0_h0.0005_implicitfast_contact0.csv,3.202897,0.134719581533,0.12023812749067436,0.093441138704895,0.00013636619275447792,0.0002365627000122661,-1.5269591147060169e-09,0.03570651085411781,0.24447647219310242,-0.001775880368504731,0.00403139117154126,1.0,0
convergence,double,shadow,0,0,50,128,0.002,implicitfast,0,False,double_shadow_e0_a0_p50_c128_h0.002_implicitfast_contact0.csv,3.076996,0.106657048246,0.0922691919608346,0.06594359655824102,0.0018525417730050342,0.003050018299997903,-3.4629136363983903e-07,0.026504349003632927,0.1894514000897948,-0.00187659732516884,0.005459159329716865,1.0,0
convergence,double,shadow,0,0,50,128,0.001,implicitfast,0,False,double_shadow_e0_a0_p50_c128_h0.001_implicitfast_contact0.csv,3.098986555555556,0.106897398932,0.09239204414172644,0.06594359678002851,0.0019064644469976577,0.0031492992999954117,-3.4671619048021185e-07,0.026615191537340814,0.18986281446629683,-0.0018010968986027763,0.0055022669796498305,1.0,0
convergence,double,shadow,0,0,50,128,0.0005,implicitfast,0,False,double_shadow_e0_a0_p50_c128_h0.0005_implicitfast_contact0.csv,3.1430671111111113,0.107011522035,0.09245270856371776,0.065943596890586,0.001933813793007777,0.0031991214000035018,-3.466695819298593e-07,0.02667394572756352,0.19005304659735212,-0.001762821671562343,0.005521900558505566,1.0,0
convergence,double,shadow,0,0,50,255,0.002,implicitfast,0,False,double_shadow_e0_a0_p50_c255_h0.002_implicitfast_contact0.csv,3.336234,0.061564437051199995,0.052637906960636235,0.040766506707372994,0.019949264290002218,0.029052785199999535,0.0,0.053109398196639825,0.0932310673559539,-0.0007419081520727319,0.003434988611469145,1.0,0
convergence,double,shadow,0,0,50,255,0.001,implicitfast,0,False,double_shadow_e0_a0_p50_c255_h0.001_implicitfast_contact0.csv,3.3863036666666666,0.061811822946399995,0.05275060773765349,0.0407665067061495,0.020265419670000354,0.029448636200000294,0.0,0.05335707030922137,0.09367341223736687,-0.0006639731689005715,0.0034953177584129873,1.0,0
convergence,double,shadow,0,0,50,255,0.0005,implicitfast,0,False,double_shadow_e0_a0_p50_c255_h0.0005_implicitfast_contact0.csv,3.320337,0.061941416651,0.05280815210368403,0.04076650670455225,0.02042530642999956,0.02965577117999916,-8.673617379884035e-16,0.053494638935236295,0.09390252297767165,-0.0006240432424350172,0.00352494439147238,1.0,0
convergence,double,shadow,0,2,50,0,0.002,implicitfast,0,False,double_shadow_e0_a2_p50_c0_h0.002_implicitfast_contact0.csv,3.110358888888889,0.132295415301,0.097554854259911,0.093441138703161,0.05666000119099179,0.11290368940000683,9.676121015544936e-09,0.052470251481191325,0.24488132261613443,-0.001535447549765585,0.013737385612272824,1.0,0
convergence,double,shadow,0,2,50,0,0.001,implicitfast,0,False,double_shadow_e0_a2_p50_c0_h0.001_implicitfast_contact0.csv,3.0728844444444445,0.132604572832,0.09762171233044578,0.09344113870431099,0.05722475739300403,0.11399452860000325,9.650724663856636e-09,0.052871955002362775,0.2453803578726654,-0.0015260659799206282,0.013836097741912197,1.0,0
convergence,double,shadow,0,2,50,0,0.0005,implicitfast,0,False,double_shadow_e0_a2_p50_c0_h0.0005_implicitfast_contact0.csv,3.246067888888889,0.132759621288,0.09765584421469001,0.093441138704895,0.05750435579274238,0.11454165489999113,9.637901587922215e-09,0.053077313088663675,0.24563078748959905,-0.0015210187351520524,0.013886250918114058,1.0,0
convergence,double,shadow,0,2,50,128,0.002,implicitfast,0,False,double_shadow_e0_a2_p50_c128_h0.002_implicitfast_contact0.csv,3.224260666666667,0.07676204922209999,0.06695225014812836,0.06594359655824102,0.04674967562699056,0.09305821339999909,-3.384477975654221e-07,0.024564019745539102,0.14143760888149146,-0.00023475694075338833,0.0030949328021875624,1.0,0
convergence,double,shadow,0,2,50,128,0.001,implicitfast,0,False,double_shadow_e0_a2_p50_c128_h0.001_implicitfast_contact0.csv,3.115473333333333,0.07688352394049999,0.06696957125976788,0.06594359678002851,0.047145012253002605,0.09384209069999982,-3.3889280270926747e-07,0.024773364511793693,0.14161708624236308,-0.00023906802634337734,0.003122483648798217,1.0,0
convergence,double,shadow,0,2,50,128,0.0005,implicitfast,0,False,double_shadow_e0_a2_p50_c128_h0.0005_implicitfast_contact0.csv,3.1026037222222222,0.0769446953375,0.06697846357736637,0.065943596890586,0.04734341560699157,0.09423689839999777,-3.3885586697701697e-07,0.02487779385781713,0.14170719037533416,-0.0002411933610667319,0.003136742390546928,1.0,0
