time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
1.272,1.5239802,1.88712696,-2.11915211,-0.971279681,7.41164927,-0.411484928,0.971279681,-0.444855847,5.81918366e-05,-5.81102327e-05,5.86178573e-05,0.00880385917,0.871999153,-0.943384219,0.000681742068,2,-0.0468161299,0.0532898191,-0.0213802394
1.274,1.51976084,1.88519538,-2.10382697,-0.962422927,8.07974329,-0.404024745,0.962422927,-0.43991612,5.79906915e-05,-5.79014072e-05,5.84041469e-05,0.0086589926,0.849998154,-0.926257891,0.000762035895,2,-0.0510354866,0.0581112668,-0.0233118199
1.276,1.5155738,1.88328225,-2.08716943,-0.952982211,8.7426923,-0.3963505,0.952982211,-0.434724741,5.77519842e-05,-5.7654833e-05,5.81522633e-05,0.00850471579,0.827250647,-0.908175095,0.000838901623,2,-0.055222526,0.0628994071,-0.0252249553
1.278,1.51142173,1.88138871,-2.06919011,-0.942967626,9.40007059,-0.38847056,0.942967626,-0.42928868,5.74759729e-05,-5.73708018e-05,5.78625079e-05,0.00834145106,0.80381944,-0.889187944,0.000912160234,2,-0.0593745964,0.0676511267,-0.0271184903
1.28,1.50730726,1.87951591,-2.04990046,-0.9323896,10.0514563,-0.380393324,0.9323896,-0.423615013,5.71629447e-05,-5.70496356e-05,5.75352136e-05,0.00816964112,0.77976845,-0.869350365,0.000981646303,2,-0.0634890684,0.0723633289,-0.0289912903
1.282,1.50323299,1.87766496,-2.02931278,-0.921258873,10.696432,-0.372127207,0.921258873,-0.417710897,5.68132158e-05,-5.66916869e-05,5.71707435e-05,0.00798974771,0.755162498,-0.848717911,0.00104720838,2,-0.0675633365,0.0770329363,-0.0308422416
1.284,1.49920151,1.87583695,-2.0074402,-0.90958648,11.3345846,-0.363680619,0.90958648,-0.411583562,5.64271304e-05,-5.62973371e-05,5.67694908e-05,0.00780225018,0.730067096,-0.827347565,0.00110870927,2,-0.071594821,0.0816568926,-0.0326702526
1.286,1.49521536,1.87403295,-1.98429668,-0.897383727,11.9655059,-0.355061949,0.897383727,-0.405240287,5.60050608e-05,-5.58669966e-05,5.63318777e-05,0.00760764402,0.704548248,-0.805297553,0.00116602629,2,-0.0755809695,0.086232165,-0.0344742541
1.288,1.49127707,1.872254,-1.95989698,-0.884662166,12.588792,-0.346279554,0.884662166,-0.398688387,5.55474064e-05,-5.54011039e-05,5.58583549e-05,0.00740643938,0.678672252,-0.782627148,0.00121905142,2,-0.0795192583,0.0907557461,-0.0362531997
1.29,1.48738913,1.87050114,-1.93425667,-0.871433581,13.2040442,-0.337341735,0.871433581,-0.391935194,5.50545938e-05,-5.49001246e-05,5.5349401e-05,0.00719915959,0.652505502,-0.759396486,0.00126769135,2,-0.0834071945,0.0952246565,-0.0380060666
1.292,1.48355401,1.86877535,-1.90739212,-0.857709959,13.8108684,-0.32825673,0.857709959,-0.384988042,5.45270756e-05,-5.4364551e-05,5.48055212e-05,0.00698633965,0.6261143,-0.735666373,0.00131186752,2,-0.0872423171,0.0996359467,-0.0397318557
1.294,1.47977413,1.86707761,-1.87932047,-0.843503473,14.4088761,-0.319032691,0.843503473,-0.377854253,5.39653299e-05,-5.37949008e-05,5.42272467e-05,0.00676852472,0.599564667,-0.711498109,0.00135151606,2,-0.091022199,0.103986699,-0.041429592
1.296,1.47605188,1.86540888,-1.85005964,-0.828826461,14.9976847,-0.309677673,0.828826461,-0.370541117,5.33698599e-05,-5.31917165e-05,5.36151337e-05,0.00654626864,0.572922166,-0.686953302,0.00138658764,2,-0.0947444483,0.108274032,-0.0430983252
1.298,1.47238962,1.86377007,-1.81962832,-0.813691399,15.576918,-0.300199618,0.813691399,-0.363055879,5.2741193e-05,-5.25555645e-05,5.29697627e-05,0.0063201324,0.546251727,-0.662093693,0.0014170473,2,-0.0984067098,0.112495097,-0.0447371299
1.3,1.46878966,1.8621621,-1.78804594,-0.798110888,16.1462063,-0.290606338,0.798110888,-0.355405725,5.20798799e-05,-5.18870338e-05,5.22917371e-05,0.00609068262,0.519617482,-0.63698099,0.00144287419,2,-0.102006667,0.116647087,-0.0463451056
1.302,1.46525428,1.86058582,-1.75533265,-0.782097626,16.7051869,-0.280905508,0.782097626,-0.347597766,5.1386494e-05,-5.11867354e-05,5.15816821e-05,0.00585849011,0.493082611,-0.611676697,0.00146406124,2,-0.105542042,0.120727235,-0.0479213775
1.304,1.46178573,1.85904211,-1.72150935,-0.76566439,17.2535039,-0.271104653,0.76566439,-0.339639027,5.06616303e-05,-5.04553009e-05,5.08402443e-05,0.00562412838,0.466709193,-0.586241958,0.00148061482,2,-0.1090106,0.124732817,-0.0494650958
1.306,1.45838618,1.85753177,-1.68659761,-0.748824017,17.7908084,-0.261211132,0.748824017,-0.331536432,4.99059049e-05,-4.96933815e-05,5.00680897e-05,0.00538817219,0.440558072,-0.560737409,0.00149255431,2,-0.112410147,0.128661154,-0.0509754367
1.308,1.45505779,1.8560556,-1.65061973,-0.731589384,18.3167587,-0.251232139,0.731589384,-0.32329679,4.91199536e-05,-4.8901647e-05,4.92659033e-05,0.00515119615,0.414688726,-0.535223027,0.00149991159,2,-0.115738535,0.132509613,-0.052451602
1.31,1.45180267,1.85461438,-1.61359867,-0.71397339,18.8310206,-0.241174683,0.71397339,-0.314926788,4.83044315e-05,-4.80807846e-05,4.84343873e-05,0.00491377335,0.389159148,-0.509758001,0.00150273057,2,-0.118993659,0.136275613,-0.0538928194
1.312,1.44862286,1.85320886,-1.57555804,-0.695988936,19.3332673,-0.231045587,0.695988936,-0.306432979,4.74600115e-05,-4.72314977e-05,4.75742607e-05,0.00467647398,0.364025732,-0.484400599,0.00150106659,2,-0.122173463,0.13995662,-0.0552983422
1.314,1.44552039,1.85183975,-1.53652212,-0.677648913,19.8231804,-0.220851476,0.677648913,-0.297821771,4.65873836e-05,-4.63545048e-05,4.66862574e-05,0.00443986405,0.339343178,-0.459208049,0.00149498586,2,-0.125275938,0.143550157,-0.0566674496
1.316,1.4424972,1.85050776,-1.49651581,-0.65896618,20.3004498,-0.210598772,0.65896618,-0.289099418,4.56872538e-05,-4.54505382e-05,4.57711252e-05,0.00420450408,0.315164391,-0.434236426,0.00148456481,2,-0.128299124,0.1470538,-0.0579994465
1.318,1.43955521,1.84921354,-1.45556462,-0.63995355,20.7647739,-0.200293688,0.63995355,-0.280272014,4.47603431e-05,-4.45203432e-05,4.4829625e-05,0.00397094789,0.291540405,-0.409540547,0.00146988946,2,-0.131241112,0.150465183,-0.0592936636
1.32,1.43669628,1.84795774,-1.41369466,-0.62062378,21.21586,-0.189942223,0.62062378,-0.271345482,4.38073863e-05,-4.35646764e-05,4.38625292e-05,0.0037397414,0.268520307,-0.385173877,0.00145105475,2,-0.134100046,0.153781998,-0.0605494571
1.322,1.43392221,1.84674099,-1.37093264,-0.60098955,21.6534241,-0.179550162,0.60098955,-0.262325573,4.28291311e-05,-4.25843046e-05,4.28706204e-05,0.00351142146,0.246151177,-0.36118844,0.00142816387,2,-0.13687412,0.157002,-0.0617662085
1.324,1.43123474,1.84556388,-1.32730579,-0.581063456,22.0771909,-0.169123072,0.581063456,-0.253217856,4.18263371e-05,-4.15800041e-05,4.18546906e-05,0.0032865148,0.224478032,-0.33763474,0.00140132753,2,-0.139561584,0.160123003,-0.0629433246
1.326,1.42863558,1.84442696,-1.28284191,-0.560857997,22.4868943,-0.1586663,0.560857997,-0.244027716,4.07997742e-05,-4.05525591e-05,4.081554e-05,0.00306553693,0.20354378,-0.314561693,0.00137066332,2,-0.142160745,0.163142891,-0.0640802373
1.328,1.42612636,1.8433308,-1.23756933,-0.540385566,22.8822773,-0.148184976,0.540385566,-0.234760352,3.97502224e-05,-3.95027604e-05,3.97539753e-05,0.00284899118,0.183389181,-0.29201656,0.00133629497,2,-0.144669962,0.166059608,-0.0651764035
1.33,1.42370867,1.8422759,-1.19151686,-0.519658437,23.2630923,-0.137684009,0.519658437,-0.225420771,3.86784697e-05,-3.84314048e-05,3.86708094e-05,0.0026373677,0.164052818,-0.270044891,0.0012983517,2,-0.147087655,0.168871171,-0.0662313046
1.332,1.42138403,1.84126276,-1.14471384,-0.498688765,23.6291017,-0.127168091,0.498688765,-0.216013789,3.7585312e-05,-3.73392936e-05,3.75668596e-05,0.00243114261,0.145571074,-0.248690484,0.00125696749,2,-0.1494123,0.171575663,-0.0672444463
1.334,1.41915389,1.84029184,-1.09719004,-0.477488571,23.9800774,-0.116641699,0.477488571,-0.206544032,3.64715513e-05,-3.62272316e-05,3.6442947e-05,0.00223077708,0.127978111,-0.227995335,0.00121228048,2,-0.151642433,0.17417124,-0.0682153587
1.336,1.41701968,1.83936361,-1.04897569,-0.456069741,24.3158016,-0.106109101,0.456069741,-0.197015932,3.53379951e-05,-3.5096026e-05,3.52998952e-05,0.00203671658,0.111305868,-0.207999609,0.00116443228,2,-0.15377665,0.176656131,-0.0691435956
1.338,1.41498272,1.83847847,-1.00010146,-0.434444021,24.6360662,-0.0955743557,0.434444021,-0.187433734,3.41854551e-05,-3.39464856e-05,3.41385294e-05,0.00184939008,0.0955840526,-0.188741607,0.00111356736,2,-0.15581361,0.179028638,-0.0700287343
1.34,1.4130443,1.83763683,-0.95059841,-0.412623014,24.9406734,-0.0850413213,0.412623014,-0.177801493,3.30147464e-05,-3.27794194e-05,3.29596757e-05,0.00166920935,0.0808401448,-0.170257751,0.00105983247,2,-0.15775203,0.181287138,-0.0708703757
1.342,1.41120563,1.83683906,-0.900498002,-0.390618176,25.2294355,-0.0745136624,0.390618176,-0.168123081,3.18266865e-05,-3.15956363e-05,3.17641599e-05,0.00149656833,0.0670994041,-0.15258256,0.00100337609,2,-0.159590692,0.183430089,-0.0716681435
1.344,1.40946789,1.83608552,-0.84983206,-0.36844082,25.502175,-0.0639948556,0.36844082,-0.15840219,3.06220943e-05,-3.03959433e-05,3.05528069e-05,0.00133184244,0.05438488,-0.135748638,0.000944347838,2,-0.161328441,0.185456021,-0.0724216843
1.346,1.40783214,1.83537654,-0.798632755,-0.346102113,25.7587248,-0.053488198,0.346102113,-0.148642337,2.94017889e-05,-2.91811456e-05,2.932644e-05,0.00117538809,0.0427174269,-0.119786672,0.000882898053,2,-0.162964187,0.187363549,-0.0731306669
1.348,1.40629942,1.83471242,-0.746932587,-0.323613076,25.9989283,-0.0429968147,0.323613076,-0.13884687,2.81665894e-05,-2.79520451e-05,2.80858803e-05,0.00102754208,0.0321157221,-0.104725423,0.000819177286,2,-0.164496903,0.189151365,-0.0737947824
1.35,1.4048707,1.83409346,-0.694764359,-0.300984593,26.2226397,-0.0325236686,0.300984593,-0.129018974,2.69173134e-05,-2.67094401e-05,2.68319459e-05,0.000888621176,0.0225962857,-0.0905917254,0.000753335903,2,-0.165925628,0.190818246,-0.0744137439
1.352,1.40354686,1.83351992,-0.642161159,-0.27822741,26.4297238,-0.0220715693,0.27822741,-0.11916168,2.56547767e-05,-2.54541242e-05,2.55654521e-05,0.000758921606,0.0141735045,-0.0774104918,0.000685523708,2,-0.167249469,0.192363049,-0.0749872859
1.354,1.40232873,1.83299204,-0.589156335,-0.25535214,26.6200561,-0.0116431847,0.25535214,-0.10927787,2.43797921e-05,-2.41868859e-05,2.42872109e-05,0.000638718699,0.00685965601,-0.0652047154,0.000615889607,2,-0.168467595,0.193784716,-0.0755151643
1.356,1.40121708,1.83251005,-0.535783479,-0.23236927,26.7935232,-0.001241051,0.23236927,-0.0993702886,2.3093169e-05,-2.29085081e-05,2.29980308e-05,0.000528266499,0.000664934621,-0.0539954778,0.000544581319,2,-0.169579246,0.195082274,-0.075997156
1.358,1.4002126,1.83207414,-0.4820764,-0.209289169,26.9500221,0.00913241481,0.209289169,-0.0894415522,2.17957126e-05,-2.16197674e-05,2.16987177e-05,0.000427797438,-0.00440252165,-0.0438019563,0.00047174513,2,-0.170583729,0.196254835,-0.0764330588
1.36,1.39931591,1.83168451,-0.428069104,-0.186122093,27.0894608,0.0194749036,0.186122093,-0.0794941571,2.04882234e-05,-2.03214336e-05,2.03900751e-05,0.000337522046,-0.00833660454,-0.0346414334,0.000397525686,2,-0.171480417,0.197301597,-0.076822691
1.362,1.39852757,1.83134131,-0.373795775,-0.162878195,27.2117581,0.0297842018,0.162878195,-0.0695304911,1.91714965e-05,-1.90142695e-05,1.90729057e-05,0.000257628693,-0.0111332088,-0.0265293063,0.000322065832,2,-0.172268752,0.198221845,-0.0771658916
1.364,1.39784808,1.83104468,-0.319290751,-0.139567534,27.3168437,0.0400581791,0.139567534,-0.0595528447,1.78463213e-05,-1.76990301e-05,1.77480136e-05,0.000188283359,-0.0127902061,-0.0194790964,0.000245506488,2,-0.172948246,0.199014953,-0.0774625193
1.366,1.39727785,1.83079475,-0.2645885,-0.116200085,27.4046583,0.0502947757,0.116200085,-0.049563422,1.65134807e-05,-1.63764631e-05,1.64162076e-05,0.000129629447,-0.0133074192,-0.0135024598,0.000167986568,2,-0.173518478,0.199680382,-0.0777124531
1.368,1.39681723,1.83059161,-0.209723602,-0.0927857506,27.4751537,0.0604919896,0.0927857506,-0.0395643525,1.51737511e-05,-1.50473077e-05,1.50783067e-05,8.17876147e-05,-0.0126865979,-0.00860919552,8.96429348e-05,2,-0.173979097,0.200217681,-0.0779155919
1.37,1.39646651,1.83043535,-0.154730726,-0.0693343689,27.5282927,0.0706478632,0.0693343689,-0.0295577033,1.38279017e-05,-1.37122953e-05,1.37351497e-05,4.48556489e-05,-0.0109313952,-0.00480725472,1.06103944e-05,2,-0.17432982,0.200626488,-0.0780718542
1.372,1.39622589,1.83032602,-0.099644606,-0.0458557273,27.5640489,0.0807604703,0.0458557273,-0.0195454914,1.24766944e-05,-1.23721487e-05,1.23876097e-05,1.89083587e-05,-0.00804734525,-0.00210274773,-6.8978281e-05,2,-0.174570436,0.200906531,-0.0781811782
1.374,1.39609553,1.83026368,-0.0445000205,-0.0223595734,27.582407,0.0908279026,0.0223595734,-0.0095296963,1.11208835e-05,-1.10275826e-05,1.10366214e-05,3.99750381e-06,-0.00404184353,-0.000499950524,-0.000148992295,2,-0.174700801,0.201057627,-0.0782435214
1.376,1.39607549,1.83024834,0.0106682292,0.00114437281,27.5833626,0.100848256,-0.00114437281,0.000487727582,9.76121573e-06,-9.67930309e-06,9.68322943e-06,1.51748697e-07,0.00107587231,-1.30958913e-06,-0.00022930274,2,-0.174720841,0.201079682,-0.0782588611
1.378,1.39616577,1.83028001,0.0658253411,0.0246464069,27.5669221,0.110819619,-0.0246464069,0.0105048377,8.39842958e-06,-8.32800804e-06,8.32868601e-06,7.3766442e-06,0.00729473923,-0.000607445372,-0.000309782491,2,-0.174630554,0.200972692,-0.0782271937
1.38,1.39636632,1.83035867,0.120936534,0.0481368275,27.5331028,0.120740058,-0.0481368275,0.0205196908,7.03325572e-06,-6.97438708e-06,6.97465983e-06,2.56546368e-05,0.0146018841,-0.00231715416,-0.000390306069,2,-0.174430004,0.200736743,-0.0781485353
1.382,1.396677,1.83048428,0.175967071,0.0716059245,27.4819329,0.130607604,-0.0716059245,0.0305303299,5.66641676e-06,-5.61912172e-06,5.62374597e-06,5.49451047e-05,0.0229826376,-0.00512740842,-0.000470749496,2,-0.174119328,0.20037201,-0.0780229212
1.384,1.3970976,1.8306568,0.230882277,0.0950439664,27.4134514,0.140420246,-0.0950439664,0.0405347715,4.29862723e-06,-4.2628856e-06,4.28092824e-06,9.51844211e-05,0.032420546,-0.00903335555,-0.000550990124,2,-0.173698729,0.199878756,-0.0778504062
1.386,1.39762785,1.83087614,0.285647565,0.118441189,27.3277081,0.150175909,-0.118441189,0.0505309933,2.93059369e-06,-2.90634467e-06,2.95893913e-06,0.000146286045,0.0428973827,-0.0140283152,-0.000630906464,2,-0.173168482,0.199257334,-0.0776310646
1.388,1.3982674,1.83114221,0.340228455,0.141787783,27.2247638,0.159872452,-0.141787783,0.0605169214,1.56301482e-06,-1.5501575e-06,1.70764268e-06,0.000208140639,0.0543931573,-0.0201037753,-0.000710378002,2,-0.172528929,0.198508187,-0.0773649903
1.39,1.39901584,1.83145491,0.394590598,0.165073883,27.1046895,0.16950765,-0.165073883,0.0704904179,1.96581495e-07,-1.9497555e-07,8.96588926e-07,0.000280616217,0.0668861248,-0.0272493867,-0.000789285011,2,-0.171780483,0.197631844,-0.0770522969
1.392,1.3998727,1.83181408,0.448699792,0.188289557,26.967567,0.179079185,-0.188289557,0.0804492697,-1.16802296e-06,1.15855645e-06,1.55146075e-06,0.000363558317,0.080352793,-0.0354529571,-0.000867508364,2,-0.170923623,0.196628923,-0.0766931177
1.394,1.40083743,1.8322196,0.502522008,0.211424795,26.8134887,0.188584637,-0.211424795,0.0903911761,-2.53012264e-06,2.50980016e-06,2.77609967e-06,0.000456790206,0.0947679308,-0.044700444,-0.000944929354,2,-0.169958898,0.195500128,-0.0762876062
1.396,1.4019094,1.83267127,0.556023412,0.234469501,26.6425571,0.198021473,-0.234469501,0.100313738,-3.88904878e-06,3.85812321e-06,4.08378258e-06,0.000560113112,0.110104575,-0.0549759471,-0.00102142952,2,-0.168886924,0.194246251,-0.0758359358
1.398,1.40308794,1.8331689,0.609170379,0.257413482,26.4548854,0.207387036,-0.257413482,0.110214447,-5.24413949e-06,5.20289879e-06,5.41167403e-06,0.000673306495,0.126334039,-0.0662617008,-0.00109689048,2,-0.167708386,0.192868167,-0.0753383003
1.4,1.40437229,1.83371229,0.661929519,0.28024644,26.2505968,0.216678541,-0.28024644,0.120090675,-6.59473949e-06,6.54350523e-06,6.74495437e-06,0.000796128334,0.143425922,-0.078538067,-0.0011711938,2,-0.166424033,0.19136684,-0.074794914
1.402,1.40576164,1.83430119,0.714267698,0.302957964,26.029825,0.225893061,-0.302957964,0.129939666,-7.94019979e-06,7.87932551e-06,8.07813057e-06,0.000928315465,0.161348117,-0.0917835277,-0.00124422085,2,-0.165034683,0.189743315,-0.0742060119
1.404,1.40725511,1.83493535,0.766152056,0.325537524,25.7927135,0.235027527,-0.325537524,0.139758524,-9.27987734e-06,9.20974684e-06,9.40847907e-06,0.00106958394,0.180066823,-0.10597468,-0.00131585269,2,-0.163541218,0.18799872,-0.0735718501
1.406,1.40885174,1.8356145,0.817550027,0.347974468,25.5394159,0.244078717,-0.347974468,0.149544207,-1.06131347e-05,1.05341602e-05,1.07343314e-05,0.00121962944,0.199546561,-0.12108623,-0.00138597004,2,-0.161944588,0.186134267,-0.0728927057
1.408,1.41055052,1.83633832,0.868429359,0.37025801,25.2700957,0.253043249,-0.37025801,0.159293518,-1.19393398e-05,1.18519597e-05,1.20544925e-05,0.00137812768,0.219750187,-0.137090994,-0.00145445317,2,-0.160245806,0.184151249,-0.0721688775
1.41,1.41235038,1.83710652,0.918758135,0.392377232,24.9849259,0.261917582,-0.392377232,0.1690031,-1.32578652e-05,1.31625425e-05,1.33680059e-05,0.00154473492,0.240638909,-0.153959892,-0.0015211819,2,-0.158445947,0.182051036,-0.071400686
1.412,1.41425017,1.83791873,0.968504793,0.414321081,24.6840894,0.270698006,-0.414321081,0.178669424,-1.45680882e-05,1.44653078e-05,1.46740466e-05,0.00171908845,0.262172316,-0.171661958,-0.00158603562,2,-0.156546154,0.179835079,-0.0705884734
1.414,1.4162487,1.8387746,1.01763814,0.436078363,24.3677784,0.279380644,-0.436078363,0.188288792,-1.58693902e-05,1.57596571e-05,1.59718668e-05,0.00190080716,0.284308399,-0.190164339,-0.00164889333,2,-0.15454763,0.177504908,-0.0697326046
1.416,1.41834469,1.83967374,1.06612738,0.457637748,24.0361944,0.287961447,-0.457637748,0.197857325,-1.71611565e-05,1.70449929e-05,1.72607666e-05,0.00208949211,0.307003583,-0.209432308,-0.00170963374,2,-0.152451639,0.175062126,-0.0688334668
1.418,1.42053682,1.84061573,1.11394212,0.478987764,23.6895485,0.296436193,-0.478987764,0.207370961,-1.84427757e-05,1.83207191e-05,1.85400772e-05,0.00228472721,0.330212762,-0.229429278,-0.00176813535,2,-0.150259508,0.172508411,-0.0678914702
1.42,1.4228237,1.84160015,1.1610524,0.500116807,23.3280605,0.304800489,-0.500116807,0.216825455,-1.97136395e-05,1.95862399e-05,1.98091509e-05,0.00248607985,0.35388934,-0.25011682,-0.00182427665,2,-0.147972624,0.169845518,-0.0669070479
1.422,1.4252039,1.84262655,1.20742871,0.521013135,22.9519593,0.313049769,-0.521013135,0.226216374,-2.09731425e-05,2.084096e-05,2.10673537e-05,0.00269310165,0.37798528,-0.271454687,-0.00187793632,2,-0.145592431,0.167075268,-0.0658806566
1.424,1.42767589,1.84369443,1.253042,0.54166488,22.5614829,0.321179298,-0.54166488,0.235539094,-2.22206814e-05,2.2084284e-05,2.2314062e-05,0.00290532925,0.40245115,-0.293400842,-0.00192899344,2,-0.143120436,0.164199558,-0.0648127765
1.426,1.43023813,1.84480329,1.2978637,0.562060046,22.1568774,0.329184173,-0.562060046,0.244788804,-2.34556556e-05,2.3315616e-05,2.35486586e-05,0.00312228505,0.427236189,-0.315911495,-0.00197732781,2,-0.140558199,0.161220349,-0.0637039118
1.428,1.43288899,1.84595261,1.34186574,0.582186522,21.7383978,0.337059326,-0.582186522,0.253960505,-2.46774658e-05,2.45343594e-05,2.47705313e-05,0.00334347817,0.452288363,-0.338941147,-0.00202282021,2,-0.137907339,0.158139672,-0.0625545907
1.43,1.4356268,1.84714184,1.38502058,0.602032085,21.3063073,0.344799533,-0.602032085,0.26304901,-2.58855147e-05,2.57399166e-05,2.59790712e-05,0.00356840527,0.477554447,-0.362442632,-0.00206535284,2,-0.135169529,0.154959623,-0.0613653658
1.432,1.43844983,1.84837039,1.42730118,0.621584411,20.8608772,0.352399412,-0.621584411,0.272048948,-2.70792062e-05,2.6931689e-05,2.71736713e-05,0.00379655156,0.502980097,-0.38636718,-0.00210480965,2,-0.132346499,0.15168236,-0.0601368144
1.434,1.4413563,1.84963766,1.46868109,0.640831082,20.4023872,0.359853437,-0.640831082,0.280954766,-2.82579456e-05,2.81090766e-05,2.83537259e-05,0.00402739173,0.528509937,-0.410664476,-0.00214107676,2,-0.129440029,0.148310105,-0.0588695385
1.436,1.44434437,1.85094304,1.50913439,0.659759601,19.9311243,0.367155941,-0.659759601,0.289760737,-2.9421139e-05,2.92714781e-05,2.95186301e-05,0.00426039109,0.554087656,-0.435282732,-0.00217404299,2,-0.126451953,0.144845138,-0.057564165
1.438,1.44741217,1.85228586,1.54863576,0.678357402,19.4473836,0.374301124,-0.678357402,0.298460959,-3.05681937e-05,3.04182904e-05,3.06677788e-05,0.00449500655,0.579656104,-0.460168765,-0.0022036003,2,-0.123384157,0.141289799,-0.0562213459
1.44,1.45055775,1.85366544,1.58716047,0.69661186,18.9514676,0.381283065,-0.69661186,0.30704937,-3.16985176e-05,3.15489091e-05,3.18005671e-05,0.00473068783,0.605157407,-0.485268084,-0.00222964429,2,-0.120238575,0.137646483,-0.0548417584
1.442,1.45377914,1.8550811,1.62468439,0.714510311,18.4436861,0.388095728,-0.714510311,0.315519746,-3.28115195e-05,3.26627282e-05,3.29163895e-05,0.00496687859,0.630533073,-0.510524984,-0.00225207482,2,-0.117017191,0.133917641,-0.053426105
1.444,1.45707429,1.85653209,1.66118405,0.732040061,17.9243561,0.394732978,-0.732040061,0.323865715,-3.39066089e-05,3.37591404e-05,3.40146403e-05,0.00520301765,0.655724126,-0.535882651,-0.0022707965,2,-0.113722036,0.130105774,-0.0519751136
1.446,1.46044114,1.85801766,1.69663657,0.749188406,17.3938014,0.401188584,-0.749188406,0.332080764,-3.49831963e-05,3.48375368e-05,3.5094713e-05,0.00543854024,0.680671225,-0.561283268,-0.0022857193,2,-0.110355187,0.126213437,-0.0504895375
1.448,1.46387756,1.85953705,1.73101976,0.765942646,16.8523528,0.407456242,-0.765942646,0.340158248,-3.60406929e-05,3.58973075e-05,3.61560008e-05,0.0056728793,0.705314808,-0.586668136,-0.00229675915,2,-0.106918766,0.12224323,-0.0489701553
1.45,1.46738139,1.86108943,1.76431209,0.782290102,16.3003474,0.413529577,-0.782290102,0.348091402,-3.70785109e-05,3.69378418e-05,3.71978965e-05,0.00590546677,0.729595232,-0.611977804,-0.00230383852,2,-0.103414939,0.118197803,-0.0474177711
1.452,1.47095041,1.86267399,1.79649269,0.798218138,15.7381291,0.419402165,-0.798218138,0.355873352,-3.80960637e-05,3.79585282e-05,3.82197928e-05,0.00613573496,0.753452923,-0.637152196,-0.00230688708,2,-0.0998459134,0.114079847,-0.0458332143
1.454,1.47458239,1.86428986,1.8275414,0.813714173,15.1660477,0.425067542,-0.813714173,0.363497126,-3.9092766e-05,3.8958755e-05,3.92210825e-05,0.00636311794,0.776828531,-0.662130756,-0.00230584222,2,-0.0962139387,0.109892098,-0.0442173395
1.456,1.47827502,1.86593618,1.85743876,0.828765707,14.5844591,0.43051922,-0.828765707,0.370955666,-4.00680343e-05,3.99379103e-05,4.02011589e-05,0.00658705292,0.799663087,-0.686852597,-0.00230064972,2,-0.0925213028,0.105637333,-0.0425710264
1.458,1.48202599,1.86761202,1.88616603,0.843360335,13.993725,0.435750703,-0.843360335,0.378241846,-4.10212867e-05,4.08953831e-05,4.11594159e-05,0.00680698167,0.821898174,-0.711256654,-0.00229126433,2,-0.088770332,0.101318365,-0.0408951793
1.46,1.48583294,1.86931647,1.91370519,0.85748577,13.3942126,0.440755501,-0.85748577,0.38534848,-4.19519437e-05,4.18305632e-05,4.20952488e-05,0.007022352,0.843476088,-0.735281847,-0.00227765029,2,-0.084963389,0.0969380448,-0.0391907276
1.462,1.48969346,1.87104858,1.94003896,0.871129865,12.7862948,0.445527144,-0.871129865,0.392268339,-4.28594283e-05,4.27428418e-05,4.30080546e-05,0.00723261917,0.864340017,-0.758867242,-0.00225978198,2,-0.0811028717,0.092499257,-0.0374586248
1.464,1.49360511,1.87280735,1.96515081,0.88428063,12.1703492,0.450059204,-0.88428063,0.398994166,-4.37431666e-05,4.36316125e-05,4.38972326e-05,0.00743724736,0.884434211,-0.781952232,-0.00223764434,2,-0.0771912118,0.0880049184,-0.0356998486
1.466,1.49756545,1.8745918,1.98902498,0.896926253,11.5467588,0.454345305,-0.896926253,0.405518692,-4.46025879e-05,4.44962712e-05,4.47621847e-05,0.00763571115,0.903704163,-0.804476703,-0.00221123345,2,-0.0732308729,0.0834579759,-0.0339154004
1.468,1.50157198,1.8764009,2.01164647,0.909055125,10.9159112,0.458379143,-0.909055125,0.411834652,-4.54371258e-05,4.53362176e-05,4.56023165e-05,0.00782749699,0.922096783,-0.82638122,-0.00218055696,2,-0.0692243492,0.0788614041,-0.0321063052
1.47,1.50562216,1.87823359,2.03300105,0.920655858,10.2781984,0.4621545,-0.920655858,0.417934797,-4.62462181e-05,4.61508553e-05,4.64170376e-05,0.00801210462,0.939560582,-0.847607209,-0.00214563452,2,-0.065174164,0.0742182034,-0.0302736106
1.472,1.50971346,1.88008882,2.05307529,0.931717306,9.63401686,0.465665264,-0.931717306,0.423811917,-4.70293078e-05,4.69395927e-05,4.72057626e-05,0.00818904856,0.956045845,-0.868097139,-0.00210649815,2,-0.0610828681,0.0695313979,-0.028418387
1.474,1.51384329,1.88196548,2.07185655,0.942228588,8.98376718,0.468905442,-0.942228588,0.42945885,-4.77858436e-05,4.7701844e-05,4.79679114e-05,0.00835785953,0.971504812,-0.887794712,-0.00206319259,2,-0.0569530379,0.0648040333,-0.0265417265
1.476,1.51800905,1.88386246,2.089333,0.952179105,8.32785372,0.47186918,-0.952179105,0.434868507,-4.85152802e-05,4.84370297e-05,4.87029106e-05,0.00851808583,0.985891851,-0.906645049,-0.00201577558,2,-0.0527872745,0.0600391746,-0.0246447427
