angle_difference_from_tendon_rad,closure,compliance_m_N,damping,decay_s,deflection_m,deflection_rms_m,drive_kv,dt,duration,energy_change_J,energy_initial_J,equality_work_J,exact,failed,frequency,group,impedance,input_torque_Nm,input_work_J,inverse_dynamics_error_Nm,load,mass,max_closure_m,mode,num_bytes,output_work_J,precision,reference_rms_Nm,rotation,rows_mode,samples,static_error_Nm,static_reference_Nm,step_seconds,theta,timeconst,torque_difference_from_tendon_Nm,trace,work_balance_error_J
,connect,,1,,-2.9208411850100003e-05,2.6482496151854e-05,5,0.0005,2,4.24654397468e-34,0.0,-0.00015689481888406871,0,False,1,precision,0.99,0.9345076704909998,-0.0009084761830223335,2.421966712927427e-05,10,0.2,2.91983906457e-05,static,8,0.0010653683424161997,double,0.8530712668884702,37,1,4001,4.593189000035025e-06,0.9345030773020003,0.00363026,90,0.010000000000000005,,,2.659490202496992e-09
,connect,,1,,-0.000114019022719,0.00010342341655521495,5,0.0005,2,3.39972587451e-32,0.0,-0.0006143104894053901,1,False,1,precision,0.99,0.9345383087560001,-0.000908539802141705,3.409370520443634e-05,10,0.2,0.0001147120931,static,8,0.0015228473812530872,double,0.8530712453902451,37,1,4001,3.525533399995062e-05,0.9345030534220004,0.003834358,90,0.010000000000000005,,,2.9102940079551998e-09
,connect,,1,,-2.9208411850100003e-05,2.648249615185402e-05,5,0.0005,2,6.92992923253e-34,0.0,-0.0001568948188840626,0,False,1,precision,0.99,0.9345076704909998,-0.0009084761830223343,2.4219667129245194e-05,10,0.2,2.91983906457e-05,static,8,0.0010653683424162023,double,0.85307126688847,37,2,4001,4.593189000035025e-06,0.9345030773020003,0.003432507,90,0.010000000000000005,,,2.659490194636526e-09
,connect,,1,,-0.00010468565853199997,9.495609279851229e-05,5,0.0005,2,2.58632520788e-32,0.0,-0.0005639881730779416,1,False,1,precision,0.99,0.9345042216920002,-0.0009084730396284273,1.580431956042233e-05,10,0.2,0.000105292871055,static,8,0.0014724583400465394,double,0.8530712683834397,37,2,4001,1.1417019999404587e-06,0.9345030799899999,0.00359315,90,0.010000000000000005,,,2.872659829521e-09
,weld,,1,,-8.688931218629998e-05,7.880425019569276e-05,5,0.0005,2,1.96250366014e-32,0.0,-0.0004676712748529845,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.0009085064724913723,5.468994639288873e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762210581,double,0.8530746591985392,37,0,4001,1.37359730000286e-05,0.934503070182,0.004458387,90,0.00999990991577752,,,3.5711232987119083e-09
,weld,,1,,-0.000104399412135,9.469010433162625e-05,5,0.0005,2,3.00667568023e-32,0.0,-0.0005620923564075954,1,False,1,precision,0.9890998075176296,0.934505328416,-0.0009084859690667037,5.0754949739361593e-05,10,0.2,0.00010491587088,static,8,0.0014705746381782508,double,0.8530746665219091,37,0,4001,2.2492879999669313e-06,0.9345030791279997,0.004632202,90,0.00999990991577752,,,3.6872960483547157e-09
,weld,,1,,-8.688931218629998e-05,7.880425019569249e-05,5,0.0005,2,1.21894118693e-32,0.0,-0.00046767127485297904,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.0009085064724913577,5.468994639288985e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762210668,double,0.8530746591985392,37,1,4001,1.37359730000286e-05,0.934503070182,0.004577119,90,0.00999990991577752,,,3.5711232699263407e-09
,weld,,1,,-0.00011398385849,0.00010338524433078179,5,0.0005,2,3.03505207134e-32,0.0,-0.0006137686770716887,1,False,1,precision,0.9890998075176296,0.9345403376347807,-0.0009085546796325494,5.760215579693143e-05,10,0.2,0.00011486041311,static,8,0.001522319619058579,double,0.8530746429502412,37,1,4001,3.7285793780979735e-05,0.9345030518410001,0.00484193,90,0.00999990991577752,,,3.7376456591201035e-09
,weld,,1,,-8.688931218629998e-05,7.880425019569276e-05,5,0.0005,2,1.96250366014e-32,0.0,-0.0004676712748529845,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.0009085064724913723,5.468994639288873e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762210581,double,0.8530746591985392,37,2,4001,1.37359730000286e-05,0.934503070182,0.004550673,90,0.00999990991577752,,,3.5711232987119083e-09
,weld,,1,,-0.000104399412135,9.469010433162623e-05,5,0.0005,2,1.58549532282e-33,0.0,-0.0005620923564076915,1,False,1,precision,0.9890998075176296,0.934505328416,-0.0009084859690666707,5.075494973938201e-05,10,0.2,0.00010491587088,static,8,0.001470574638178273,double,0.853074666521909,37,2,4001,2.2492879999669313e-06,0.9345030791279997,0.00473443,90,0.00999990991577752,,,3.6872960892291376e-09
,tendon,,1,,-0.00011400028594500002,0.00010341613097477584,5,0.0005,2,5.64636245533e-33,0.0,-0.0006110219658695954,0,False,1,precision,0.9921930164592978,0.9345211331139999,-0.0009084872962778252,6.345777344960685e-05,10,0,0.000113960552908,static,8,0.0015195059247256944,double,0.8530712764442081,37,0,4001,1.8066305000008498e-05,0.9345030668090003,0.002704982,90,0.009488472193020818,,,3.3374217261322725e-09
,tendon,,1,,-0.00011389750497799996,0.00010332542183510559,5,0.0005,2,3.89460565167e-32,0.0,-0.0006102896279926253,1,False,1,precision,0.9921930164592978,0.93452111667,-0.0009084872614272401,6.346373167389195e-05,10,0,0.000113857808514,static,8,0.0015187735521373378,double,0.8530712764567209,37,0,4001,1.8049848000023516e-05,0.9345030668219999,0.00278586,90,0.009488472193020818,,,3.3372825276921717e-09
,connect,,1,,-2.9208411850143106e-05,2.6482496151900402e-05,5,0.0005,2,2.4513328174e-31,0.0,-0.00015689481888389353,0,False,1,precision,0.99,0.9345076704909998,-0.0009084761830224663,2.421966712931134e-05,10,0.2,2.91983906458e-05,static,8,0.0010653683424161114,double,0.85307126688847,90,0,4001,4.593189000035025e-06,0.9345030773020003,0.003597601,90,0.010000000000000005,,,2.659490248385849e-09
,connect,,1,,-0.000114019022719,0.00010342341655522941,5,0.0005,2,4.30497627438e-33,0.0,-0.000614310489404837,1,False,1,precision,0.99,0.9345383087560001,-0.0009085398021417062,3.409370520478234e-05,10,0.2,0.0001147120931,static,8,0.0015228473812525308,double,0.8530712453902447,90,0,4001,3.525533399995062e-05,0.9345030534220004,0.003624696,90,0.010000000000000005,,,2.910294012508849e-09
,connect,,1,,-2.9208411850143106e-05,2.6482496151900402e-05,5,0.0005,2,2.4513328174e-31,0.0,-0.00015689481888389353,0,False,1,precision,0.99,0.9345076704909998,-0.0009084761830224663,2.421966712931134e-05,10,0.2,2.91983906458e-05,static,8,0.0010653683424161114,double,0.85307126688847,90,1,4001,4.593189000035025e-06,0.9345030773020003,0.003556695,90,0.010000000000000005,,,2.659490248385849e-09
,connect,,1,,-0.000114019022719,0.00010342341655522939,5,0.0005,2,1.01955054249e-33,0.0,-0.0006143104894048334,1,False,1,precision,0.99,0.9345383087560001,-0.000908539802141725,3.409370520476133e-05,10,0.2,0.0001147120931,static,8,0.0015228473812525342,double,0.8530712453902447,90,1,4001,3.525533399995062e-05,0.9345030534220004,0.003876907,90,0.010000000000000005,,,2.910294024109812e-09
,connect,,1,,-2.9208411850143106e-05,2.6482496151900402e-05,5,0.0005,2,2.4513328174e-31,0.0,-0.00015689481888389353,0,False,1,precision,0.99,0.9345076704909998,-0.0009084761830224663,2.421966712931134e-05,10,0.2,2.91983906458e-05,static,8,0.0010653683424161114,double,0.85307126688847,90,2,4001,4.593189000035025e-06,0.9345030773020003,0.003556952,90,0.010000000000000005,,,2.659490248385849e-09
,connect,,1,,-0.000114019022719,0.00010342341655522936,5,0.0005,2,7.14062681915e-33,0.0,-0.0006143104894048396,1,False,1,precision,0.99,0.9345383087560001,-0.0009085398021417235,3.409370520476337e-05,10,0.2,0.0001147120931,static,8,0.0015228473812525629,double,0.8530712453902447,90,2,4001,3.525533399995062e-05,0.9345030534220004,0.003666401,90,0.010000000000000005,,,2.9102940002573643e-09
,weld,,1,,-8.688931218639998e-05,7.880425019575611e-05,5,0.0005,2,1.02145646123e-31,0.0,-0.0004676712748535269,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.000908506472491371,5.468994639268583e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762215631,double,0.8530746591985392,90,0,4001,1.37359730000286e-05,0.934503070182,0.004513607,90,0.00999990991577752,,,3.5711233347616306e-09
,weld,,1,,-0.00011398385849,0.00010338524433078996,5,0.0005,2,3.73546821955e-32,0.0,-0.0006137686770713739,1,False,1,precision,0.9890998075176296,0.9345403376347687,-0.0009085546796325461,5.760215579085928e-05,10,0.2,0.00011486041311,static,8,0.0015223196190583454,double,0.8530746429502414,90,0,4001,3.728579376898e-05,0.9345030518410001,0.004567759,90,0.00999990991577752,,,3.737645574552334e-09
,weld,,1,,-8.688931218639998e-05,7.880425019575611e-05,5,0.0005,2,1.02145646123e-31,0.0,-0.0004676712748535269,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.000908506472491371,5.468994639268583e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762215631,double,0.8530746591985392,90,1,4001,1.37359730000286e-05,0.934503070182,0.004480921,90,0.00999990991577752,,,3.5711233347616306e-09
,weld,,1,,-0.00011398385849,0.00010338524433078996,5,0.0005,2,2.80017963813e-32,0.0,-0.00061376867707167,1,False,1,precision,0.9890998075176296,0.9345403376348618,-0.0009085546796325095,5.760215583018608e-05,10,0.2,0.00011486041311,static,8,0.0015223196190586802,double,0.8530746429502416,90,1,4001,3.7285793861977945e-05,0.9345030518410001,0.005129597,90,0.00999990991577752,,,3.737645499200283e-09
,weld,,1,,-8.688931218639998e-05,7.880425019575611e-05,5,0.0005,2,1.02145646123e-31,0.0,-0.0004676712748535269,0,False,1,precision,0.9890998075176296,0.9345168061549995,-0.000908506472491371,5.468994639268583e-05,10,0.2,8.68591794935e-05,static,8,0.0013761741762215631,double,0.8530746591985392,90,2,4001,1.37359730000286e-05,0.934503070182,0.004571008,90,0.00999990991577752,,,3.5711233347616306e-09
,weld,,1,,-0.00011398385849,0.0001033852443307899,5,0.0005,2,4.08593080292e-32,0.0,-0.0006137686770716636,1,False,1,precision,0.9890998075176296,0.9345403376348888,-0.0009085546796325349,5.7602155822604353e-05,10,0.2,0.00011486041311,static,8,0.001522319619058693,double,0.8530746429502415,90,2,4001,3.728579388897735e-05,0.9345030518410001,0.004810916,90,0.00999990991577752,,,3.737645505488656e-09
,tendon,,1,,-0.00011400028594500002,0.0001034161309747809,5,0.0005,2,1.1292372627e-33,0.0,-0.0006110219658689456,0,False,1,precision,0.9921930164592978,0.9345211331139999,-0.0009084872962778354,6.345777344966857e-05,10,0,0.000113960552908,static,8,0.0015195059247249778,double,0.8530712764442081,90,0,4001,1.8066305000008498e-05,0.9345030668090003,0.002885342,90,0.009488472193020818,,,3.337421803219047e-09
,tendon,,1,,-0.00011389750497799996,0.00010332542183511278,5,0.0005,2,2.50023181984e-32,0.0,-0.0006102896279920878,1,False,1,precision,0.9921930164592978,0.93452111667,-0.0009084872614272472,6.3463731673839e-05,10,0,0.000113857808514,static,8,0.0015187735521367538,double,0.8530712764567209,90,0,4001,1.8049848000023516e-05,0.9345030668219999,0.002876501,90,0.009488472193020818,,,3.3372825811433388e-09
,connect,,1,,-2.9197912869717984e-05,2.6478707852171066e-05,5,0.0005,2,1.48215386828e-16,0.0,-0.00015649515038485966,0,False,1,precision,0.99,0.9345077297070321,-0.0009085006413169573,2.42569336423356e-05,10,0.2,2.9202626448e-05,static,4,0.0010649931522017145,single,0.8530712732128125,0,0,4001,4.635326388637593e-06,0.9345030943806434,0.011678199,90,0.010000000000000005,,,2.639500250691592e-09
,connect,,1,,-0.00011403196735017482,0.00010343679352244729,5,0.0005,2,1.61907637362e-15,0.0,-0.0006142613503193206,1,False,1,precision,0.99,0.9345382056036865,-0.0009084812823415754,3.4052995851123954e-05,10,0.2,0.000114722502293,static,4,0.0015227397392508142,single,0.8530712564867707,0,0,4001,3.513525309891555e-05,0.9345030703505873,0.012244456,90,0.010000000000000005,,,2.893411700879457e-09
,connect,,1,,-2.9197912869717984e-05,2.6478707852171066e-05,5,0.0005,2,1.48215386828e-16,0.0,-0.00015649515038485966,0,False,1,precision,0.99,0.9345077297070321,-0.0009085006413169573,2.42569336423356e-05,10,0.2,2.9202626448e-05,static,4,0.0010649931522017145,single,0.8530712732128125,0,1,4001,4.635326388637593e-06,0.9345030943806434,0.011471861,90,0.010000000000000005,,,2.639500250691592e-09
,connect,,1,,-0.00011403197471478121,0.00010343671527984554,5,0.0005,2,2.9158897451e-17,0.0,-0.0006142648297952196,1,False,1,precision,0.99,0.9345382079259372,-0.000908482486621466,3.4047802595155295e-05,10,0.2,0.000114722502293,static,4,0.001522744423588541,single,0.8530712568540295,0,1,4001,3.513757345555942e-05,0.9345030703524816,0.012154092,90,0.010000000000000005,,,2.8928281738376665e-09
,connect,,1,,-2.9197912869717984e-05,2.6478707852171066e-05,5,0.0005,2,1.48215386828e-16,0.0,-0.00015649515038485966,0,False,1,precision,0.99,0.9345077297070321,-0.0009085006413169573,2.42569336423356e-05,10,0.2,2.9202626448e-05,static,4,0.0010649931522017145,single,0.8530712732128125,0,2,4001,4.635326388637593e-06,0.9345030943806434,0.011385733,90,0.010000000000000005,,,2.639500250691592e-09
,connect,,1,,-0.00011403196735017482,0.00010343679352244729,5,0.0005,2,1.61907637362e-15,0.0,-0.0006142613503193206,1,False,1,precision,0.99,0.9345382056036865,-0.0009084812823415754,3.4052995851123954e-05,10,0.2,0.000114722502293,static,4,0.0015227397392508142,single,0.8530712564867707,0,2,4001,3.513525309891555e-05,0.9345030703505873,0.012057513,90,0.010000000000000005,,,2.893411700879457e-09
,weld,,1,,-8.690542350602088e-05,7.882415041464992e-05,5,0.0005,2,1.97060076421e-15,0.0,-0.0004675270259521224,0,False,1,precision,0.9890998075176296,0.9345166948768452,-0.0009085039732699612,5.4965553414877895e-05,10,0.2,8.69136435801e-05,static,4,0.0013760274253756695,single,0.8530746844476124,0,0,4001,1.3607547246741436e-05,0.9345030873295984,0.014242685,90,0.00999990991577752,,,3.5738483847649882e-09
,weld,,1,,-0.00011403109383437761,0.00010342411685157619,5,0.0005,2,5.5931559094e-15,0.0,-0.0006139266237631007,1,False,1,precision,0.9890998075176296,0.9345402674717322,-0.00090856580683483,5.7912041872319804e-05,10,0.2,0.000114930956156,static,4,0.0015224886948582918,single,0.8530746628261966,0,0,4001,3.7198490249729e-05,0.9345030689814827,0.014320896,90,0.00999990991577752,,,3.735745232147196e-09
,weld,,1,,-8.690542350602088e-05,7.882415041464992e-05,5,0.0005,2,1.97060076421e-15,0.0,-0.0004675270259521224,0,False,1,precision,0.9890998075176296,0.9345166948768452,-0.0009085039732699612,5.4965553414877895e-05,10,0.2,8.69136435801e-05,static,4,0.0013760274253756695,single,0.8530746844476124,0,1,4001,1.3607547246741436e-05,0.9345030873295984,0.014062284,90,0.00999990991577752,,,3.5738483847649882e-09
,weld,,1,,-0.00011402111238557243,0.00010341820477779968,5,0.0005,2,5.02439276707e-14,0.0,-0.0006139609561596057,1,False,1,precision,0.9890998075176296,0.934540395731925,-0.0009085722552815472,5.795188093208355e-05,10,0.2,0.000114930956156,static,4,0.001522529476945285,single,0.8530746474291754,0,1,4001,3.732685315484262e-05,0.9345030688787703,0.01471003,90,0.00999990991577752,,,3.734546111700161e-09
,weld,,1,,-8.690542350602088e-05,7.882415041464992e-05,5,0.0005,2,1.97060076421e-15,0.0,-0.0004675270259521224,0,False,1,precision,0.9890998075176296,0.9345166948768452,-0.0009085039732699612,5.4965553414877895e-05,10,0.2,8.69136435801e-05,static,4,0.0013760274253756695,single,0.8530746844476124,0,2,4001,1.3607547246741436e-05,0.9345030873295984,0.014313165,90,0.00999990991577752,,,3.5738483847649882e-09
,weld,,1,,-0.00011403109383437761,0.00010342411685157619,5,0.0005,2,5.5931559094e-15,0.0,-0.0006139266237631007,1,False,1,precision,0.9890998075176296,0.9345402674717322,-0.00090856580683483,5.7912041872319804e-05,10,0.2,0.000114930956156,static,4,0.0015224886948582918,single,0.8530746628261966,0,2,4001,3.7198490249729e-05,0.9345030689814827,0.014422412,90,0.00999990991577752,,,3.735745232147196e-09
,tendon,,1,,-0.00011394016968637762,0.0001033654515425112,5,0.0005,2,1.55302405618e-16,0.0,-0.000610624069954638,0,False,1,precision,0.9921930164592978,0.9345210736448382,-0.0009084683977768699,6.347663174024825e-05,10,0,0.000113936255225,static,4,0.0015190891322300398,single,0.8530713004780696,0,0,4001,1.7989804199779113e-05,0.9345030838406383,0.008358038,90,0.009488472193020818,,,3.3355016233835993e-09
,tendon,,1,,-0.00011382896324875624,0.0001032683936848012,5,0.0005,2,6.33318784311e-15,0.0,-0.0006097804950812505,1,False,1,precision,0.9921930164592978,0.9345210982964754,-0.0009085010918170147,6.349017885697546e-05,10,0,0.000113837579983,static,4,0.0015182782526365608,single,0.8530713096405947,0,0,4001,1.8014373686319302e-05,0.9345030839227892,0.010758219,90,0.009488472193020818,,,3.3342680375589642e-09
,connect,,1,,-2.924773602669221e-05,2.6516199762747314e-05,5,0.0005,2,5.83084817747e-15,0.0,-0.0001571221059307791,0,False,1,precision,0.99,0.9345076400321858,-0.00090847500125427,2.4264634802956315e-05,10,0.2,2.92144438273e-05,static,4,0.0010655944654679988,single,0.8530712849166513,37,0,4001,4.545683528482388e-06,0.9345030943486573,0.012126678,90,0.010000000000000005,,,2.6417228811371693e-09
,connect,,1,,-0.00010468267415001198,9.495634197479018e-05,5,0.0005,2,3.19413477432e-15,0.0,-0.0005638084874966133,1,False,1,precision,0.99,0.9345040313013906,-0.0009084713326838727,1.600983621559461e-05,10,0.2,0.000105314071382,static,4,0.0014722769641050421,single,0.853071278061786,37,0,4001,9.341365514449195e-07,0.9345030971648391,0.011865841,90,0.010000000000000005,,,2.8560786381314623e-09
,connect,,1,,-2.924773034178991e-05,2.65162240527504e-05,5,0.0005,2,5.18220008734e-15,0.0,-0.0001571310764967319,0,False,1,precision,0.99,0.9345076165713977,-0.0009084756936540607,2.425923257204891e-05,10,0.2,2.92144438273e-05,static,4,0.0010656041275024998,single,0.8530712846241298,37,1,4001,4.522192425587984e-06,0.9345030943789719,0.011597949,90,0.010000000000000005,,,2.642653474928215e-09
,connect,,1,,-0.00011403485581147153,0.00010343906844246697,5,0.0005,2,7.34417746395e-16,0.0,-0.0006143352337429348,1,False,1,precision,0.99,0.9345383081402998,-0.0009085055603747115,3.411962167888015e-05,10,0.2,0.000114757273962,static,4,0.0015228379039510837,single,0.8530712631798167,37,1,4001,3.523778481320148e-05,0.9345030703554864,0.012073013,90,0.010000000000000005,,,2.8901672970019568e-09
,connect,,1,,-2.924773602669221e-05,2.6516199762747314e-05,5,0.0005,2,5.83084817747e-15,0.0,-0.0001571221059307791,0,False,1,precision,0.99,0.9345076400321858,-0.00090847500125427,2.4264634802956315e-05,10,0.2,2.92144438273e-05,static,4,0.0010655944654679988,single,0.8530712849166513,37,2,4001,4.545683528482388e-06,0.9345030943486573,0.011334229,90,0.010000000000000005,,,2.6417228811371693e-09
,connect,,1,,-0.00010468267415001198,9.495634197479018e-05,5,0.0005,2,3.19413477432e-15,0.0,-0.0005638084874966133,1,False,1,precision,0.99,0.9345040313013906,-0.0009084713326838727,1.600983621559461e-05,10,0.2,0.000105314071382,static,4,0.0014722769641050421,single,0.853071278061786,37,2,4001,9.341365514449195e-07,0.9345030971648391,0.011810081,90,0.010000000000000005,,,2.8560786381314623e-09
,weld,,1,,-8.686895653237752e-05,7.879150467758237e-05,5,0.0005,2,1.84049112485e-14,0.0,-0.00046735306485877395,0,False,1,precision,0.9890998075176296,0.9345167912803266,-0.0009084995009577871,5.5086742336792474e-05,10,0.2,8.68334326903e-05,static,4,0.0013758489951314443,single,0.8530746714319236,37,0,4001,1.3704067237754101e-05,0.9345030872130888,0.01392858,90,0.00999990991577752,,,3.570703521597364e-09
,weld,,1,,-7.586961015572938e-05,0.0007146872761537235,5,0.0005,2,0.0243060030043,0.0,7.706866884988598,1,False,1,precision,0.9890998075176296,-2.9761303258634495,-31.794334979345003,17.62902217607923,10,0.2,0.00279329917093,static,4,-0.0011683741229500015,single,16.367583233255484,37,0,4001,-3.913646419965339,0.937516094101889,0.123896605,90,0.00999990991577752,,,24.112942471483656
,weld,,1,,-8.686893757297142e-05,7.87916815488248e-05,5,0.0005,2,1.13571227889e-13,0.0,-0.000467333545491361,0,False,1,precision,0.9890998075176296,0.9345168258760379,-0.0009085067336860603,5.509363678784332e-05,10,0.2,8.68334326903e-05,static,4,0.0013758367044692072,single,0.8530746762029819,37,1,4001,1.3738682166827036e-05,0.9345030871938711,0.013834157,90,0.00999990991577752,,,3.5748217853243634e-09
,weld,,1,,-0.00011395114830016584,0.00010336259890368328,5,0.0005,2,3.90029153112e-15,0.0,-0.0006132674102381991,1,False,1,precision,0.9890998075176296,0.9345404189545037,-0.0009085656127199683,5.780586352159111e-05,10,0.2,0.000114853491358,static,4,0.0015218292955826228,single,0.8530746661251817,37,1,4001,3.735010077422772e-05,0.9345030688537292,0.01470612,90,0.00999990991577752,,,3.727379444917571e-09
,weld,,1,,-8.686895653237752e-05,7.879150467758237e-05,5,0.0005,2,1.84049112485e-14,0.0,-0.00046735306485877395,0,False,1,precision,0.9890998075176296,0.9345167912803266,-0.0009084995009577871,5.5086742336792474e-05,10,0.2,8.68334326903e-05,static,4,0.0013758489951314443,single,0.8530746714319236,37,2,4001,1.3704067237754101e-05,0.9345030872130888,0.013970137,90,0.00999990991577752,,,3.570703521597364e-09
,weld,,1,,-0.00010438998643754446,9.468565257972233e-05,5,0.0005,2,4.22493766047e-15,0.0,-0.0005618656708223937,1,False,1,precision,0.9890998075176296,0.9345017507836034,-0.0009084721834611616,5.077943764677825e-05,10,0.2,0.000104919757426,static,4,0.0014703341741419355,single,0.8530746899803077,37,2,4001,-1.3481657032843442e-06,0.9345030989493066,0.014456187,90,0.00999990991577752,,,3.6801458447484336e-09
,tendon,,1,,-0.0001139553760378032,0.00010338113507964877,5,0.0005,2,3.11283019929e-15,0.0,-0.0006105875167643075,0,False,1,precision,0.9921930164592978,0.9345210918060489,-0.0009084769665546227,6.349753090540984e-05,10,0,0.000113947426005,static,4,0.0015190611451261662,single,0.8530712601344641,37,0,4001,1.800796040057523e-05,0.9345030838456482,0.008319254,90,0.009488472193020818,,,3.3381958767326678e-09
,tendon,,1,,-0.00011389279315002198,0.00010332092856388004,5,0.0005,2,3.39685389903e-15,0.0,-0.0006102585780543531,1,False,1,precision,0.9921930164592978,0.934521213039902,-0.0009084925246151103,6.353655759493093e-05,10,0,0.000113865506942,static,4,0.0015187477677044503,single,0.8530712657103852,37,0,4001,1.81292470209788e-05,0.9345030837928812,0.012201602,90,0.009488472193020818,,,3.334968409827825e-09
,connect,,1,,-2.9185800234647653e-05,2.6463510426873657e-05,5,0.0005,2,7.40288465578e-17,0.0,-0.00015675442163189517,0,False,1,precision,0.99,0.9345077213707154,-0.0009084934097974904,2.4292886934027724e-05,10,0.2,2.92132239203e-05,static,4,0.0010652451912532713,single,0.8530712744823351,90,0,4001,4.627006694330155e-06,0.9345030943640209,0.011296736,90,0.010000000000000005,,,2.6401761883774067e-09
,connect,,1,,-0.00011398396652882118,0.00010339923991448028,5,0.0005,2,9.98953473245e-15,0.0,-0.0006259840158160717,1,False,1,precision,0.99,0.9345378290404126,-0.0009097931048113855,0.004907838489068735,10,0.2,0.000114722908745,static,4,0.0015353522037924636,single,0.8530747134923102,90,0,4001,3.475816776223737e-05,0.9345030708726504,0.007548334,90,0.010000000000000005,,,4.2491684498302627e-07
,connect,,1,,-2.9185805174663935e-05,2.6463490329632644e-05,5,0.0005,2,2.00434187167e-16,0.0,-0.00015676419334396168,0,False,1,precision,0.99,0.9345078054483846,-0.0009084925692527724,2.430254437632145e-05,10,0.2,2.92132239203e-05,static,4,0.0010652541231280638,single,0.8530712928624722,90,1,4001,4.711163019997002e-06,0.9345030942853646,0.010980722,90,0.010000000000000005,,,2.639468870763639e-09
,connect,,1,,-0.0001139836114698961,0.00010339426943749355,5,0.0005,2,2.83089778155e-14,0.0,-0.000614096048947782,1,False,1,precision,0.99,0.9345384202041549,-0.0009085398793950989,3.4203134324624534e-05,10,0.2,0.000114722908745,static,4,0.0015226330373071903,single,0.8530712652207514,90,1,4001,3.5349831253750244e-05,0.9345030703729011,0.011954773,90,0.010000000000000005,,,2.8910639995275572e-09
,connect,,1,,-2.9185800234647653e-05,2.6463510426873657e-05,5,0.0005,2,7.40288465578e-17,0.0,-0.00015675442163189517,0,False,1,precision,0.99,0.9345077213707154,-0.0009084934097974904,2.4292886934027724e-05,10,0.2,2.92132239203e-05,static,4,0.0010652451912532713,single,0.8530712744823351,90,2,4001,4.627006694330155e-06,0.9345030943640209,0.01115184,90,0.010000000000000005,,,2.6401761883774067e-09
,connect,,1,,-0.00011398360883117282,0.00010339427104754277,5,0.0005,2,1.48704985635e-14,0.0,-0.0006140926577725115,1,False,1,precision,0.99,0.9345383313628632,-0.0009085454973224201,3.414216831770917e-05,10,0.2,0.000114722908745,static,4,0.0015226352648432828,single,0.8530712628373329,90,2,4001,3.526091602198947e-05,0.9345030704468411,0.011660558,90,0.010000000000000005,,,2.890266519281655e-09
,weld,,1,,-8.687496413276993e-05,7.878514373567923e-05,5,0.0005,2,6.46165453501e-14,0.0,-0.0004677752116966576,0,False,1,precision,0.9890998075176296,0.9345165540526443,-0.0009084732886168468,5.4683635466238086e-05,10,0.2,8.69036385143e-05,static,4,0.0013762449439530685,single,0.8530746707693488,90,0,4001,1.3466630529454874e-05,0.9345030874221149,0.01435003,90,0.00999990991577752,,,3.5564250524568186e-09
,weld,,1,,-0.0001614368642825594,0.0003360146590618664,5,0.0005,2,0.00220978329889,0.0,1.767882632851,1,False,1,precision,0.9890998075176296,2.669789143018333,-3.0269363822874062,4.961106083885747,10,0.2,0.00113572158521,static,4,-0.002235011904731554,single,3.7461068673118305,90,0,4001,1.7367339930875345,0.9330551499307982,0.09168256,90,0.00999990991577752,,,1.2634985446400278
,weld,,1,,-8.687382131694565e-05,7.878370170442588e-05,5,0.0005,2,5.31593269838e-14,0.0,-0.0004678356895781014,0,False,1,precision,0.9890998075176296,0.9345166356294407,-0.0009084501587231128,5.468563514802971e-05,10,0.2,8.69036385143e-05,static,4,0.001376282289472123,single,0.8530746686036175,90,1,4001,1.3548356007971888e-05,0.9345030872734327,0.013416723,90,0.00999990991577752,,,3.558882250367674e-09
,weld,,1,,-0.00011396029221171328,0.00010336269754708169,5,0.0005,2,2.15957699111e-15,0.0,-0.0006137335303855261,1,False,1,precision,0.9890998075176296,0.9345402811076233,-0.0009085590807773792,5.766908224637228e-05,10,0.2,0.000114859039754,static,4,0.0015222888907239916,single,0.8530746547883332,90,1,4001,3.721218642355833e-05,0.9345030689211999,0.014349828,90,0.00999990991577752,,,3.7204410732738502e-09
,weld,,1,,-8.687496413276993e-05,7.878514373567923e-05,5,0.0005,2,6.46165453501e-14,0.0,-0.0004677752116966576,0,False,1,precision,0.9890998075176296,0.9345165540526443,-0.0009084732886168468,5.4683635466238086e-05,10,0.2,8.69036385143e-05,static,4,0.0013762449439530685,single,0.8530746707693488,90,2,4001,1.3466630529454874e-05,0.9345030874221149,0.014389443,90,0.00999990991577752,,,3.5564250524568186e-09
,weld,,1,,-0.00011396042095407192,0.00010336288669881849,5,0.0005,2,7.09343082997e-15,0.0,-0.0006137530450884043,1,False,1,precision,0.9890998075176296,0.9345390395922786,-0.0009085445481302958,5.7171605296906394e-05,10,0.2,0.000114859039754,static,4,0.0015222938757684602,single,0.85307462692832,90,2,4001,3.596972787913253e-05,0.9345030698643996,0.014890114,90,0.00999990991577752,,,3.717457333282659e-09
