time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1
1.058,1.5706093,1.90836276,8.24633763e-16,4.69152821e-16,-3.42213118e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,9.28269624e-34,7.71163638e-17,-9.38305643e-17,1.67142005e-17,1,-0.000187031788,-0.000144446387
1.06,1.5706093,1.90836276,5.39367905e-16,-2.24299136e-15,-6.00043656e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.35709347e-32,5.04394719e-17,4.48598272e-16,-4.99037744e-16,1,-0.000187031788,-0.000144446387
1.062,1.5706093,1.90836276,2.18443814e-16,-4.0502207e-15,-3.97061252e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.37982183e-32,2.04279686e-17,8.10044141e-16,-8.30472109e-16,1,-0.000187031788,-0.000144446387
1.064,1.5706093,1.90836276,-9.78087981e-16,-1.22886266e-15,-2.6908083e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.50928024e-33,-9.14667721e-17,2.45772533e-16,-1.5430576e-16,1,-0.000187031788,-0.000144446387
1.066,1.5706093,1.90836276,-7.64138587e-16,2.3309891e-15,7.30508499e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.47918829e-32,-7.14591032e-17,-4.66197819e-16,5.37656922e-16,1,-0.000187031788,-0.000144446387
1.068,1.5706093,1.90836276,1.45146337e-16,4.20582702e-15,2.69105735e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.72130181e-32,1.35734895e-17,-8.41165404e-16,8.27591914e-16,1,-0.000187031788,-0.000144446387
1.07,1.5706093,1.90836276,8.95950228e-16,1.48068119e-15,-1.69057937e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.25283818e-33,8.37855867e-17,-2.96136238e-16,2.12350651e-16,1,-0.000187031788,-0.000144446387
1.072,1.5706093,1.90836276,6.50304628e-16,-1.52790061e-15,-6.52376662e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.44150177e-33,6.08138188e-17,3.05580122e-16,-3.66393941e-16,1,-0.000187031788,-0.000144446387
1.074,1.5706093,1.90836276,2.99665343e-16,-3.63676823e-15,-5.02369626e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.5338383e-32,2.80234726e-17,7.27353647e-16,-7.5537712e-16,1,-0.000187031788,-0.000144446387
1.076,1.5706093,1.90836276,-8.90923413e-16,-2.1597808e-15,-6.02499228e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.28454151e-32,-8.33154996e-17,4.3195616e-16,-3.4864066e-16,1,-0.000187031788,-0.000144446387
1.078,1.5706093,1.90836276,-8.71113284e-16,1.49108251e-15,6.73609408e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.31331772e-33,-8.14629377e-17,-2.98216502e-16,3.79679439e-16,1,-0.000187031788,-0.000144446387
1.08,1.5706093,1.90836276,3.6190627e-17,3.66235805e-15,2.76313885e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.57924438e-32,3.38439885e-18,-7.3247161e-16,7.29087211e-16,1,-0.000187031788,-0.000144446387
1.082,1.5706093,1.90836276,8.30576802e-16,1.17904291e-15,-9.73672502e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.05540829e-33,7.76721324e-17,-2.35808582e-16,1.58136449e-16,1,-0.000187031788,-0.000144446387
1.084,1.5706093,1.90836276,6.16627408e-16,-1.68392041e-15,-6.05291142e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,7.75729992e-33,5.76644635e-17,3.36784082e-16,-3.94448546e-16,1,-0.000187031788,-0.000144446387
1.086,1.5706093,1.90836276,2.91741292e-16,-3.70957747e-15,-4.04323086e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.67633479e-32,2.72824478e-17,7.41915495e-16,-7.69197943e-16,1,-0.000187031788,-0.000144446387
1.088,1.5706093,1.90836276,-9.38467722e-16,-1.06244154e-15,-7.89231744e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.45366704e-33,-8.77616482e-17,2.12488309e-16,-1.2472666e-16,1,-0.000187031788,-0.000144446387
1.09,1.5706093,1.90836276,-7.46309471e-16,2.40899899e-15,6.91387549e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.57650898e-32,-6.97917975e-17,-4.81799799e-16,5.51591596e-16,1,-0.000187031788,-0.000144446387
1.092,1.5706093,1.90836276,4.60127389e-16,3.27490888e-15,1.58829389e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.87255246e-32,4.30292242e-17,-6.54981776e-16,6.11952552e-16,1,-0.000187031788,-0.000144446387
1.094,1.5706093,1.90836276,8.20671738e-16,4.17146222e-16,-3.46165487e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,8.02002752e-34,7.67458514e-17,-8.34292443e-17,6.68339292e-18,1,-0.000187031788,-0.000144446387
1.096,1.5706093,1.90836276,5.33424866e-16,-2.25859334e-15,-5.90997356e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.37551544e-32,4.98837034e-17,4.51718668e-16,-5.01602371e-16,1,-0.000187031788,-0.000144446387
1.098,1.5706093,1.90836276,-2.84733464e-16,-3.3559326e-15,-2.51111863e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.00936744e-32,-2.66271045e-17,6.71186519e-16,-6.44559415e-16,1,-0.000187031788,-0.000144446387
1.1,1.5706093,1.90836276,-9.46391774e-16,-1.23722417e-16,2.70413596e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.89884683e-34,-8.8502673e-17,2.47444833e-17,6.37581897e-17,1,-0.000187031788,-0.000144446387
1.102,1.5706093,1.90836276,-6.51220851e-16,3.17869667e-15,7.28566456e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.71751043e-32,-6.08995002e-17,-6.35739334e-16,6.96638835e-16,1,-0.000187031788,-0.000144446387
1.104,1.5706093,1.90836276,6.83981847e-16,2.70283628e-15,8.35175397e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.97285607e-32,6.39631741e-17,-5.40567257e-16,4.76604083e-16,1,-0.000187031788,-0.000144446387
1.106,1.5706093,1.90836276,7.79070467e-16,-3.26548156e-16,-5.16721471e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.88843249e-34,7.28554713e-17,6.53096312e-17,-1.38165103e-16,1,-0.000187031788,-0.000144446387
1.108,1.5706093,1.90836276,4.46260298e-16,-2.82546528e-15,-5.7783781e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.14028903e-32,4.17324309e-17,5.65093055e-16,-6.06825486e-16,1,-0.000187031788,-0.000144446387
1.11,1.5706093,1.90836276,-6.432968e-16,-2.76305736e-15,-1.42330099e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.05798454e-32,-6.01584754e-17,5.52611472e-16,-4.92452996e-16,1,-0.000187031788,-0.000144446387
1.112,1.5706093,1.90836276,-9.12714555e-16,7.3958714e-16,5.13723774e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.87727083e-33,-8.53533177e-17,-1.47917428e-16,2.33270746e-16,1,-0.000187031788,-0.000144446387
1.114,1.5706093,1.90836276,-5.4820818e-16,3.8313795e-15,4.25590283e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.93223452e-32,-5.12661782e-17,-7.662759e-16,8.17542078e-16,1,-0.000187031788,-0.000144446387
1.116,1.5706093,1.90836276,7.98880596e-16,1.98514521e-15,2.78690145e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.08358641e-32,7.47080333e-17,-3.97029041e-16,3.22321008e-16,1,-0.000187031788,-0.000144446387
1.118,1.5706093,1.90836276,7.01810963e-16,-9.84431644e-16,-5.59936305e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.83296039e-33,6.56304798e-17,1.96886329e-16,-2.62516809e-16,1,-0.000187031788,-0.000144446387
1.12,1.5706093,1.90836276,3.69000795e-16,-3.24931907e-15,-5.24299895e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.82421342e-32,3.45074393e-17,6.49863813e-16,-6.84371253e-16,1,-0.000187031788,-0.000144446387
1.122,1.5706093,1.90836276,-7.00746174e-16,-2.97628442e-15,-1.3443877e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.38841809e-32,-6.55309051e-17,5.95256883e-16,-5.29725978e-16,1,-0.000187031788,-0.000144446387
1.124,1.5706093,1.90836276,-9.34505697e-16,6.58976911e-16,5.59370718e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.59661257e-33,-8.73911359e-17,-1.31795382e-16,2.19186518e-16,1,-0.000187031788,-0.000144446387
1.126,1.5706093,1.90836276,-5.4820818e-16,3.78457356e-15,7.11818087e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.8371112e-32,-5.12661782e-17,-7.56914712e-16,8.0818089e-16,1,-0.000187031788,-0.000144446387
1.128,1.5706093,1.90836276,7.63222363e-16,3.06168182e-15,7.60565691e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.53059685e-32,7.13734218e-17,-6.12336365e-16,5.40962943e-16,1,-0.000187031788,-0.000144446387
1.13,1.5706093,1.90836276,8.16709712e-16,-1.05520107e-16,-5.34282043e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.6411987e-34,7.6375339e-17,2.11040213e-17,-9.74793603e-17,1,-0.000187031788,-0.000144446387
1.132,1.5706093,1.90836276,4.66070428e-16,-2.69284845e-15,-5.98762365e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.94591107e-32,4.35849928e-17,5.3856969e-16,-5.82154682e-16,1,-0.000187031788,-0.000144446387
1.134,1.5706093,1.90836276,1.6099444e-16,-4.336257e-15,-3.92926381e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.01885063e-32,1.5055539e-17,8.672514e-16,-8.8230694e-16,1,-0.000187031788,-0.000144446387
1.136,1.5706093,1.90836276,-1.01572723e-15,-1.39268345e-15,1.45905845e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.69291411e-33,-9.49866398e-17,2.7853669e-16,-1.83550051e-16,1,-0.000187031788,-0.000144446387
1.138,1.5706093,1.90836276,-7.81967703e-16,2.25557953e-15,7.46558421e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.38827573e-32,-7.3126409e-17,-4.51115905e-16,5.24242314e-16,1,-0.000187031788,-0.000144446387
1.14,1.5706093,1.90836276,-3.67936006e-16,4.88451315e-15,4.17436271e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.37333996e-32,-3.44078646e-17,-9.76902629e-16,1.01131049e-15,1,-0.000187031788,-0.000144446387
1.142,1.5706093,1.90836276,9.21703396e-16,2.62482638e-15,1.83075729e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.88108864e-32,8.61939172e-17,-5.24965277e-16,4.3877136e-16,1,-0.000187031788,-0.000144446387
1.144,1.5706093,1.90836276,7.73127428e-16,-6.43788415e-16,-6.48921584e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.40565204e-33,7.22997028e-17,1.28757683e-16,-2.01057386e-16,1,-0.000187031788,-0.000144446387
1.146,1.5706093,1.90836276,4.02678015e-16,-3.08549828e-15,-5.83076787e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.54858959e-32,3.76567946e-17,6.17099655e-16,-6.5475645e-16,1,-0.000187031788,-0.000144446387
1.148,1.5706093,1.90836276,1.1345013e-16,-4.59108934e-15,-3.90325954e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.62526637e-32,1.06093904e-17,9.18217868e-16,-9.28827259e-16,1,-0.000187031788,-0.000144446387
1.15,1.5706093,1.90836276,-1.04544242e-15,-1.54870325e-15,3.51668795e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.94821904e-33,-9.77654827e-17,3.0974065e-16,-2.11975168e-16,1,-0.000187031788,-0.000144446387
1.152,1.5706093,1.90836276,-7.99796819e-16,2.16716831e-15,7.66878441e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.28534709e-32,-7.47937147e-17,-4.33433661e-16,5.08227376e-16,1,-0.000187031788,-0.000144446387
1.154,1.5706093,1.90836276,-3.71898031e-16,4.83250655e-15,4.16856467e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,6.23863618e-32,-3.4778377e-17,-9.66501309e-16,1.00127969e-15,1,-0.000187031788,-0.000144446387
1.156,1.5706093,1.90836276,9.25665422e-16,2.56761912e-15,1.64375521e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.80218997e-32,8.65644296e-17,-5.13523825e-16,4.26959395e-16,1,-0.000187031788,-0.000144446387
1.158,1.5706093,1.90836276,7.69165402e-16,-6.95795015e-16,-6.50577181e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.58849303e-33,7.19291904e-17,1.39159003e-16,-2.11088193e-16,1,-0.000187031788,-0.000144446387
1.16,1.5706093,1.90836276,3.9277295e-16,-3.10370059e-15,-5.63147763e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.57825691e-32,3.67305136e-17,6.20740117e-16,-6.57470631e-16,1,-0.000187031788,-0.000144446387
1.162,1.5706093,1.90836276,-3.93689173e-16,-3.87599859e-15,-2.42644668e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.01670538e-32,-3.68161951e-17,7.75199719e-16,-7.38383524e-16,1,-0.000187031788,-0.000144446387
1.164,1.5706093,1.90836276,-1.0117652e-15,-3.96757066e-16,3.59433874e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,9.33276163e-34,-9.46161274e-17,7.93514131e-17,1.52647143e-17,1,-0.000187031788,-0.000144446387
1.166,1.5706093,1.90836276,-6.67068954e-16,3.02787753e-15,7.29593647e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.46877066e-32,-6.23815498e-17,-6.05575507e-16,6.67957056e-16,1,-0.000187031788,-0.000144446387
1.168,1.5706093,1.90836276,5.2946284e-16,3.67275937e-15,1.55287048e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.61359214e-32,4.9513191e-17,-7.34551874e-16,6.85038683e-16,1,-0.000187031788,-0.000144446387
1.17,1.5706093,1.90836276,8.64254022e-16,6.38174271e-16,-3.86115468e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.46125268e-33,8.08214876e-17,-1.27634854e-16,4.68133665e-17,1,-0.000187031788,-0.000144446387
1.172,1.5706093,1.90836276,5.4927297e-16,-2.14937948e-15,-6.12072242e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.24791258e-32,5.13657529e-17,4.29875896e-16,-4.81241649e-16,1,-0.000187031788,-0.000144446387
1.174,1.5706093,1.90836276,2.26367866e-16,-4.01121575e-15,-4.4674302e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.29609236e-32,2.11689934e-17,8.02243151e-16,-8.23412144e-16,1,-0.000187031788,-0.000144446387
1.176,1.5706093,1.90836276,-9.44410761e-16,-2.32880225e-15,-5.13548142e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.49191083e-32,-8.83174168e-17,4.6576045e-16,-3.77443033e-16,1,-0.000187031788,-0.000144446387
1.178,1.5706093,1.90836276,-8.81018348e-16,1.43127492e-15,6.9599264e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.85562629e-33,-8.23892186e-17,-2.86254984e-16,3.68644202e-16,1,-0.000187031788,-0.000144446387
1.18,1.5706093,1.90836276,-4.65005638e-16,4.34624484e-15,4.24003225e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.05153266e-32,-4.34854181e-17,-8.69248968e-16,9.12734386e-16,1,-0.000187031788,-0.000144446387
1.182,1.5706093,1.90836276,8.68216047e-16,2.2789825e-15,2.07136391e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.42372959e-32,8.1192e-17,-4.55796499e-16,3.74604499e-16,1,-0.000187031788,-0.000144446387
1.184,1.5706093,1.90836276,7.31526157e-16,-8.33612504e-16,-5.92974083e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.12263134e-33,6.84093227e-17,1.66722501e-16,-2.35131824e-16,1,-0.000187031788,-0.000144446387
1.186,1.5706093,1.90836276,3.80886873e-16,-3.17911016e-15,-5.49262455e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.70422358e-32,3.56189765e-17,6.35822031e-16,-6.71441008e-16,1,-0.000187031788,-0.000144446387
1.188,1.5706093,1.90836276,-6.96784148e-16,-2.96328277e-15,-1.36269623e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.36753347e-32,-6.51603927e-17,5.92656553e-16,-5.27496161e-16,1,-0.000187031788,-0.000144446387
1.19,1.5706093,1.90836276,-9.38467722e-16,6.30373281e-16,5.29327551e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.50191967e-33,-8.77616482e-17,-1.26074656e-16,2.13836304e-16,1,-0.000187031788,-0.000144446387
1.192,1.5706093,1.90836276,-5.6207527e-16,3.74816894e-15,7.11411731e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.76470663e-32,-5.25629715e-17,-7.49633788e-16,8.0219676e-16,1,-0.000187031788,-0.000144446387
1.194,1.5706093,1.90836276,7.55298312e-16,3.03827885e-15,7.5701213e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.4918993e-32,7.0632397e-17,-6.07655771e-16,5.37023374e-16,1,-0.000187031788,-0.000144446387
1.196,1.5706093,1.90836276,8.06804647e-16,-1.26322747e-16,-5.26412657e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.68927517e-34,7.5449058e-17,2.52645493e-17,-1.00713607e-16,1,-0.000187031788,-0.000144446387
1.198,1.5706093,1.90836276,4.62108402e-16,-2.70845043e-15,-5.87320457e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.96821412e-32,4.32144804e-17,5.41690086e-16,-5.84904566e-16,1,-0.000187031788,-0.000144446387
1.2,1.5706093,1.90836276,-3.48125877e-16,-3.64196889e-15,-2.47405139e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.54551343e-32,-3.25553026e-17,7.28393779e-16,-6.95838476e-16,1,-0.000187031788,-0.000144446387
1.202,1.5706093,1.90836276,-9.89974058e-16,-3.00544856e-16,3.17766034e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,7.32382534e-34,-9.25783093e-17,6.01089712e-17,3.24693381e-17,1,-0.000187031788,-0.000144446387
1.204,1.5706093,1.90836276,-6.69049967e-16,3.07988413e-15,7.36292833e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.55366558e-32,-6.2566806e-17,-6.15976827e-16,6.78543632e-16,1,-0.000187031788,-0.000144446387
1.206,1.5706093,1.90836276,6.64171718e-16,2.661231e-15,8.57767416e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.911964e-32,6.21106121e-17,-5.32246201e-16,4.70135589e-16,1,-0.000187031788,-0.000144446387
1.208,1.5706093,1.90836276,7.67184389e-16,-3.03145186e-16,-4.71289126e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,5.40304607e-34,7.17439342e-17,6.06290372e-17,-1.32372971e-16,1,-0.000187031788,-0.000144446387
1.21,1.5706093,1.90836276,4.48241311e-16,-2.79166099e-15,-5.6101559e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.08970823e-32,4.19176871e-17,5.58332198e-16,-6.00249885e-16,1,-0.000187031788,-0.000144446387
1.212,1.5706093,1.90836276,-6.35372748e-16,-2.75005571e-15,-1.43354438e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.0383491e-32,-5.94174507e-17,5.50011142e-16,-4.90593691e-16,1,-0.000187031788,-0.000144446387
1.214,1.5706093,1.90836276,-9.06771516e-16,7.08383181e-16,4.82418388e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.75128184e-33,-8.47975492e-17,-1.41676636e-16,2.26474185e-16,1,-0.000187031788,-0.000144446387
1.216,1.5706093,1.90836276,-5.52170206e-16,3.79757521e-15,4.2544811e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.86363563e-32,-5.16366906e-17,-7.59515042e-16,8.11151733e-16,1,-0.000187031788,-0.000144446387
1.218,1.5706093,1.90836276,7.92937557e-16,1.95394125e-15,2.85551837e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.05031264e-32,7.41522647e-17,-3.90788249e-16,3.16635985e-16,1,-0.000187031788,-0.000144446387
1.22,1.5706093,1.90836276,6.97848937e-16,-1.01823593e-15,-5.57325986e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.01083204e-33,6.52599674e-17,2.03647187e-16,-2.68907154e-16,1,-0.000187031788,-0.000144446387
1.222,1.5706093,1.90836276,3.69000795e-16,-3.27532237e-15,-5.33205044e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.86948721e-32,3.45074393e-17,6.55064473e-16,-6.89571913e-16,1,-0.000187031788,-0.000144446387
1.224,1.5706093,1.90836276,-8.37436064e-16,-1.94655374e-15,-6.59305316e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.04626072e-32,-7.83135824e-17,3.89310748e-16,-3.10997166e-16,1,-0.000187031788,-0.000144446387
1.226,1.5706093,1.90836276,-8.37436064e-16,1.6028967e-15,6.3488325e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,7.20762856e-33,-7.83135824e-17,-3.2057934e-16,3.98892922e-16,1,-0.000187031788,-0.000144446387
1.228,1.5706093,1.90836276,5.60007561e-17,3.70396333e-15,2.7325694e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.66111854e-32,5.23696078e-18,-7.40792666e-16,7.35555705e-16,1,-0.000187031788,-0.000144446387
1.23,1.5706093,1.90836276,8.40481867e-16,1.17644258e-15,-1.26723746e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,4.04736215e-33,7.85984133e-17,-2.35288516e-16,1.56690102e-16,1,-0.000187031788,-0.000144446387
1.232,1.5706093,1.90836276,6.14646395e-16,-1.69952239e-15,-6.05727163e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,7.89694115e-33,5.74792073e-17,3.39904478e-16,-3.97383686e-16,1,-0.000187031788,-0.000144446387
1.234,1.5706093,1.90836276,2.8381724e-16,-3.71737846e-15,-4.0317117e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.69156659e-32,2.6541423e-17,7.43475693e-16,-7.70017116e-16,1,-0.000187031788,-0.000144446387
1.236,1.5706093,1.90836276,-9.48372787e-16,-1.04423923e-15,-5.74892813e-14,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,3.36071067e-33,-8.86879292e-17,2.08847847e-16,-1.20159917e-16,1,-0.000187031788,-0.000144446387
1.238,1.5706093,1.90836276,-7.52252509e-16,2.44540361e-15,7.11016111e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.62411334e-32,-7.03475661e-17,-4.89080723e-16,5.59428289e-16,1,-0.000187031788,-0.000144446387
1.24,1.5706093,1.90836276,4.56165363e-16,3.31651416e-15,1.62047927e-12,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,2.94554995e-32,4.26587118e-17,-6.63302832e-16,6.20644121e-16,1,-0.000187031788,-0.000144446387
1.242,1.5706093,1.90836276,8.24633763e-16,4.35348532e-16,-3.58782797e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,8.46678518e-34,7.71163638e-17,-8.70697063e-17,9.95334253e-18,1,-0.000187031788,-0.000144446387
1.244,1.5706093,1.90836276,5.33424866e-16,-2.263794e-15,-5.98393806e-13,0.0935158942,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.13945835e-05,1.38179151e-32,4.98837034e-17,4.527588e-16,-5.02642503e-16,1,-0.000187031788,-0.000144446387
