time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2,q3
1.07,1.57060929,1.90836276,-1.07753411e-15,-2.00417992e-16,3.0047656e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,7.10136465e-33,-1.00766773e-16,4.00835984e-17,6.06831743e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.072,1.57060929,1.90836276,-7.2593003e-16,1.69145238e-15,9.3618494e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.89169504e-32,-6.78861353e-17,-3.38290476e-16,4.06176611e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.074,1.57060929,1.90836276,-1.21681494e-16,2.69857083e-15,3.83064951e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.60390302e-32,-1.13791771e-17,-5.39714166e-16,5.51093343e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.076,1.57060929,1.90836276,9.3108266e-16,2.20991683e-15,3.63922017e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.81673116e-32,8.70712064e-17,-4.41983365e-16,3.54912159e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.078,1.57060929,1.90836276,2.11191151e-15,-3.02702321e-15,-6.87431391e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.83507644e-32,1.97497699e-16,6.05404641e-16,-8.0290234e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.08,1.57060929,1.90836276,-4.12761595e-16,-4.16277901e-15,-1.94393665e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.56752892e-32,-3.85998489e-17,8.32555802e-16,-7.93955953e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.082,1.57060929,1.90836276,-8.35352137e-16,-2.84442925e-15,-8.38754218e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.23696759e-32,-7.81188626e-17,5.6888585e-16,-4.90766987e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.084,1.57060929,1.90836276,-1.09388206e-15,-5.94964505e-16,2.85816692e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.16305001e-32,-1.02295569e-16,1.18992901e-16,-1.66973319e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.086,1.57060929,1.90836276,-6.39623872e-16,1.37686299e-15,7.82689331e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.54009004e-32,-5.98151212e-17,-2.75372597e-16,3.35187718e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.088,1.57060929,1.90836276,-1.22163985e-16,2.42539612e-15,3.41457423e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.91071327e-32,-1.14242978e-17,-4.85079224e-16,4.96503522e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.09,1.57060929,1.90836276,9.46509217e-17,2.90632225e-15,1.21803375e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.16830632e-32,8.85138377e-18,-5.8126445e-16,5.72413066e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.092,1.57060929,1.90836276,3.90500244e-16,2.8811234e-15,7.12968598e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.90332354e-32,3.65180546e-17,-5.76224681e-16,5.39706626e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.094,1.57060929,1.90836276,2.32900931e-15,-1.46315073e-15,-5.17964484e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.56869102e-32,2.17799836e-16,2.92630146e-16,-5.10429982e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.096,1.57060929,1.90836276,-1.4535658e-16,-3.04290963e-15,-2.00516966e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.60210413e-32,-1.35931785e-17,6.08581925e-16,-5.94988747e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.098,1.57060929,1.90836276,-1.10223485e-15,-1.27016158e-15,-5.37644888e-14,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.03053797e-32,-1.0307669e-16,2.54032315e-16,-1.50955626e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.1,1.57060929,1.90836276,-9.28956737e-16,8.18241418e-16,4.52071727e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.33249942e-32,-8.68723984e-17,-1.63648284e-16,2.50520682e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.102,1.57060929,1.90836276,-3.65201641e-16,2.31634609e-15,6.19914357e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.62401208e-32,-3.41522282e-17,-4.63269219e-16,4.97421447e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.104,1.57060929,1.90836276,2.27670582e-17,2.96048918e-15,1.29561169e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,5.19346136e-32,2.12908618e-18,-5.92097835e-16,5.89968749e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.106,1.57060929,1.90836276,2.0877101e-15,-9.17883494e-16,2.34405567e-14,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.31281681e-33,1.95234478e-16,1.83576699e-16,-3.78811177e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.108,1.57060929,1.90836276,3.35723606e-16,-3.67260803e-15,-2.35501386e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.884238e-32,3.13955577e-17,7.34521607e-16,-7.65917164e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.11,1.57060929,1.90836276,-1.08956254e-15,-2.17540186e-15,7.09494622e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.379329e-32,-1.01891624e-16,4.35080373e-16,-3.33188749e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.112,1.57060929,1.90836276,-9.50302838e-16,-5.79551007e-16,5.30647142e-14,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.88627564e-32,-8.88686022e-17,1.15910201e-16,-2.70415992e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.114,1.57060929,1.90836276,-7.40340042e-16,1.3180881e-15,8.74428693e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.26870465e-32,-6.92337032e-17,-2.6361762e-16,3.32851323e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.116,1.57060929,1.90836276,-1.64506704e-16,2.42244184e-15,3.84340321e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.79431359e-32,-1.53840232e-17,-4.84488367e-16,4.99872391e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.118,1.57060929,1.90836276,7.11501712e-17,2.92180186e-15,1.34744278e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,5.86195246e-32,6.65368556e-18,-5.84360372e-16,5.77706686e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.12,1.57060929,1.90836276,1.88865855e-15,6.23218959e-16,1.83365545e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.8957178e-33,1.76619956e-16,-1.24643792e-16,-5.19761639e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.122,1.57060929,1.90836276,1.19386472e-15,-4.03198971e-15,-3.62324883e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,7.7709295e-32,1.11645556e-16,8.06397943e-16,-9.18043499e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.124,1.57060929,1.90836276,-9.56353486e-16,-3.10962109e-15,-8.61061231e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.76276301e-32,-8.94344351e-17,6.21924218e-16,-5.32489783e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.126,1.57060929,1.90836276,-1.06577079e-15,-1.0796255e-15,3.23460005e-14,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.45721366e-32,-9.96667134e-17,2.15925099e-16,-1.16258386e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.128,1.57060929,1.90836276,-8.5085514e-16,9.89615568e-16,4.50642148e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.21340049e-32,-7.95686427e-17,-1.97923114e-16,2.77491756e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.13,1.57060929,1.90836276,-2.86007893e-16,2.42808188e-15,5.77729586e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.03554994e-32,-2.67463388e-17,-4.85616375e-16,5.12362714e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.132,1.57060929,1.90836276,7.22830178e-17,3.01985853e-15,2.01112187e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,5.08412606e-32,6.75962493e-18,-6.03971706e-16,5.97212082e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.134,1.57060929,1.90836276,1.23475033e-15,2.09835442e-15,3.17470436e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.24017147e-32,1.15469019e-16,-4.19670883e-16,3.04201864e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.136,1.57060929,1.90836276,2.28395601e-15,-3.61142307e-15,-4.93055517e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.68696133e-32,2.13586628e-16,7.22284613e-16,-9.35871241e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.138,1.57060929,1.90836276,-6.21991535e-16,-3.52218141e-15,-1.48395047e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.18027797e-32,-5.81662141e-17,7.04436283e-16,-6.46270068e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.14,1.57060929,1.90836276,-1.24129971e-15,-1.34980104e-15,1.52168022e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.09970609e-32,-1.16081491e-16,2.69960208e-16,-1.53878716e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.142,1.57060929,1.90836276,-9.47509255e-16,8.60978816e-16,5.18786633e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.30169453e-32,-8.86073573e-17,-1.72195763e-16,2.6080312e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.144,1.57060929,1.90836276,-4.04272228e-16,2.44946766e-15,7.52693274e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.45532805e-32,-3.78059566e-17,-4.89893533e-16,5.27699489e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.146,1.57060929,1.90836276,5.65873274e-17,3.10744448e-15,2.52341527e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,5.06632306e-32,5.2918254e-18,-6.21488895e-16,6.1619707e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.148,1.57060929,1.90836276,1.4836357e-15,1.55519025e-15,2.66453615e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.35286297e-32,1.38743804e-16,-3.1103805e-16,1.72294246e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.15,1.57060929,1.90836276,2.00868633e-15,-3.5891847e-15,-4.55188374e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.42669986e-32,1.87844484e-16,7.17836939e-16,-9.05681423e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.152,1.57060929,1.90836276,-5.72005224e-16,-3.38413905e-15,-1.51977246e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.98526448e-32,-5.34916899e-17,6.76827811e-16,-6.23336121e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.154,1.57060929,1.90836276,-8.38960062e-16,-1.81016282e-15,-5.42573226e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.2511315e-32,-7.84562616e-17,3.62032563e-16,-2.83576302e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.156,1.57060929,1.90836276,-9.43594916e-16,2.32881605e-16,3.04020164e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.56673756e-32,-8.82413036e-17,-4.6576321e-17,1.34817625e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.158,1.57060929,1.90836276,-4.34523997e-16,1.86048402e-15,6.01603409e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.83194547e-32,-4.06349836e-17,-3.72096804e-16,4.12731787e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.16,1.57060929,1.90836276,-3.95755352e-17,2.65873876e-15,2.50093383e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.17628798e-32,-3.70094916e-18,-5.31747751e-16,5.354487e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.162,1.57060929,1.90836276,4.94212338e-16,2.48764359e-15,4.88223821e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.84270867e-32,4.62168036e-17,-4.97528718e-16,4.51311915e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.164,1.57060929,1.90836276,2.00208517e-15,-6.62600362e-16,1.84992271e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.70125632e-33,1.8722717e-16,1.32520072e-16,-3.19747242e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.166,1.57060929,1.90836276,3.69485738e-17,-2.22865738e-15,-1.99474287e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.18053437e-32,3.45528602e-18,4.45731476e-16,-4.49186762e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.168,1.57060929,1.90836276,-9.42668634e-16,-7.31126916e-16,-1.1613964e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.87150418e-33,-8.81546813e-17,1.46225383e-16,-5.80707019e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.17,1.57060929,1.90836276,-8.26187141e-16,1.1457397e-15,3.8953817e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.30577333e-32,-7.7261788e-17,-2.2914794e-16,3.06409728e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.172,1.57060929,1.90836276,-3.06467386e-16,2.50372001e-15,5.69097575e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.97860849e-32,-2.86596305e-17,-5.00744003e-16,5.29403633e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.174,1.57060929,1.90836276,1.40023454e-15,1.08789963e-15,1.61586032e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.12498958e-32,1.30944454e-16,-2.17579926e-16,8.66354717e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.176,1.57060929,1.90836276,1.90236878e-15,-3.56050736e-15,-4.35334499e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.8139028e-32,1.77902083e-16,7.12101473e-16,-8.90003556e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.178,1.57060929,1.90836276,-4.99405734e-16,-3.38288913e-15,-4.83512845e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,5.37984353e-32,-4.67024697e-17,6.76577826e-16,-6.29875356e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.18,1.57060929,1.90836276,-1.04255829e-15,-1.94464026e-15,-2.63119263e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.68802551e-32,-9.74959714e-17,3.88928052e-16,-2.91432081e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.182,1.57060929,1.90836276,-9.8332122e-16,2.66062524e-16,8.73970425e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.64871603e-32,-9.19563521e-17,-5.32125048e-17,1.45168857e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.184,1.57060929,1.90836276,-3.68617286e-16,1.72369817e-15,4.72727981e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.43997503e-32,-3.44716459e-17,-3.44739633e-16,3.79211279e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.186,1.57060929,1.90836276,-5.19262637e-17,2.5018836e-15,2.19465731e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.74471001e-32,-4.85594096e-18,-5.0037672e-16,5.05232661e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.188,1.57060929,1.90836276,5.55911198e-16,2.04022997e-15,2.59108336e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.77632259e-32,5.19866395e-17,-4.08045994e-16,3.56059355e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.19,1.57060929,1.90836276,5.88747474e-16,9.16440489e-16,-1.25451289e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,9.93152918e-33,5.50573596e-17,-1.83288098e-16,1.28230738e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.192,1.57060929,1.90836276,6.14913576e-16,-1.05279584e-15,-2.37206615e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,7.29310265e-33,5.7504311e-17,2.10559168e-16,-2.68063479e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.194,1.57060929,1.90836276,-6.36866813e-16,-1.28143332e-16,-3.47472307e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.17824837e-33,-5.95572918e-17,2.56286664e-17,3.39286254e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.196,1.57060929,1.90836276,-9.01243663e-16,1.69738718e-15,1.08414191e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.72028753e-32,-8.42807802e-17,-3.39477436e-16,4.23758216e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.198,1.57060929,1.90836276,1.45482853e-15,-3.89858997e-16,1.08604605e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.40316943e-33,1.36049871e-16,7.79717995e-17,-2.1402167e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.2,1.57060929,1.90836276,3.31243821e-16,-2.81623476e-15,-2.4999551e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.41870945e-32,3.09766258e-17,5.63246951e-16,-5.94223577e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.202,1.57060929,1.90836276,-9.42259425e-16,-1.35564659e-15,-2.63000315e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.00209238e-32,-8.81164138e-17,2.71129318e-16,-1.83012904e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.204,1.57060929,1.90836276,-8.98426284e-16,6.5839906e-16,3.72912903e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,9.98229472e-33,-8.40173099e-17,-1.31679812e-16,2.15697122e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.206,1.57060929,1.90836276,-3.32351866e-16,2.07244159e-15,1.55633907e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.1567649e-32,-3.10802458e-17,-4.14488318e-16,4.45568563e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.208,1.57060929,1.90836276,4.9116424e-16,1.54674118e-15,-8.3188175e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.27109849e-32,4.59317575e-17,-3.09348237e-16,2.63416479e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.21,1.57060929,1.90836276,1.67971104e-15,-1.39105216e-15,-3.36983537e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.24283507e-32,1.57080002e-16,2.78210433e-16,-4.35290435e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.212,1.57060929,1.90836276,-2.51366213e-16,-1.36395465e-15,-2.25227011e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.03305235e-32,-2.35067845e-17,2.7279093e-16,-2.49284145e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.214,1.57060929,1.90836276,-5.58375353e-16,-7.78506322e-16,-6.15320186e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.19695229e-32,-5.22170777e-17,1.55701264e-16,-1.03484187e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.216,1.57060929,1.90836276,-6.4696466e-16,8.2148327e-16,5.05923985e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.80819092e-33,-6.0501603e-17,-1.64296654e-16,2.24798257e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.218,1.57060929,1.90836276,-2.71425655e-16,1.91885277e-15,3.0480446e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.30335442e-32,-2.5382665e-17,-3.83770553e-16,4.09153218e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.22,1.57060929,1.90836276,1.53408087e-15,3.37585802e-16,2.25709479e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,6.84801179e-33,1.43461239e-16,-6.75171604e-17,-7.5944079e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.222,1.57060929,1.90836276,3.2978569e-16,-2.48395016e-15,-2.37820033e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.92572976e-32,3.08402671e-17,4.96790031e-16,-5.27630298e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.224,1.57060929,1.90836276,-8.79634707e-16,-1.08013045e-15,-2.52951958e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.25080261e-32,-8.22599952e-17,2.16026091e-16,-1.33766096e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.226,1.57060929,1.90836276,-7.35713642e-16,7.92328849e-16,6.49627955e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,8.07740048e-33,-6.88010604e-17,-1.5846577e-16,2.2726683e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.228,1.57060929,1.90836276,-2.76927441e-16,1.96849894e-15,3.59776902e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.45613766e-32,-2.58971704e-17,-3.93699789e-16,4.19596959e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.23,1.57060929,1.90836276,1.16954853e-15,1.17967866e-15,3.0090847e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.04265134e-32,1.09371602e-16,-2.35935732e-16,1.2656413e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.232,1.57060929,1.90836276,1.17912956e-15,-3.09128018e-15,-3.25586655e-12,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,4.61373796e-32,1.10267582e-16,6.18256037e-16,-7.28523618e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.234,1.57060929,1.90836276,-8.23919183e-16,-2.21745591e-15,-7.32757019e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,2.39854793e-32,-7.70496975e-17,4.43491181e-16,-3.66441484e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.236,1.57060929,1.90836276,-1.03278778e-15,-1.27858812e-16,2.89675625e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,7.5698525e-33,-9.65822707e-17,2.55717625e-17,7.10105083e-17,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.238,1.57060929,1.90836276,-5.97143034e-16,1.69417847e-15,7.74288685e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,1.86950127e-32,-5.58424795e-17,-3.38835694e-16,3.94678174e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
1.24,1.57060929,1.90836276,-9.37325047e-17,2.62167878e-15,3.1867109e-13,0.0935160863,-0.2,0.0935157222,-1.1398186e-05,1.13945835e-05,1.14862951e-05,3.8293126e-32,-8.765497e-18,-5.24335756e-16,5.33101253e-16,3,-0.000187032173,0.00020489063,-0.000144446567,0.000162305024
