time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
0.962,1.57060929,1.90836275,2.55557097e-15,8.7137549e-15,4.80032259e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.05952291e-31,2.38990841e-16,-1.74275098e-15,1.50376014e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.964,1.57060929,1.90836275,2.31641952e-15,-8.11253854e-16,-1.28357314e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.62139211e-33,2.16625973e-16,1.62250771e-16,-3.78876744e-16,2,-0.000187035182,0.000159516344,-0.000144447974
0.966,1.57060929,1.90836275,1.54976963e-15,-9.3117326e-15,-1.31680619e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.33041167e-31,1.44930722e-16,1.86234652e-15,-2.00727724e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.968,1.57060929,1.90836275,8.56277663e-16,-1.61375988e-14,-9.5109746e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.95691159e-31,8.00770242e-17,3.22751976e-15,-3.30759679e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.97,1.57060929,1.90836275,-2.21428938e-15,-1.17768454e-14,-8.72604119e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.7286948e-31,-2.07075009e-16,2.35536909e-15,-2.14829408e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.972,1.57060929,1.90836275,-2.16181433e-15,-3.96545413e-15,1.03526154e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.4329763e-32,-2.02167668e-16,7.93090827e-16,-5.90923159e-16,2,-0.000187035182,0.000159516344,-0.000144447974
0.974,1.57060929,1.90836275,-1.50380413e-15,3.22185796e-15,1.15423289e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.88511777e-32,-1.4063214e-16,-6.44371592e-16,7.85003732e-16,2,-0.000187035182,0.000159516344,-0.000144447974
0.976,1.57060929,1.90836275,-8.91904267e-16,9.03359549e-15,9.06476443e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.18162032e-31,-8.34087383e-17,-1.8067191e-15,1.89012784e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.978,1.57060929,1.90836275,-4.3305528e-16,1.35477684e-14,6.14506312e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.89882478e-31,-4.04982864e-17,-2.70955367e-15,2.75005196e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.98,1.57060929,1.90836275,1.83473454e-15,1.29938981e-14,3.31592703e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.52342027e-31,1.71579954e-16,-2.59877961e-15,2.42719966e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.982,1.57060929,1.90836275,2.58955921e-15,4.01235828e-15,-7.80171325e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.63282553e-32,2.42169339e-16,-8.02471656e-16,5.60302317e-16,2,-0.000187035182,0.000159516344,-0.000144447974
0.984,1.57060929,1.90836275,1.93831928e-15,-5.20581154e-15,-1.37141638e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,7.42291499e-32,1.81266949e-16,1.04116231e-15,-1.22242926e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.986,1.57060929,1.90836275,1.1797021e-15,-1.2876785e-14,-1.16374728e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.43190037e-31,1.10322899e-16,2.575357e-15,-2.6856799e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.988,1.57060929,1.90836275,-1.38037553e-15,-1.48712381e-14,-3.73961907e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.91126184e-31,-1.29089394e-16,2.97424762e-15,-2.84515823e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.99,1.57060929,1.90836275,-2.34716314e-15,-7.88415143e-15,4.76228321e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.68827662e-31,-2.19501042e-16,1.57683029e-15,-1.35732924e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.992,1.57060929,1.90836275,-1.85169763e-15,-1.89774987e-16,1.19061306e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.94601575e-33,-1.73166302e-16,3.79549973e-17,1.35211304e-16,2,-0.000187035182,0.000159516344,-0.000144447974
0.994,1.57060929,1.90836275,-1.18004903e-15,6.31625065e-15,1.05208885e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.07166616e-31,-1.10355342e-16,-1.26325013e-15,1.37360547e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.996,1.57060929,1.90836275,-4.87800704e-16,1.04273724e-14,1.58960975e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.90365677e-31,-4.56179466e-17,-2.08547447e-15,2.13109242e-15,2,-0.000187035182,0.000159516344,-0.000144447974
0.998,1.57060929,1.90836275,-3.17001845e-16,1.42914627e-14,8.90072262e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.45288724e-31,-2.96452489e-17,-2.85829255e-15,2.8879378e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1,1.57060929,1.90836275,2.4741012e-15,7.82444205e-15,5.13118091e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.66442988e-31,2.31371983e-16,-1.56488841e-15,1.33351643e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.002,1.57060929,1.90836275,2.25160351e-15,-1.51334295e-15,-1.22739925e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,8.66447088e-33,2.10564536e-16,3.0266859e-16,-5.13233126e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.004,1.57060929,1.90836275,1.502821e-15,-9.86300255e-15,-1.28886936e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.60728387e-31,1.40540199e-16,1.97260051e-15,-2.11314071e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.006,1.57060929,1.90836275,-3.90631825e-16,-1.48452348e-14,-6.18572431e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.88156159e-31,-3.65309472e-17,2.96904696e-15,-2.93251602e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.008,1.57060929,1.90836275,-2.25045273e-15,-9.09590521e-15,-1.2210435e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.2357803e-31,-2.10456918e-16,1.81918104e-15,-1.60872412e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.01,1.57060929,1.90836275,-1.9535529e-15,-1.45353536e-15,1.09172964e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,7.75519979e-33,-1.82691561e-16,2.90707072e-16,-1.08015512e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.012,1.57060929,1.90836275,-4.01872701e-16,2.70439229e-15,1.56496127e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.96782699e-32,-3.75821669e-17,-5.40878459e-16,5.78460626e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.014,1.57060929,1.90836275,-7.48159818e-16,6.10562392e-15,-1.6194879e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,9.98828377e-32,-6.99661037e-17,-1.22112478e-15,1.29109089e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.016,1.57060929,1.90836275,-6.51191146e-16,1.0677004e-14,4.91971863e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.04585715e-31,-6.08978272e-17,-2.13540081e-15,2.19629864e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.018,1.57060929,1.90836275,8.58690668e-16,1.29574934e-14,5.70783134e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.48465682e-31,8.03026825e-17,-2.59149869e-15,2.51119601e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.02,1.57060929,1.90836275,2.48850308e-15,5.16170414e-15,-2.02642609e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,7.42347979e-32,2.32718813e-16,-1.03234083e-15,7.99622014e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.022,1.57060929,1.90836275,2.03671901e-15,-3.98625677e-15,-1.28220933e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.4544174e-32,1.90469055e-16,7.97251355e-16,-9.87720409e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.024,1.57060929,1.90836275,1.29105357e-15,-1.18574557e-14,-1.19028235e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.7606828e-31,1.2073622e-16,2.37149113e-15,-2.49222735e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.026,1.57060929,1.90836275,-1.29113815e-15,-1.40755371e-14,-3.77700625e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.29566562e-31,-1.2074413e-16,2.81510743e-15,-2.6943633e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.028,1.57060929,1.90836275,-2.28562661e-15,-7.25227124e-15,4.47394636e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.43040208e-31,-2.13746294e-16,1.45045425e-15,-1.23670795e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.03,1.57060929,1.90836275,-1.80758847e-15,3.04287712e-16,1.16512429e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.11323721e-33,-1.69041319e-16,-6.08575424e-17,2.29898861e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.032,1.57060929,1.90836275,-1.15334954e-15,6.71410114e-15,1.02762548e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.21152571e-31,-1.07858471e-16,-1.34282023e-15,1.4506787e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.034,1.57060929,1.90836275,-6.26585379e-16,1.17613417e-14,7.5435596e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.69467239e-31,-5.85967551e-17,-2.35226833e-15,2.41086509e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.036,1.57060929,1.90836275,9.67505836e-16,1.39404182e-14,5.71365622e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.19065331e-31,9.04788149e-17,-2.78808364e-15,2.69760482e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.038,1.57060929,1.90836275,2.58660445e-15,5.94960412e-15,-2.58806778e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,9.79655139e-32,2.41893017e-16,-1.18992082e-15,9.48027808e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.04,1.57060929,1.90836275,2.11130779e-15,-3.39598187e-15,-1.32841366e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.30819467e-32,1.97444418e-16,6.79196373e-16,-8.76640791e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.042,1.57060929,1.90836275,1.34372444e-15,-1.14075986e-14,-1.22922428e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.48221354e-31,1.25661872e-16,2.28151971e-15,-2.40718159e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.044,1.57060929,1.90836275,-5.0934767e-16,-1.60491876e-14,-6.1219733e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.8751952e-31,-4.7632967e-17,3.20983752e-15,-3.16220455e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.046,1.57060929,1.90836275,-2.33013117e-15,-1.00268233e-14,-6.90831332e-14,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.71007586e-31,-2.17908253e-16,2.00536467e-15,-1.78745642e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.048,1.57060929,1.90836275,-2.00711387e-15,-2.18422809e-15,1.13849909e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.47731792e-32,-1.87700453e-16,4.36845618e-16,-2.49145165e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.05,1.57060929,1.90836275,-1.33407417e-15,4.69104441e-15,1.11078988e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.96362648e-32,-1.24759402e-16,-9.38208881e-16,1.06296828e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.052,1.57060929,1.90836275,-7.59902967e-16,1.01829413e-14,8.42629437e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.77031974e-31,-7.10642947e-17,-2.03658827e-15,2.10765256e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.054,1.57060929,1.90836275,-3.40413999e-16,1.44422819e-14,5.76597797e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.56668776e-31,-3.18346971e-17,-2.88845637e-15,2.92029107e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.056,1.57060929,1.90836275,2.32603676e-15,1.09708413e-14,1.64268274e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.23980081e-31,2.17525354e-16,-2.19416827e-15,1.97664291e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.058,1.57060929,1.90836275,2.48370797e-15,1.58104974e-15,2.13790507e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,9.87062133e-33,2.32270385e-16,-3.16209947e-16,8.39395623e-17,2,-0.000187035182,0.000159516344,-0.000144447974
1.06,1.57060929,1.90836275,2.73206346e-15,-1.09889454e-14,-4.54642933e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.25995582e-31,2.55495992e-16,2.19778909e-15,-2.45328508e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.062,1.57060929,1.90836275,-3.461636e-16,-1.73623542e-14,-6.91679657e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,8.0450103e-31,-3.23723859e-17,3.47247085e-15,-3.44009846e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.064,1.57060929,1.90836275,-2.45302433e-15,-1.14336019e-14,-1.69635041e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.52304055e-31,-2.29400926e-16,2.28672037e-15,-2.05731945e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.066,1.57060929,1.90836275,-2.14764895e-15,-3.35957725e-15,1.17888205e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.27405919e-32,-2.00842955e-16,6.71915449e-16,-4.71072494e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.068,1.57060929,1.90836275,-1.4535997e-15,3.78092891e-15,1.18016574e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.94205002e-32,-1.35937142e-16,-7.56185782e-16,8.92122924e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.07,1.57060929,1.90836275,-8.3260622e-16,9.46525027e-15,8.71052338e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.39669318e-31,-7.78633278e-17,-1.89305005e-15,1.97091338e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.072,1.57060929,1.90836275,-3.9272539e-16,1.38832109e-14,6.0193845e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.14555844e-31,-3.67267323e-17,-2.77664219e-15,2.81336892e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.074,1.57060929,1.90836275,1.87301126e-15,1.32383291e-14,3.26843163e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.69428237e-31,1.75159501e-16,-2.64766582e-15,2.47250632e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.076,1.57060929,1.90836275,2.60478857e-15,4.19438138e-15,-7.88884156e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.03903645e-32,2.43593551e-16,-8.38876276e-16,5.95282724e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.078,1.57060929,1.90836275,1.95627356e-15,-5.06799405e-15,-1.40332213e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,7.04855287e-32,1.8294599e-16,1.01359881e-15,-1.1965448e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.08,1.57060929,1.90836275,1.18633192e-15,-1.27805728e-14,-1.17025808e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.36626082e-31,1.10942903e-16,2.55611456e-15,-2.66705746e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.082,1.57060929,1.90836275,-1.38238489e-15,-1.47958285e-14,-3.7191157e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.85142345e-31,-1.29277305e-16,2.95916571e-15,-2.8298884e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.084,1.57060929,1.90836275,-2.33785557e-15,-7.83734549e-15,4.66693542e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.66723575e-31,-2.1863062e-16,1.5674691e-15,-1.34883848e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.086,1.57060929,1.90836275,-1.84472966e-15,-1.53370367e-16,1.1979862e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.79071935e-33,-1.72514674e-16,3.06740733e-17,1.418406e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.088,1.57060929,1.90836275,-1.17476709e-15,6.33965362e-15,1.03321393e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.07973254e-31,-1.09861388e-16,-1.26793072e-15,1.37779211e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.09,1.57060929,1.90836275,-6.37626786e-16,1.14545027e-14,7.58042698e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.50322907e-31,-5.96293209e-17,-2.29090054e-15,2.35052986e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.092,1.57060929,1.90836275,9.59745136e-16,1.36933868e-14,5.70562167e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.00836125e-31,8.97530529e-17,-2.73867737e-15,2.64892431e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.094,1.57060929,1.90836275,2.57849166e-15,5.76238036e-15,-2.47210629e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,9.20529375e-32,2.41134328e-16,-1.15247607e-15,9.11341744e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.096,1.57060929,1.90836275,2.10583231e-15,-3.54680101e-15,-1.34408741e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.59852184e-32,1.96932365e-16,7.09360201e-16,-9.06292566e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.098,1.57060929,1.90836275,1.34205648e-15,-1.15272137e-14,-1.23527551e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.55567877e-31,1.25505889e-16,2.30544275e-15,-2.43094864e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.1,1.57060929,1.90836275,-1.26460336e-15,-1.38233051e-14,-3.78767552e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.10722727e-31,-1.1826266e-16,2.76466103e-15,-2.64639837e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.102,1.57060929,1.90836275,-2.26277554e-15,-7.04684517e-15,4.26046348e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.35313882e-31,-2.11609317e-16,1.40936903e-15,-1.19775972e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.104,1.57060929,1.90836275,-1.78454154e-15,4.52506521e-16,1.14120731e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.29738069e-33,-1.66886025e-16,-9.05013043e-17,2.57387329e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.106,1.57060929,1.90836275,-1.13718368e-15,6.80511269e-15,1.00099917e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.24264285e-31,-1.06346678e-16,-1.36102254e-15,1.46736922e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.108,1.57060929,1.90836275,-6.19214919e-16,1.18185489e-14,7.3776148e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.72974554e-31,-5.79074874e-17,-2.36370978e-15,2.42161727e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.11,1.57060929,1.90836275,9.68889167e-16,1.39924248e-14,5.71971095e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,5.22927891e-31,9.06081806e-17,-2.79848496e-15,2.70787678e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.112,1.57060929,1.90836275,2.58547722e-15,5.99901039e-15,-2.42270857e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,9.9759584e-32,2.41787601e-16,-1.19980208e-15,9.58014478e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.114,1.57060929,1.90836275,2.11225111e-15,-3.36477791e-15,-1.34749587e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.2989933e-32,1.97532635e-16,6.72955581e-16,-8.70488216e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.116,1.57060929,1.90836275,1.34988851e-15,-1.13997976e-14,-1.24710677e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.48068777e-31,1.26238321e-16,2.27995952e-15,-2.40619784e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.118,1.57060929,1.90836275,-5.13646545e-16,-1.60647896e-14,-6.13541163e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.89049764e-31,-4.80349875e-17,3.21295792e-15,-3.16492293e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.12,1.57060929,1.90836275,-2.33801567e-15,-1.00424253e-14,-7.39769421e-14,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.71882332e-31,-2.18645593e-16,2.00848506e-15,-1.78983947e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.122,1.57060929,1.90836275,-1.11222416e-15,-4.74815346e-15,-1.59181675e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.08118739e-32,-1.04012524e-16,9.49630692e-16,-8.45618168e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.124,1.57060929,1.90836275,-6.64070974e-16,-2.46982246e-16,1.62186723e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.8909943e-34,-6.21023177e-17,4.93964493e-17,1.27058684e-17,2,-0.000187035182,0.000159516344,-0.000144447974
1.126,1.57060929,1.90836275,-7.97198657e-16,2.72779526e-15,-6.71394709e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.01778933e-32,-7.45520978e-17,-5.45559053e-16,6.20111151e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.128,1.57060929,1.90836275,-8.51697308e-16,7.72302918e-15,4.8828334e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,1.59569514e-31,-7.96486803e-17,-1.54460584e-15,1.62425452e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.13,1.57060929,1.90836275,-5.3243928e-16,1.23022103e-14,5.73289851e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,4.04170332e-31,-4.97924387e-17,-2.46044206e-15,2.5102345e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.132,1.57060929,1.90836275,-2.26224112e-16,1.59972792e-14,8.9483644e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.82940654e-31,-2.1155934e-17,-3.19945584e-15,3.22061178e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.134,1.57060929,1.90836275,2.56018894e-15,9.22862024e-15,4.7330132e-13,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.30582423e-31,2.39422702e-16,-1.84572405e-15,1.60630135e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.136,1.57060929,1.90836275,2.32074699e-15,-4.16003696e-16,-1.29442597e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,3.21222478e-33,2.17030668e-16,8.32007392e-17,-3.00231407e-16,2,-0.000187035182,0.000159516344,-0.000144447974
1.138,1.57060929,1.90836275,1.54453155e-15,-9.01269465e-15,-1.32310521e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,2.18069847e-31,1.4444087e-16,1.80253893e-15,-1.9469798e-15,2,-0.000187035182,0.000159516344,-0.000144447974
1.14,1.57060929,1.90836275,8.48758126e-16,-1.58931678e-14,-9.51316035e-12,0.0935175908,-0.2,0.093515722,-1.1398186e-05,1.13945834e-05,1.71319761e-05,6.74454866e-31,7.93738152e-17,3.17863356e-15,-3.25800738e-15,2,-0.000187035182,0.000159516344,-0.000144447974
